"Data.No","SS.No","Type","lambda","gamma","S","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
1,1,3,0.1,0.0562341325190349,0.53,-0.066870652,-0.067954681,0.357318838,-0.023648879
1,1,3,0.1,0.0562341325190349,0.54,-0.079490264,-0.073038368,0.365699541,-0.040570165
1,1,3,0.1,0.0562341325190349,0.55,-0.081175557,-0.08732359,0.30001235,-0.040335105
1,1,3,1e-07,0.1,0.45,-0.043806161,-0.041352407,0.076308299,-0.002162971
1,1,3,1e-07,0.1,0.46,-0.047346054,-0.044745581,0.368763776,-0.005521076
1,1,3,1e-07,0.1,0.47,-0.051278083,-0.048490169,0.080758601,9.77e-05
1,1,3,1e-07,0.1,0.48,-0.055618726,-0.05255693,0.219021997,-0.008627891
1,1,3,1e-07,0.1,0.49,-0.060330974,-0.057031495,0.099506243,-0.012127638
1,1,3,1e-07,0.1,0.5,-0.065460701,-0.061873402,0.078909522,-0.016067255
1,1,3,1e-07,0.1,0.51,-0.070953323,-0.067082158,0.288767014,-0.022361992
1,1,3,1e-07,0.1,0.52,-0.076783906,-0.072695401,0.171152294,-0.022454764
1,1,3,1e-07,0.1,0.53,-0.083057431,-0.078747149,0.289089077,-0.023230679
1,1,3,1e-07,0.1,0.54,-0.089739178,-0.085168927,0.349503093,-0.039596447
1,1,3,1e-07,0.1,0.55,-0.0967489,-0.091977534,0.051903874,-0.039824121
1,1,3,1e-04,0.1,0.45,-0.043815242,-0.041356354,0.103854344,0.003380475
1,1,3,1e-04,0.1,0.46,-0.047347566,-0.04473542,0.208772247,-0.004813783
1,1,3,1e-04,0.1,0.47,-0.051274231,-0.048477872,0.292924307,-0.004800677
1,1,3,1e-04,0.1,0.48,-0.05563343,-0.05256801,0.120269497,-0.007657496
1,1,3,1e-04,0.1,0.49,-0.06033138,-0.057049301,0.171441973,-0.014676068
1,1,3,1e-04,0.1,0.5,-0.065465904,-0.061880529,0.20461308,-0.017344848
1,1,3,1e-04,0.1,0.51,-0.070926059,-0.067101681,0.187214827,-0.019127598
1,1,3,1e-04,0.1,0.52,-0.076796442,-0.072700371,0.326947779,-0.030516619
1,1,3,1e-04,0.1,0.53,-0.08306046,-0.078749779,0.169876705,-0.032769806
1,1,3,1e-04,0.1,0.54,-0.089732185,-0.08516757,-0.011790507,-0.037402892
1,1,3,1e-04,0.1,0.55,-0.096745027,-0.091979834,0.352478394,-0.046823437
1,1,3,0.1,0.1,0.45,-0.019989267,-0.019095372,0.015784581,-0.002788407
1,1,3,0.1,0.1,0.46,-0.021528493,-0.02312411,0.02717974,-0.002104408
1,1,3,0.1,0.1,0.47,-0.027997002,-0.026329459,0.099214728,-0.005923208
1,1,3,0.1,0.1,0.48,-0.032449308,-0.028241293,0.031534025,-0.014162554
1,1,3,0.1,0.1,0.49,-0.039882171,-0.032182142,0.101580754,-0.016277724
1,1,3,0.1,0.1,0.5,-0.04691022,-0.036813413,0.296777056,-0.017287041
1,1,3,0.1,0.1,0.51,-0.053040043,-0.042195813,0.194741867,-0.017494596
1,1,3,0.1,0.1,0.52,-0.060923767,-0.048623766,0.179438503,-0.029302689
1,1,3,0.1,0.1,0.53,-0.067150223,-0.056707531,0.183707118,-0.033620596
1,1,3,0.1,0.1,0.54,-0.073298148,-0.065959861,0.116558853,-0.042264086
1,1,3,0.1,0.1,0.55,-0.081439179,-0.072727973,0.205204959,-0.048972661
1,1,3,1e-07,0.177827941003892,0.45,-0.04380716,-0.041355845,0.032395915,-0.004958985
1,1,3,1e-07,0.177827941003892,0.46,-0.047349203,-0.044730202,0.054473464,-0.00567701
1,1,3,1e-07,0.177827941003892,0.47,-0.051295624,-0.048477941,0.022386551,-0.008853258
1,1,3,1e-07,0.177827941003892,0.48,-0.055619197,-0.052569389,0.046557778,-0.010403308
1,1,3,1e-07,0.177827941003892,0.49,-0.060329,-0.057044776,0.084184827,-0.016336692
1,1,3,1e-07,0.177827941003892,0.5,-0.065440155,-0.06187102,0.087496435,-0.020959218
1,1,3,1e-07,0.177827941003892,0.51,-0.070912651,-0.067097152,0.018558944,-0.025329463
1,1,3,1e-07,0.177827941003892,0.52,-0.07679231,-0.072707395,0.087711168,-0.028516372
1,1,3,1e-07,0.177827941003892,0.53,-0.083056335,-0.078763753,0.08324453,-0.036478499
1,1,3,1e-07,0.177827941003892,0.54,-0.089726174,-0.085166883,0.062757942,-0.040184965
1,1,3,1e-07,0.177827941003892,0.55,-0.096717755,-0.091971041,0.209825689,-0.047154743
1,1,3,1e-04,0.177827941003892,0.45,-0.043806235,-0.041348407,0.027857017,-0.003851427
1,1,3,1e-04,0.177827941003892,0.46,-0.047351716,-0.04475467,0.028868212,-0.006080376
1,1,3,1e-04,0.177827941003892,0.47,-0.051315244,-0.048492217,0.05690426,-0.00507521
1,1,3,1e-04,0.177827941003892,0.48,-0.055619985,-0.052566998,0.0565118,-0.012466719
1,1,3,1e-04,0.177827941003892,0.49,-0.060331715,-0.057041495,0.054319488,-0.014275183
1,1,3,1e-04,0.177827941003892,0.5,-0.065422662,-0.06188734,0.056102701,-0.02245377
1,1,3,1e-04,0.177827941003892,0.51,-0.070932538,-0.067088892,0.086315375,-0.022511713
1,1,3,1e-04,0.177827941003892,0.52,-0.076795276,-0.072700299,0.070571232,-0.03067462
1,1,3,1e-04,0.177827941003892,0.53,-0.083058082,-0.078748918,0.070687415,-0.036159403
1,1,3,1e-04,0.177827941003892,0.54,-0.089732145,-0.085176362,0.112077699,-0.04209258
1,1,3,1e-04,0.177827941003892,0.55,-0.096722698,-0.091994651,0.082104015,-0.045223808
1,1,3,0.1,0.177827941003892,0.45,-0.019100632,-0.014459899,0.010340414,-0.003052557
1,1,3,0.1,0.177827941003892,0.46,-0.022912582,-0.018162706,0.008763696,-0.006070913
1,1,3,0.1,0.177827941003892,0.47,-0.027176989,-0.021033177,0.020110759,-0.0053993
1,1,3,0.1,0.177827941003892,0.48,-0.031352994,-0.024961813,0.021140984,-0.011129456
1,1,3,0.1,0.177827941003892,0.49,-0.037806821,-0.028899271,0.016816179,-0.017847189
1,1,3,0.1,0.177827941003892,0.5,-0.043443069,-0.032844161,0.067897558,-0.020326946
1,1,3,0.1,0.177827941003892,0.51,-0.049279139,-0.038824399,0.043831026,-0.0266246
1,1,3,0.1,0.177827941003892,0.52,-0.057830848,-0.046332951,0.041032478,-0.032643309
1,1,3,0.1,0.177827941003892,0.53,-0.063929918,-0.053868787,0.05674022,-0.035982758
1,1,3,0.1,0.177827941003892,0.54,-0.070858172,-0.059959269,0.10396703,-0.044233782
1,1,3,0.1,0.177827941003892,0.55,-0.077388653,-0.06768478,0.1003118,-0.048464683
1,1,3,1e-07,0.316227766016838,0.45,-0.043804728,-0.041341776,0.007278336,-0.00218283
1,1,3,1e-07,0.316227766016838,0.46,-0.047352096,-0.044732892,0.001251669,-0.007405694
1,1,3,1e-07,0.316227766016838,0.47,-0.051291363,-0.048485925,0.007341146,-0.008219877
1,1,3,1e-07,0.316227766016838,0.48,-0.055598914,-0.05256421,0.007185162,-0.012018221
1,1,3,1e-07,0.316227766016838,0.49,-0.060336246,-0.057039766,0.01395108,-0.016273566
1,1,3,1e-07,0.316227766016838,0.5,-0.065443445,-0.061881215,0.017172035,-0.020968072
1,1,3,1e-07,0.316227766016838,0.51,-0.070954109,-0.067093211,0.021402988,-0.025034678
1,1,3,1e-07,0.316227766016838,0.52,-0.076813778,-0.072691223,0.017838944,-0.032786827
1,1,3,1e-07,0.316227766016838,0.53,-0.083032633,-0.078762425,0.041162144,-0.036104919
1,1,3,1e-07,0.316227766016838,0.54,-0.089730554,-0.085168856,0.055084486,-0.043094378
1,1,3,1e-07,0.316227766016838,0.55,-0.096736083,-0.091987892,0.074304668,-0.05165805
1,1,3,1e-04,0.316227766016838,0.45,-0.04379087,-0.041351489,0.004739318,-0.00533412
1,1,3,1e-04,0.316227766016838,0.46,-0.047346047,-0.044738503,0.008527326,-0.006434327
1,1,3,1e-04,0.316227766016838,0.47,-0.051314946,-0.048487548,0.00166704,-0.010527606
1,1,3,1e-04,0.316227766016838,0.48,-0.055621228,-0.05256176,0.009346361,-0.012352405
1,1,3,1e-04,0.316227766016838,0.49,-0.060334263,-0.057038675,0.013791502,-0.017352929
1,1,3,1e-04,0.316227766016838,0.5,-0.065438162,-0.061878984,0.009222916,-0.020596761
1,1,3,1e-04,0.316227766016838,0.51,-0.070906464,-0.067096646,0.01842218,-0.024422574
1,1,3,1e-04,0.316227766016838,0.52,-0.07681043,-0.072689246,0.023668512,-0.031049694
1,1,3,1e-04,0.316227766016838,0.53,-0.083074471,-0.078753863,0.040331766,-0.038152814
1,1,3,1e-04,0.316227766016838,0.54,-0.08973026,-0.085184504,0.040574892,-0.043837946
1,1,3,1e-04,0.316227766016838,0.55,-0.096749482,-0.091979823,0.068399978,-0.052372429
1,1,3,0.1,0.316227766016838,0.45,-0.020912105,-0.01672386,0.005123446,-0.002001881
1,1,3,0.1,0.316227766016838,0.46,-0.024251621,-0.01934559,0.00932229,-0.004283647
1,1,3,0.1,0.316227766016838,0.47,-0.027850418,-0.022839144,0.008732229,-0.008602511
1,1,3,0.1,0.316227766016838,0.48,-0.032054639,-0.026212522,0.009985731,-0.010977424
1,1,3,0.1,0.316227766016838,0.49,-0.03711415,-0.030300595,0.011497386,-0.015605788
1,1,3,0.1,0.316227766016838,0.5,-0.042133275,-0.035034266,0.023980307,-0.021059724
1,1,3,0.1,0.316227766016838,0.51,-0.04805667,-0.040175432,0.029017167,-0.025978868
1,1,3,0.1,0.316227766016838,0.52,-0.054598546,-0.045718404,0.030735062,-0.03181953
1,1,3,0.1,0.316227766016838,0.53,-0.061133558,-0.053017621,0.0455318,-0.038051991
1,1,3,0.1,0.316227766016838,0.54,-0.068391927,-0.060406544,0.066293529,-0.043868844
1,1,3,0.1,0.316227766016838,0.55,-0.07525764,-0.068095418,0.056092721,-0.052218998
1,1,3,1e-07,0.562341325190349,0.45,-0.043807451,-0.041347911,0.00401748,-0.002611729
1,1,3,1e-07,0.562341325190349,0.46,-0.047343475,-0.044730686,-7.73e-05,-0.005038035
1,1,3,1e-07,0.562341325190349,0.47,-0.051290566,-0.048473768,-0.00072246,-0.008400748
1,1,3,1e-07,0.562341325190349,0.48,-0.055640322,-0.052561834,-0.000884334,-0.012358664
1,1,3,1e-07,0.562341325190349,0.49,-0.060335924,-0.057054902,0.002851962,-0.016602092
1,1,3,1e-07,0.562341325190349,0.5,-0.065445947,-0.061868334,0.002533982,-0.020771939
1,1,3,1e-07,0.562341325190349,0.51,-0.070905668,-0.067090377,0.003308556,-0.026221911
1,1,3,1e-07,0.562341325190349,0.52,-0.076791445,-0.072712257,0.016588028,-0.032268834
1,1,3,1e-07,0.562341325190349,0.53,-0.083057476,-0.078747248,0.017627312,-0.037847506
1,1,3,1e-07,0.562341325190349,0.54,-0.089731072,-0.085167915,0.03584765,-0.044479077
1,1,3,1e-07,0.562341325190349,0.55,-0.096741723,-0.091978585,0.047928951,-0.051045425
1,1,3,1e-04,0.562341325190349,0.45,-0.043804535,-0.04135406,0.002026906,-0.003064887
1,1,3,1e-04,0.562341325190349,0.46,-0.047344981,-0.044736596,0.001281662,-0.004493114
1,1,3,1e-04,0.562341325190349,0.47,-0.051292356,-0.048484002,0.001388754,-0.008589405
1,1,3,1e-04,0.562341325190349,0.48,-0.055614331,-0.052563202,0.000905985,-0.011692703
1,1,3,1e-04,0.562341325190349,0.49,-0.060353402,-0.05705805,0.002893922,-0.01664056
1,1,3,1e-04,0.562341325190349,0.5,-0.065443967,-0.061874724,0.003597727,-0.020994394
1,1,3,1e-04,0.562341325190349,0.51,-0.070926184,-0.067108248,0.011113144,-0.026036756
1,1,3,1e-04,0.562341325190349,0.52,-0.076792533,-0.072698872,0.01639942,-0.031778927
1,1,3,1e-04,0.562341325190349,0.53,-0.083058806,-0.078755027,0.028984245,-0.03781633
1,1,3,1e-04,0.562341325190349,0.54,-0.089711614,-0.085161394,0.039894672,-0.044326315
1,1,3,1e-04,0.562341325190349,0.55,-0.0967455,-0.091980828,0.061283343,-0.051615722
1,1,3,0.1,0.562341325190349,0.45,-0.022015387,-0.016814768,0.008644631,-0.001091761
1,1,3,0.1,0.562341325190349,0.46,-0.025277778,-0.019628028,0.0068082,-0.00400959
1,1,3,0.1,0.562341325190349,0.47,-0.028928669,-0.022906921,0.006357003,-0.007235157
1,1,3,0.1,0.562341325190349,0.48,-0.033239982,-0.026529642,0.010917456,-0.011664749
1,1,3,0.1,0.562341325190349,0.49,-0.037829352,-0.031085424,0.015530744,-0.016237668
1,1,3,0.1,0.562341325190349,0.5,-0.043005398,-0.035627551,0.020298798,-0.020693855
1,1,3,0.1,0.562341325190349,0.51,-0.048618932,-0.041003443,0.025658231,-0.026010179
1,1,3,0.1,0.562341325190349,0.52,-0.054957554,-0.046814965,0.025118332,-0.031461098
1,1,3,0.1,0.562341325190349,0.53,-0.061326272,-0.053080236,0.059947697,-0.037431992
1,1,3,0.1,0.562341325190349,0.54,-0.068008931,-0.060493884,0.052391318,-0.043973441
1,1,3,0.1,0.562341325190349,0.55,-0.07527916,-0.068589699,0.068402662,-0.051203165
1,1,3,1e-07,1,0.45,-0.043826076,-0.041357976,0.001898846,-0.001925366
1,1,3,1e-07,1,0.46,-0.047347575,-0.044730664,0.001784,-0.004133856
1,1,3,1e-07,1,0.47,-0.051313258,-0.048492807,-1.67e-05,-0.008135053
1,1,3,1e-07,1,0.48,-0.055616237,-0.052557293,0.001974181,-0.011760161
1,1,3,1e-07,1,0.49,-0.060331296,-0.057061237,0.000682739,-0.015582106
1,1,3,1e-07,1,0.5,-0.065439479,-0.061891586,0.009465952,-0.020918298
1,1,3,1e-07,1,0.51,-0.070913311,-0.067091648,0.01366387,-0.025868924
1,1,3,1e-07,1,0.52,-0.076784249,-0.072703873,0.011493933,-0.031555941
1,1,3,1e-07,1,0.53,-0.083054166,-0.078758065,0.019214371,-0.037827293
1,1,3,1e-07,1,0.54,-0.089732095,-0.085162932,0.029145396,-0.044304039
1,1,3,1e-07,1,0.55,-0.096746157,-0.09198627,0.060863258,-0.051044463
1,1,3,1e-04,1,0.45,-0.043782813,-0.041352544,0.002409468,-0.002096186
1,1,3,1e-04,1,0.46,-0.047351035,-0.044736684,0.001237192,-0.004229623
1,1,3,1e-04,1,0.47,-0.051293294,-0.048490175,0.001014102,-0.007773941
1,1,3,1e-04,1,0.48,-0.055610196,-0.05256903,0.001356858,-0.011959583
1,1,3,1e-04,1,0.49,-0.060311827,-0.05705249,0.002422699,-0.0160579
1,1,3,1e-04,1,0.5,-0.065427508,-0.061880894,0.007703436,-0.020705491
1,1,3,1e-04,1,0.51,-0.07092891,-0.06709703,0.009155597,-0.026149484
1,1,3,1e-04,1,0.52,-0.076814031,-0.072697988,0.020649575,-0.031474506
1,1,3,1e-04,1,0.53,-0.083056035,-0.078741035,0.021650921,-0.037325421
1,1,3,1e-04,1,0.54,-0.089751454,-0.085166553,0.039469572,-0.044192855
1,1,3,1e-04,1,0.55,-0.09673998,-0.09198635,0.054507833,-0.051188035
1,1,3,0.1,1,0.45,-0.022281673,-0.016559876,0.008710734,-0.000488644
1,1,3,0.1,1,0.46,-0.025506951,-0.019389634,0.008000406,-0.003640873
1,1,3,0.1,1,0.47,-0.029268511,-0.022613259,0.010000197,-0.00688395
1,1,3,0.1,1,0.48,-0.033383603,-0.026477986,0.011594399,-0.011088249
1,1,3,0.1,1,0.49,-0.038142973,-0.030764378,0.014924972,-0.015629435
1,1,3,0.1,1,0.5,-0.043156914,-0.035850353,0.015349477,-0.020088091
1,1,3,0.1,1,0.51,-0.048839714,-0.041070036,0.027972747,-0.025933135
1,1,3,0.1,1,0.52,-0.054847566,-0.046893728,0.041020786,-0.031253379
1,1,3,0.1,1,0.53,-0.061313635,-0.053476355,0.054537431,-0.037326984
1,1,3,0.1,1,0.54,-0.068047145,-0.060087272,0.068426688,-0.04420044
1,1,3,0.1,1,0.55,-0.075451851,-0.067824808,0.069801383,-0.051188421
1,1,3,1e-07,1.77827941003892,0.45,-0.043812686,-0.041361888,0.002204261,-0.001210218
1,1,3,1e-07,1.77827941003892,0.46,-0.047347281,-0.044744819,0.001490031,-0.004207402
1,1,3,1e-07,1.77827941003892,0.47,-0.051299253,-0.048492476,0.001184961,-0.00734147
1,1,3,1e-07,1.77827941003892,0.48,-0.055600592,-0.05255214,0.002519676,-0.011701404
1,1,3,1e-07,1.77827941003892,0.49,-0.060311058,-0.057029683,-0.000715267,-0.015651204
1,1,3,1e-07,1.77827941003892,0.5,-0.065438704,-0.061884162,0.004628999,-0.020701889
1,1,3,1e-07,1.77827941003892,0.51,-0.070932835,-0.067094135,0.011515537,-0.025633246
1,1,3,1e-07,1.77827941003892,0.52,-0.076813944,-0.072700073,0.01483675,-0.031350868
1,1,3,1e-07,1.77827941003892,0.53,-0.083052668,-0.078750912,0.03019843,-0.037180334
1,1,3,1e-07,1.77827941003892,0.54,-0.089734574,-0.085177559,0.039199438,-0.044406977
1,1,3,1e-07,1.77827941003892,0.55,-0.096730689,-0.091972394,0.05182757,-0.051112392
1,1,3,1e-04,1.77827941003892,0.45,-0.043825849,-0.041351477,0.002804594,-0.001820539
1,1,3,1e-04,1.77827941003892,0.46,-0.047328442,-0.044742232,0.002577012,-0.004227429
1,1,3,1e-04,1.77827941003892,0.47,-0.051290987,-0.048477564,6.62e-05,-0.007697803
1,1,3,1e-04,1.77827941003892,0.48,-0.055617011,-0.05255942,0.001439038,-0.011337574
1,1,3,1e-04,1.77827941003892,0.49,-0.060332404,-0.057051679,0.00308449,-0.016008208
1,1,3,1e-04,1.77827941003892,0.5,-0.065463942,-0.061876569,0.004760266,-0.020654015
1,1,3,1e-04,1.77827941003892,0.51,-0.070954098,-0.06709322,0.00831432,-0.025534895
1,1,3,1e-04,1.77827941003892,0.52,-0.076812067,-0.072702606,0.014474482,-0.031548397
1,1,3,1e-04,1.77827941003892,0.53,-0.083073538,-0.07876386,0.023360291,-0.037455012
1,1,3,1e-04,1.77827941003892,0.54,-0.089709294,-0.085156806,0.037851497,-0.044080342
1,1,3,1e-04,1.77827941003892,0.55,-0.096751205,-0.091976536,0.060712516,-0.050606555
1,1,3,0.1,1.77827941003892,0.45,-0.022317432,-0.016599947,0.007956565,-9.69e-06
1,1,3,0.1,1.77827941003892,0.46,-0.025537002,-0.019288489,0.009654075,-0.003334865
1,1,3,0.1,1.77827941003892,0.47,-0.029265635,-0.022715025,0.011281086,-0.006943037
1,1,3,0.1,1.77827941003892,0.48,-0.033433181,-0.026534215,0.011862561,-0.010966126
1,1,3,0.1,1.77827941003892,0.49,-0.03816356,-0.030972693,0.015100707,-0.015286796
1,1,3,0.1,1.77827941003892,0.5,-0.043087744,-0.036004168,0.017839226,-0.020115816
1,1,3,0.1,1.77827941003892,0.51,-0.048690754,-0.040909463,0.02649592,-0.025757692
1,1,3,0.1,1.77827941003892,0.52,-0.054942507,-0.04686507,0.039842903,-0.03125493
1,1,3,0.1,1.77827941003892,0.53,-0.06122752,-0.053451775,0.038277784,-0.037525451
1,1,3,0.1,1.77827941003892,0.54,-0.067890875,-0.060456897,0.064111359,-0.043977669
1,1,3,0.1,1.77827941003892,0.55,-0.075215738,-0.069005095,0.072404275,-0.050856316
1,1,3,1e-07,3.16227766016838,0.45,-0.043813711,-0.041350637,0.002669162,-0.001762715
1,1,3,1e-07,3.16227766016838,0.46,-0.047345325,-0.044738469,0.00194581,-0.003421717
1,1,3,1e-07,3.16227766016838,0.47,-0.051295511,-0.048499527,4.75e-05,-0.007927913
1,1,3,1e-07,3.16227766016838,0.48,-0.055596358,-0.052563248,0.00142285,-0.011269532
1,1,3,1e-07,3.16227766016838,0.49,-0.060351136,-0.057047258,0.00198471,-0.015677037
1,1,3,1e-07,3.16227766016838,0.5,-0.065442807,-0.061872112,0.008348588,-0.020811438
1,1,3,1e-07,3.16227766016838,0.51,-0.070912669,-0.067102843,0.006856321,-0.025991539
1,1,3,1e-07,3.16227766016838,0.52,-0.076788095,-0.072699707,0.022016056,-0.031036931
1,1,3,1e-07,3.16227766016838,0.53,-0.083061709,-0.078761745,0.018838494,-0.037714252
1,1,3,1e-07,3.16227766016838,0.54,-0.089748811,-0.085177005,0.034802126,-0.044116826
1,1,3,1e-07,3.16227766016838,0.55,-0.09674543,-0.091975016,0.049683269,-0.051125768
1,1,3,1e-04,3.16227766016838,0.45,-0.043790951,-0.041341172,0.002521535,-0.001267618
1,1,3,1e-04,3.16227766016838,0.46,-0.047362677,-0.044747367,0.000999827,-0.004706208
1,1,3,1e-04,3.16227766016838,0.47,-0.051317809,-0.048476895,-0.001082344,-0.007488278
1,1,3,1e-04,3.16227766016838,0.48,-0.05563303,-0.052553841,-0.001109482,-0.011243609
1,1,3,1e-04,3.16227766016838,0.49,-0.060336988,-0.057036615,0.000689393,-0.015953017
1,1,3,1e-04,3.16227766016838,0.5,-0.065462787,-0.06187909,0.004172956,-0.02078606
1,1,3,1e-04,3.16227766016838,0.51,-0.070930363,-0.067092441,0.012333768,-0.025584066
1,1,3,1e-04,3.16227766016838,0.52,-0.076791909,-0.072708651,0.018921968,-0.031791307
1,1,3,1e-04,3.16227766016838,0.53,-0.083079533,-0.078753246,0.032880516,-0.037572053
1,1,3,1e-04,3.16227766016838,0.54,-0.089733043,-0.085158933,0.029687564,-0.044113483
1,1,3,1e-04,3.16227766016838,0.55,-0.096759537,-0.091984873,0.048482878,-0.051217723
1,1,3,0.1,3.16227766016838,0.45,-0.022187841,-0.016551485,0.008134261,-0.000303075
1,1,3,0.1,3.16227766016838,0.46,-0.025514988,-0.019333274,0.010915905,-0.003358267
1,1,3,0.1,3.16227766016838,0.47,-0.029236324,-0.022759297,0.008041426,-0.006781712
1,1,3,0.1,3.16227766016838,0.48,-0.033401103,-0.026561303,0.008331167,-0.011062452
1,1,3,0.1,3.16227766016838,0.49,-0.038067664,-0.03097504,0.011533257,-0.015374665
1,1,3,0.1,3.16227766016838,0.5,-0.043149091,-0.035822441,0.022203736,-0.020562163
1,1,3,0.1,3.16227766016838,0.51,-0.04876546,-0.040870936,0.031911436,-0.025775109
1,1,3,0.1,3.16227766016838,0.52,-0.054903813,-0.046711066,0.035478745,-0.031521809
1,1,3,0.1,3.16227766016838,0.53,-0.061050876,-0.053324506,0.049841659,-0.037673299
1,1,3,0.1,3.16227766016838,0.54,-0.068238764,-0.060544431,0.073517846,-0.04416898
1,1,3,0.1,3.16227766016838,0.55,-0.07529965,-0.067967569,0.083679651,-0.050928345
1,1,3,1e-07,5.62341325190349,0.45,-0.043788799,-0.04135417,0.003814876,-0.001613013
1,1,3,1e-07,5.62341325190349,0.46,-0.047350799,-0.044740032,0.000895406,-0.00426373
1,1,3,1e-07,5.62341325190349,0.47,-0.051294998,-0.048490531,0.001915008,-0.007727354
1,1,3,1e-07,5.62341325190349,0.48,-0.0556193,-0.052572602,0.001463841,-0.011624723
1,1,3,1e-07,5.62341325190349,0.49,-0.060334644,-0.05703968,0.002920392,-0.016066761
1,1,3,1e-07,5.62341325190349,0.5,-0.065442182,-0.06188394,0.002989799,-0.020847971
1,1,3,1e-07,5.62341325190349,0.51,-0.070930704,-0.067074007,0.013980303,-0.025096822
1,1,3,1e-07,5.62341325190349,0.52,-0.076802883,-0.072704042,0.013554922,-0.031382099
1,1,3,1e-07,5.62341325190349,0.53,-0.083035565,-0.078752641,0.022155993,-0.037723638
1,1,3,1e-07,5.62341325190349,0.54,-0.089731318,-0.085167413,0.034118427,-0.044106845
1,1,3,1e-07,5.62341325190349,0.55,-0.09672546,-0.091978914,0.057982426,-0.051170539
1,1,3,1e-04,5.62341325190349,0.45,-0.043791983,-0.041345695,0.002044341,-0.001401355
1,1,3,1e-04,5.62341325190349,0.46,-0.047326609,-0.044750037,0.001896571,-0.004449027
1,1,3,1e-04,5.62341325190349,0.47,-0.051298067,-0.048477836,-0.000289452,-0.007647924
1,1,3,1e-04,5.62341325190349,0.48,-0.055620648,-0.052567986,0.001597296,-0.010862532
1,1,3,1e-04,5.62341325190349,0.49,-0.060339425,-0.057049064,0.004271693,-0.015956742
1,1,3,1e-04,5.62341325190349,0.5,-0.06546215,-0.061880376,0.005212783,-0.020825694
1,1,3,1e-04,5.62341325190349,0.51,-0.070927899,-0.067096687,0.006457584,-0.025735301
1,1,3,1e-04,5.62341325190349,0.52,-0.076771293,-0.072695707,0.013738805,-0.031434627
1,1,3,1e-04,5.62341325190349,0.53,-0.083056804,-0.078753012,0.023858519,-0.037520797
1,1,3,1e-04,5.62341325190349,0.54,-0.089706049,-0.085171326,0.048890926,-0.044259706
