"Data.No","SS.No","Type","lambda","gamma","S","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
1,1,3,0.1,0.0562341325190349,0.49,-0.0314454395058253,-0.0279701443896462,-0.00857961041664531,0.00280753086038974
1,1,3,0.1,0.0562341325190349,0.5,-0.0382739270338828,-0.0280586630095744,-0.00568694419080322,0.00755756556992121
1,1,3,0.1,0.0562341325190349,0.51,-0.0392952618203427,-0.0390671166695305,-0.00244181890566171,-0.00452319861775686
1,1,3,0.1,0.0562341325190349,0.52,-0.0456914529301783,-0.0419845665504054,-0.0113564191141667,-0.00681455083704206
1,1,3,0.1,0.0562341325190349,0.53,-0.0578683223529688,-0.0461977781678205,-0.0182853606839739,-0.0131702744307646
1,1,3,0.1,0.0562341325190349,0.54,-0.0639761366426188,-0.0549539739977719,-0.0216902157564663,-0.0224505030716766
1,1,3,0.1,0.0562341325190349,0.55,-0.071311909293732,-0.0630251553889333,-0.0411683108619132,-0.0269019377579539
1,1,3,1e-07,0.1,0.45,-0.0427399700235615,-0.0291283147957882,0.0117709398258516,0.0104060128018007
1,1,3,1e-07,0.1,0.46,-0.0453608083209176,-0.0321635063437768,0.000565607475472156,0.0150241046078819
1,1,3,1e-07,0.1,0.47,-0.0483077563519816,-0.0356092435457282,0.00688928186582361,0.0113767019250097
1,1,3,1e-07,0.1,0.48,-0.0516108604128433,-0.0394289088543441,-0.00157332164816218,0.0108786063976765
1,1,3,1e-07,0.1,0.49,-0.0553029531664025,-0.0436166834299342,-0.00658048306738834,0.00367125057297836
1,1,3,1e-07,0.1,0.5,-0.0594232684063037,-0.0481707980475347,-0.00414103803100405,-0.0041134353497982
1,1,3,1e-07,0.1,0.51,-0.0639944592786771,-0.053069011644018,-0.0211051831524956,-0.00701940623553307
1,1,3,1e-07,0.1,0.52,-0.0689869041545487,-0.0583573896568857,-0.0224711863687455,-0.0137130069489179
1,1,3,1e-07,0.1,0.53,-0.0744339302809422,-0.0640829766361867,-0.0204944582785318,-0.0227806602131314
1,1,3,1e-07,0.1,0.54,-0.0802484450155647,-0.070207816904897,-0.0219184053305548,-0.0277420716202896
1,1,3,1e-07,0.1,0.55,-0.0864190609914701,-0.0766776114699925,-0.0382759451687127,-0.0329745892887982
1,1,3,1e-04,0.1,0.45,-0.0427451761635989,-0.0291281388333102,0.00180885126329494,0.0140573194677183
1,1,3,1e-04,0.1,0.46,-0.0453485028579254,-0.0321624552966938,0.000198411532272181,0.0140937770310422
1,1,3,1e-04,0.1,0.47,-0.0482909860291599,-0.0356136510521274,-0.00610162468064492,0.0108837740007387
1,1,3,1e-04,0.1,0.48,-0.0515960535750463,-0.0394343344397541,0.000329869310522513,0.00619569173415662
1,1,3,1e-04,0.1,0.49,-0.0552852016564028,-0.0436266459395931,-0.017003562210446,0.00325680702668228
1,1,3,1e-04,0.1,0.5,-0.0594254974892512,-0.0481726326400529,-0.0171834770766112,-0.000740913555284344
1,1,3,1e-04,0.1,0.51,-0.0639964438331009,-0.0530511002461617,-0.0151305055659298,-0.00653751350772447
1,1,3,1e-04,0.1,0.52,-0.0689842744092377,-0.0583605922742083,-0.0201822993506125,-0.0152935596326193
1,1,3,1e-04,0.1,0.53,-0.0744353222576381,-0.064084705264587,-0.0235508311903873,-0.021051419414262
1,1,3,1e-04,0.1,0.54,-0.0802413865413836,-0.0702130542753645,-0.0233043114976645,-0.0279658937643897
1,1,3,1e-04,0.1,0.55,-0.0864194258985772,-0.0766782088744234,-0.0308701279323319,-0.036556257401672
1,1,3,0.1,0.1,0.45,-0.0197769471396354,-0.0114744112531202,0.00943802713981657,0.0084676468638185
1,1,3,0.1,0.1,0.46,-0.0256867952261584,-0.0138129514988424,0.00723297753853642,0.00804950700637684
1,1,3,0.1,0.1,0.47,-0.0287560142417583,-0.0123777585517543,0.00400103590860653,0.0105600060720378
1,1,3,0.1,0.1,0.48,-0.0290108116912417,-0.0195185311845918,-0.00195842621654827,0.00622631805444098
1,1,3,0.1,0.1,0.49,-0.0338208716503771,-0.0225679657292829,-0.00920350594557556,-0.000832552540940267
1,1,3,0.1,0.1,0.5,-0.0353016949224781,-0.0235535346952685,-0.010875558546512,0.00195114241478326
1,1,3,0.1,0.1,0.51,-0.0393629703026274,-0.0309709879323166,-0.0133505265043444,-0.00898651493225693
1,1,3,0.1,0.1,0.52,-0.0443783580761163,-0.0365596526189184,-0.0187779739456196,-0.0103208464301624
1,1,3,0.1,0.1,0.53,-0.0510879447307399,-0.0421212016541807,-0.0186859995992117,-0.0208104608696279
1,1,3,0.1,0.1,0.54,-0.0577274262896026,-0.0497760201280972,-0.0305993489127652,-0.0287422574439586
1,1,3,0.1,0.1,0.55,-0.0670729228288438,-0.0572192754732889,-0.0397661601668802,-0.0321135539290226
1,1,3,1e-07,0.177827941003892,0.45,-0.0427306232458104,-0.0291298065513895,0.0006951450462592,0.00600724281464013
1,1,3,1e-07,0.177827941003892,0.46,-0.0453475108328725,-0.0321580109168566,-0.00492895222601283,0.00644511682671702
1,1,3,1e-07,0.177827941003892,0.47,-0.0483100980554693,-0.0356109818649183,-0.00293743891896358,0.00254929871768213
1,1,3,1e-07,0.177827941003892,0.48,-0.0515946060761758,-0.0394297864640514,-0.0126207304755293,0.000119845569904393
1,1,3,1e-07,0.177827941003892,0.49,-0.0553071546529577,-0.0436083750588303,-0.0127305358807484,-0.00284715222217599
1,1,3,1e-07,0.177827941003892,0.5,-0.0594419612046245,-0.0481695361929136,-0.01859342746881,-0.00761188045520089
1,1,3,1e-07,0.177827941003892,0.51,-0.0639966236193266,-0.0530546515500582,-0.0205170154108725,-0.0113336190854304
1,1,3,1e-07,0.177827941003892,0.52,-0.0689878303366107,-0.0583640507301191,-0.0241048358839677,-0.0158437610800217
1,1,3,1e-07,0.177827941003892,0.53,-0.0744291504743351,-0.0640757802946797,-0.0280748747533716,-0.0240539589988864
1,1,3,1e-07,0.177827941003892,0.54,-0.0802384027987677,-0.0701992455054909,-0.0351639992497328,-0.0311069670175445
1,1,3,1e-07,0.177827941003892,0.55,-0.0864192114938987,-0.076683602011694,-0.0449418280060103,-0.037301367969855
1,1,3,1e-04,0.177827941003892,0.45,-0.0427359042571809,-0.0291177646479244,-0.000362672810567281,0.00465829975262393
1,1,3,1e-04,0.177827941003892,0.46,-0.0453543307863071,-0.0321610396534083,0.00435549155232048,0.00470486613980197
1,1,3,1e-04,0.177827941003892,0.47,-0.0482909743277971,-0.035615416597923,-0.00511387562907161,0.00409893651611181
1,1,3,1e-04,0.177827941003892,0.48,-0.0516196856726117,-0.039428053065894,-0.00648188677417106,-0.00146379460147394
1,1,3,1e-04,0.177827941003892,0.49,-0.055299891636707,-0.0436213517936381,-0.00847760974863393,-0.0025443955427406
1,1,3,1e-04,0.177827941003892,0.5,-0.0594241209962903,-0.0481683495103018,-0.0155243626940373,-0.00739670193332878
1,1,3,1e-04,0.177827941003892,0.51,-0.0640071345794384,-0.0530595457474443,-0.0235253944900045,-0.0120650961806635
1,1,3,1e-04,0.177827941003892,0.52,-0.069005506591184,-0.0583602394586535,-0.0246367049698672,-0.0151397140847401
1,1,3,1e-04,0.177827941003892,0.53,-0.0744376338137226,-0.0640773644465732,-0.028365909765208,-0.0251882149694768
1,1,3,1e-04,0.177827941003892,0.54,-0.0802432296918265,-0.0702119670721576,-0.0372515411675218,-0.0315145007851015
1,1,3,1e-04,0.177827941003892,0.55,-0.0863929771532752,-0.0766768803974757,-0.0391702841748894,-0.0398449786524512
1,1,3,0.1,0.177827941003892,0.45,-0.0164066978253957,-0.00580237797654886,0.00213006191534022,0.0104145547403943
1,1,3,0.1,0.177827941003892,0.46,-0.0207522480142627,-0.00761469055148271,-0.00304537332861394,0.00930232013091812
1,1,3,0.1,0.177827941003892,0.47,-0.0240829574711754,-0.0109828698118342,-0.00371927342476769,0.00617887359652931
1,1,3,0.1,0.177827941003892,0.48,-0.0288784200253178,-0.0138945962464292,-0.00553705901235322,0.000583662560473629
1,1,3,0.1,0.177827941003892,0.49,-0.0309979500473854,-0.0170183941587573,-0.0106670667717076,-0.00199579032264685
1,1,3,0.1,0.177827941003892,0.5,-0.0382027338141796,-0.0216563485970393,-0.0169182999432327,-0.00655180325073515
1,1,3,0.1,0.177827941003892,0.51,-0.0439580664262027,-0.0270185368329161,-0.0204523638335131,-0.0133134329727541
1,1,3,0.1,0.177827941003892,0.52,-0.0482107134556723,-0.0322852328129136,-0.0259976320045037,-0.0192386942751651
1,1,3,0.1,0.177827941003892,0.53,-0.0534578430838065,-0.0392281599801457,-0.0296334420337088,-0.0254973501480848
1,1,3,0.1,0.177827941003892,0.54,-0.0569878975079281,-0.0456027643004105,-0.0380488909419225,-0.0318061119298378
1,1,3,0.1,0.177827941003892,0.55,-0.0657963307326761,-0.0546163324954759,-0.0430459162847514,-0.0393533638270687
1,1,3,1e-07,0.316227766016838,0.45,-0.0427243231660666,-0.0291243161483924,-0.000855636582002776,0.00582802436730371
1,1,3,1e-07,0.316227766016838,0.46,-0.0453630453592556,-0.0321668234265587,-0.00436944564386893,0.00393324971713618
1,1,3,1e-07,0.316227766016838,0.47,-0.0482833176710265,-0.0356208592599658,-0.00595649061768094,0.00178670317580558
1,1,3,1e-07,0.316227766016838,0.48,-0.0516025436913718,-0.0394336282933154,-0.0101665869337091,-0.000720608028448854
1,1,3,1e-07,0.316227766016838,0.49,-0.0552894360193695,-0.0436177115321651,-0.0137476844018382,-0.00460567948697053
1,1,3,1e-07,0.316227766016838,0.5,-0.0594346445885911,-0.0481698940151218,-0.0192573333685536,-0.00919358321488643
1,1,3,1e-07,0.316227766016838,0.51,-0.06402469579107,-0.0530623229317939,-0.0210649323456156,-0.0140166736470312
1,1,3,1e-07,0.316227766016838,0.52,-0.0689915762718349,-0.0583530868654449,-0.0245815154758134,-0.0206524993023221
1,1,3,1e-07,0.316227766016838,0.53,-0.0744361879246521,-0.0640787029531248,-0.0319260737289611,-0.0272691699546871
1,1,3,1e-07,0.316227766016838,0.54,-0.0802341552258405,-0.0702046121331176,-0.0373440078963705,-0.0328820094245944
1,1,3,1e-07,0.316227766016838,0.55,-0.0864137453902549,-0.0766911825837846,-0.043481641379801,-0.0389153636687155
1,1,3,1e-04,0.316227766016838,0.45,-0.0427259197703117,-0.0291222247576546,-0.00106558495690668,0.00475798202848219
1,1,3,1e-04,0.316227766016838,0.46,-0.0453592237368987,-0.0321639484716599,-0.00619078439216377,0.00286819648976865
1,1,3,1e-04,0.316227766016838,0.47,-0.0483117829051266,-0.0356147931389052,-0.00521970319473462,0.000899090775365716
1,1,3,1e-04,0.316227766016838,0.48,-0.0515937602090182,-0.0394386321120615,-0.0112836692788782,-0.00127799639580753
1,1,3,1e-04,0.316227766016838,0.49,-0.0552871738782225,-0.0436092115856139,-0.0129256272107983,-0.00510102252261401
1,1,3,1e-04,0.316227766016838,0.5,-0.0594318592237304,-0.0481728600837548,-0.0167943473206614,-0.00873528394877139
1,1,3,1e-04,0.316227766016838,0.51,-0.0640119687204588,-0.0530639568279797,-0.021431958823114,-0.0150282275521436
1,1,3,1e-04,0.316227766016838,0.52,-0.068994341982902,-0.0583567636972873,-0.0260397087956737,-0.0199310124163517
1,1,3,1e-04,0.316227766016838,0.53,-0.074442138455878,-0.0640855187755292,-0.0295329810361214,-0.0269759443507445
1,1,3,1e-04,0.316227766016838,0.54,-0.0802297988824792,-0.0702071871594022,-0.0373062425360257,-0.0332348592844191
1,1,3,1e-04,0.316227766016838,0.55,-0.0863937138567461,-0.0766802656231627,-0.0434500737017969,-0.0398184815409171
1,1,3,0.1,0.316227766016838,0.45,-0.0183872586187457,-0.00804994746624226,0.00102162537405048,0.0100582795862821
1,1,3,0.1,0.316227766016838,0.46,-0.0223554831444537,-0.0102032644455825,-0.00176018042332559,0.00694105942675058
1,1,3,0.1,0.316227766016838,0.47,-0.0246867798425704,-0.0127544104050611,-0.00489883754100807,0.00335446718046458
1,1,3,0.1,0.316227766016838,0.48,-0.028388565148181,-0.0157929563290891,-0.00871098625764493,0.000696270176787976
1,1,3,0.1,0.316227766016838,0.49,-0.0322890084465445,-0.0196851662259923,-0.0129563567006907,-0.00365006630893553
1,1,3,0.1,0.316227766016838,0.5,-0.0358933519065066,-0.0237989168855289,-0.0173365502157747,-0.00895809392788059
1,1,3,0.1,0.316227766016838,0.51,-0.0403130618122904,-0.0291002656446361,-0.0218373659889742,-0.0147117013911858
1,1,3,0.1,0.316227766016838,0.52,-0.0446762527437369,-0.0346272456867384,-0.0263637188036966,-0.0205082825387427
1,1,3,0.1,0.316227766016838,0.53,-0.0491553420497028,-0.0406950976894967,-0.0321958729514585,-0.0273136046177598
1,1,3,0.1,0.316227766016838,0.54,-0.0588288995130078,-0.0476895785654769,-0.0382538649133587,-0.0327175812294409
1,1,3,0.1,0.316227766016838,0.55,-0.0638977726393643,-0.0543237844321294,-0.0417521194967662,-0.0396294701523391
1,1,3,1e-07,0.562341325190349,0.45,-0.0427363692751258,-0.0291299327013507,-0.000893030743480815,0.00485023897133185
1,1,3,1e-07,0.562341325190349,0.46,-0.0453576617549727,-0.032163659880976,-0.00328730175177596,0.00359711943339642
1,1,3,1e-07,0.562341325190349,0.47,-0.0482961417266382,-0.0356168312515352,-0.00588318320766615,0.00114366841148235
1,1,3,1e-07,0.562341325190349,0.48,-0.0515970359605712,-0.0394410465082719,-0.0096811030934818,-0.00177837758240713
1,1,3,1e-07,0.562341325190349,0.49,-0.0553013364655241,-0.0436283907042204,-0.0132167178278821,-0.00597715144107809
1,1,3,1e-07,0.562341325190349,0.5,-0.0594276917944251,-0.0481653471550061,-0.0167735134373631,-0.0100339656285565
1,1,3,1e-07,0.562341325190349,0.51,-0.0640129152274108,-0.0530637943755989,-0.0216835423688828,-0.0147475203220098
1,1,3,1e-07,0.562341325190349,0.52,-0.0689911365628384,-0.0583618636800124,-0.0265010776893845,-0.0208283420242259
1,1,3,1e-07,0.562341325190349,0.53,-0.0744579773994325,-0.0640741774292828,-0.0317658886551378,-0.0265214895773604
1,1,3,1e-07,0.562341325190349,0.54,-0.0802389269389838,-0.070214977191521,-0.0367407253839922,-0.0332041428227067
1,1,3,1e-07,0.562341325190349,0.55,-0.086399384713401,-0.07666451692022,-0.0429014975039173,-0.0391017641792511
1,1,3,1e-04,0.562341325190349,0.45,-0.0427402595064597,-0.0291205960825714,-0.00126125745697439,0.00541271295971128
1,1,3,1e-04,0.562341325190349,0.46,-0.0453616808801183,-0.0321635709868883,-0.00431737152550441,0.00361897206231173
1,1,3,1e-04,0.562341325190349,0.47,-0.0483072024886524,-0.0356207180393182,-0.0063539201288519,0.00156195263228433
1,1,3,1e-04,0.562341325190349,0.48,-0.051618633327718,-0.039430681858836,-0.00967674102480491,-0.00164964640924481
1,1,3,1e-04,0.562341325190349,0.49,-0.0553027563149013,-0.0436222376315648,-0.0130923272180914,-0.00555327546461909
1,1,3,1e-04,0.562341325190349,0.5,-0.0594259771363629,-0.0481683284313971,-0.0168475087122674,-0.0100515494820311
1,1,3,1e-04,0.562341325190349,0.51,-0.0639988586652293,-0.0530499363351863,-0.0204501194743668,-0.0145254265374603
1,1,3,1e-04,0.562341325190349,0.52,-0.068989948234477,-0.0583506301700947,-0.0265937227415156,-0.0203175602618921
1,1,3,1e-04,0.562341325190349,0.53,-0.0744457053995311,-0.0640846842233531,-0.0318457131714472,-0.0270571426568468
1,1,3,1e-04,0.562341325190349,0.54,-0.0802419104379706,-0.0702067859112051,-0.0377882831764326,-0.0330953158963708
1,1,3,1e-04,0.562341325190349,0.55,-0.0864305120634491,-0.0766795864805638,-0.0432786659715778,-0.0403150935353648
1,1,3,0.1,0.562341325190349,0.45,-0.019191249172522,-0.00850163015620424,0.00118331025508347,0.0090608099658106
1,1,3,0.1,0.562341325190349,0.46,-0.022412797253255,-0.0107757757480824,-0.00157267067468431,0.00665858045544639
1,1,3,0.1,0.562341325190349,0.47,-0.0251583261710304,-0.0136202775342437,-0.00445156181603417,0.00349194365175408
1,1,3,0.1,0.562341325190349,0.48,-0.0283645783850376,-0.0170317252681493,-0.00781690822998212,-0.000484667339055661
1,1,3,0.1,0.562341325190349,0.49,-0.0316471543711724,-0.0209245591596849,-0.0120437655616934,-0.00458428879714828
1,1,3,0.1,0.562341325190349,0.5,-0.0355617950216692,-0.0252603011893987,-0.0159934095173064,-0.00988079694048773
1,1,3,0.1,0.562341325190349,0.51,-0.0391875233327043,-0.0299973325894359,-0.0209962523630724,-0.0147896458845943
1,1,3,0.1,0.562341325190349,0.52,-0.0436626054592776,-0.0351491170668023,-0.0252847748738585,-0.0206063117823172
1,1,3,0.1,0.562341325190349,0.53,-0.0504063269578091,-0.0409066652275151,-0.0313816875279678,-0.0259949711610746
1,1,3,0.1,0.562341325190349,0.54,-0.055574852326989,-0.0470683292128326,-0.0368840817849112,-0.0328549460814217
1,1,3,0.1,0.562341325190349,0.55,-0.0618544250474239,-0.053921148567474,-0.0428745861726528,-0.0393103066963311
1,1,3,1e-07,1,0.45,-0.0427325010657115,-0.0291264623157934,-0.00118445563972078,0.00513176675560122
1,1,3,1e-07,1,0.46,-0.0453460973201029,-0.0321624342660155,-0.00278750433335682,0.00353442920330778
1,1,3,1e-07,1,0.47,-0.0483167528723854,-0.035609565626536,-0.00571698209559592,0.00172574394697077
1,1,3,1e-07,1,0.48,-0.051592338899929,-0.0394369217402378,-0.00872355230514116,-0.00175390492983441
1,1,3,1e-07,1,0.49,-0.0553074692588401,-0.0436207072729399,-0.0124503444216344,-0.00562681417769839
1,1,3,1e-07,1,0.5,-0.0594258431481095,-0.0481684143226076,-0.0166285725241246,-0.00937098067236326
1,1,3,1e-07,1,0.51,-0.0640009743601842,-0.0530615897356154,-0.0205270415750269,-0.014757791414972
1,1,3,1e-07,1,0.52,-0.0690033513411958,-0.0583581249258777,-0.0254439322187684,-0.0204940090269905
1,1,3,1e-07,1,0.53,-0.0744496309420998,-0.0640770932244372,-0.0308829029490919,-0.0260562593697663
1,1,3,1e-07,1,0.54,-0.0802450745621739,-0.0702118983584708,-0.0366320177775413,-0.0322766610235245
1,1,3,1e-07,1,0.55,-0.0864048942493034,-0.0766810316600265,-0.0427635533992581,-0.0386968828066788
1,1,3,1e-04,1,0.45,-0.0427547810075255,-0.0291265051457155,-0.000709642627471564,0.00534785112453813
1,1,3,1e-04,1,0.46,-0.0453462966063574,-0.0321639133343456,-0.00322375648556362,0.00393384424165084
1,1,3,1e-04,1,0.47,-0.048296684593761,-0.0356113536170122,-0.00584434212131107,0.00123401666791977
1,1,3,1e-04,1,0.48,-0.0516010547162071,-0.0394331941580384,-0.0077040223512842,-0.00174976516311575
1,1,3,1e-04,1,0.49,-0.0553064829555785,-0.0436113736134144,-0.0118626166384402,-0.00464382911786821
1,1,3,1e-04,1,0.5,-0.0594272827804675,-0.0481711536852023,-0.0161672132644834,-0.00966197214407245
1,1,3,1e-04,1,0.51,-0.0639925062076877,-0.0530601543451038,-0.020521586957464,-0.0149210723381067
1,1,3,1e-04,1,0.52,-0.0690015595908154,-0.058362121681566,-0.0254305284835242,-0.0205648331381846
1,1,3,1e-04,1,0.53,-0.0744409789247401,-0.0640775478744474,-0.0310736703082561,-0.0260216288986463
1,1,3,1e-04,1,0.54,-0.0802665883973689,-0.0702073195711902,-0.0365877803203667,-0.031892546620321
1,1,3,1e-04,1,0.55,-0.0864062522159114,-0.0766824207300615,-0.0428500878273718,-0.038946997444034
1,1,3,0.1,1,0.45,-0.0192266187756237,-0.00873311899761618,0.0011630979573592,0.00871373718232815
1,1,3,0.1,1,0.46,-0.0222751523519614,-0.0109610336659746,-0.00126151966042606,0.00609899341443871
1,1,3,0.1,1,0.47,-0.0248540487679321,-0.0139055881096093,-0.00423308503385162,0.00351837280310282
1,1,3,0.1,1,0.48,-0.0280131851692577,-0.0172671038998813,-0.00761084010366363,-0.000228467213226818
1,1,3,0.1,1,0.49,-0.0314860108879208,-0.0210596647830631,-0.011235435792795,-0.00455082763292648
1,1,3,0.1,1,0.5,-0.0344752880084526,-0.0253867375555143,-0.0155010389445856,-0.00936679650208519
1,1,3,0.1,1,0.51,-0.0392569549748686,-0.0299743613198016,-0.0199542464644534,-0.0147020352605111
1,1,3,0.1,1,0.52,-0.0437563405135966,-0.0351177189004011,-0.0252316871247151,-0.0196850245216022
1,1,3,0.1,1,0.53,-0.0491919901266296,-0.0409322074403763,-0.0303967743919899,-0.0258776345978177
1,1,3,0.1,1,0.54,-0.0558784781994042,-0.0469137604965411,-0.0363736773854785,-0.0315822128146964
1,1,3,0.1,1,0.55,-0.0618289755003546,-0.0536625773758784,-0.0420869297982905,-0.0382374102315662
1,1,3,1e-07,1.77827941003892,0.45,-0.0427313477501741,-0.0291288102860792,-0.00145176653231075,0.0054212715546402
1,1,3,1e-07,1.77827941003892,0.46,-0.0453539309193621,-0.0321605114454421,-0.00300200227071603,0.00373405847172149
1,1,3,1e-07,1.77827941003892,0.47,-0.0483034922081761,-0.0356109149759457,-0.00548484011707604,0.00168981246663421
1,1,3,1e-07,1.77827941003892,0.48,-0.0515982483417017,-0.0394323566532207,-0.00879459103356688,-0.00129014707536558
1,1,3,1e-07,1.77827941003892,0.49,-0.0552950672680266,-0.0436191777852125,-0.012479130916554,-0.00501292881811104
1,1,3,1e-07,1.77827941003892,0.5,-0.0594320748467681,-0.0481701125319774,-0.0161051294112025,-0.00957121556886507
1,1,3,1e-07,1.77827941003892,0.51,-0.0639876648286076,-0.0530632348444203,-0.0203710853583193,-0.0145519490116065
1,1,3,1e-07,1.77827941003892,0.52,-0.0689889278669038,-0.0583631979480487,-0.0254779954706558,-0.0197696988627034
1,1,3,1e-07,1.77827941003892,0.53,-0.0744252829616912,-0.0640766716769441,-0.0305496235856225,-0.0256673186883681
1,1,3,1e-07,1.77827941003892,0.54,-0.0802369799158153,-0.0702015050563154,-0.0357467094594387,-0.0317281482278451
1,1,3,1e-07,1.77827941003892,0.55,-0.0864102934347719,-0.0766723222966216,-0.0427340621265295,-0.0381447618549616
1,1,3,1e-04,1.77827941003892,0.45,-0.0427401044260697,-0.0291282466170646,-0.000304012380599396,0.00580461679740015
1,1,3,1e-04,1.77827941003892,0.46,-0.0453573009217185,-0.0321624855093935,-0.00227856585058873,0.0037405859866005
1,1,3,1e-04,1.77827941003892,0.47,-0.0483031919079988,-0.035615163412147,-0.00570504444779133,0.00182853366202696
1,1,3,1e-04,1.77827941003892,0.48,-0.0516253575848472,-0.039435983182459,-0.00864237652711222,-0.00151681835951206
1,1,3,1e-04,1.77827941003892,0.49,-0.0553015433604351,-0.0436210405024477,-0.0118768952622112,-0.00534050696457166
1,1,3,1e-04,1.77827941003892,0.5,-0.0594279905232594,-0.048163621744987,-0.0156110601085462,-0.00920083902548888
1,1,3,1e-04,1.77827941003892,0.51,-0.0640075408681689,-0.0530571732370073,-0.0209305671220681,-0.0143696493631821
1,1,3,1e-04,1.77827941003892,0.52,-0.0689929648088028,-0.0583569822361428,-0.0254627697322263,-0.0196554032008681
1,1,3,1e-04,1.77827941003892,0.53,-0.0744354676613665,-0.0640794136349091,-0.0307807399620862,-0.025707552532252
1,1,3,1e-04,1.77827941003892,0.54,-0.0802507457539679,-0.0702055981966644,-0.0366479029331864,-0.0317857646292697
1,1,3,1e-04,1.77827941003892,0.55,-0.086414372890725,-0.0766794872936688,-0.0425294152076429,-0.0382461532382363
1,1,3,0.1,1.77827941003892,0.45,-0.0191694038203562,-0.0088697029404226,0.000980908201225053,0.0089348263406771
1,1,3,0.1,1.77827941003892,0.46,-0.0224232841665071,-0.011049056431519,-0.0013986081537248,0.00640276221631244
1,1,3,0.1,1.77827941003892,0.47,-0.0253676836009091,-0.0138720218619515,-0.00382491034500853,0.00333732589127831
1,1,3,0.1,1.77827941003892,0.48,-0.0279243294133716,-0.0172443958178529,-0.00749967638520717,-0.000538586846909049
1,1,3,0.1,1.77827941003892,0.49,-0.0312580709741666,-0.0211063449305223,-0.0110407039234412,-0.00423587344502629
1,1,3,0.1,1.77827941003892,0.5,-0.0347195714644242,-0.0254312880166493,-0.0153619804309663,-0.00903975435790046
1,1,3,0.1,1.77827941003892,0.51,-0.0390054775782128,-0.0301029449756056,-0.019584639851493,-0.013579918039156
1,1,3,0.1,1.77827941003892,0.52,-0.0437759472874605,-0.0351803127181311,-0.0247642812121218,-0.0197724492649838
1,1,3,0.1,1.77827941003892,0.53,-0.0495293774115395,-0.0406973458377854,-0.0296579529103407,-0.0251499147627688
