"Data.No","SS.No","Type","lambda","gamma","S","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
1,6,3,1e-04,10,0.51,-0.0490739854323847,-0.085382294178905,-0.0243413832904915,-0.00668652929040836
1,6,3,1e-04,10,0.52,-0.054621759026764,-0.0915768329423342,-0.0296683026359581,-0.00760512823863484
1,6,3,1e-04,10,0.53,-0.0606052487772638,-0.0980347294700838,-0.0359116391028577,-0.0106406908274257
1,6,3,1e-04,10,0.54,-0.066961080725028,-0.104829687710713,-0.0424162167035122,-0.00627049889526526
1,6,3,1e-04,10,0.55,-0.0737632746420076,-0.111842440665938,-0.0493598650569766,-0.0187481563380516
1,6,3,0.1,10,0.45,-0.0105232733679704,-0.024743062317063,0.00137729556749196,0.0163791410902529
1,6,3,0.1,10,0.46,-0.014094128623029,-0.0270747813853906,-0.00176004927227949,0.0143129925366367
1,6,3,0.1,10,0.47,-0.0175429435528266,-0.0306981240527498,-0.00537103528751857,0.0118481831083112
1,6,3,0.1,10,0.48,-0.0215523392157233,-0.0355645620571129,-0.00934823678730458,0.0105246445181165
1,6,3,0.1,10,0.49,-0.0262106433858351,-0.0373105544123159,-0.0136454675479179,0.0102887817040402
1,6,3,0.1,10,0.5,-0.0312655422224863,-0.0455957170139058,-0.0185359288089676,0.00509870840157889
1,6,3,0.1,10,0.51,-0.0366806061004552,-0.0516491228159719,-0.0237897933556408,0.00387367360773082
1,6,3,0.1,10,0.52,-0.0422410743165642,-0.057777643788778,-0.0295978687119491,-0.0017741144574906
1,6,3,0.1,10,0.53,-0.0488432644975996,-0.0647980330495086,-0.0357374353846167,-0.00296590075678941
1,6,3,0.1,10,0.54,-0.0551407518120696,-0.0713333726061392,-0.0422564384612113,-0.00612032002031365
1,6,3,0.1,10,0.55,-0.0626221765307226,-0.0761748645103606,-0.0490681150805123,-0.011026559562116
1,6,3,1e-07,17.7827941003892,0.45,-0.0237726695317374,-0.056618394678852,-0.00116498228495243,0.000456418990023328
1,6,3,1e-07,17.7827941003892,0.46,-0.027078710259593,-0.0603409866683808,-0.00375166087782399,0.0035763682730635
1,6,3,1e-07,17.7827941003892,0.47,-0.0307715206739357,-0.0644799901656857,-0.00667339432888935,0.00171658943097852
1,6,3,1e-07,17.7827941003892,0.48,-0.0347893734617145,-0.0690346607529811,-0.0103108771810285,0.000146393080580614
1,6,3,1e-07,17.7827941003892,0.49,-0.0391466409438165,-0.0740832195042725,-0.014729329648571,0.00531184120493394
1,6,3,1e-07,17.7827941003892,0.5,-0.0439224096920204,-0.0795093652183099,-0.0192786085929301,-0.00299320075480251
1,6,3,1e-07,17.7827941003892,0.51,-0.0490719579608488,-0.0853774282807958,-0.0243472778053997,0.00163340527991287
1,6,3,1e-07,17.7827941003892,0.52,-0.0546258698423937,-0.091556572676663,-0.0299657360014625,-0.00335929671507229
1,6,3,1e-07,17.7827941003892,0.53,-0.0606002716155573,-0.0980365654609724,-0.0361291638511698,0.0077459755617109
1,6,3,1e-07,17.7827941003892,0.54,-0.0669591540646825,-0.104841813691727,-0.0423065301796713,-0.0100254162687959
1,6,3,1e-07,17.7827941003892,0.55,-0.0737613662102685,-0.11183982933465,-0.0493033158570665,-0.0151684261388627
1,6,3,1e-04,17.7827941003892,0.45,-0.0237653442387169,-0.056608108301507,-0.00111747218003597,-0.00427867656424335
1,6,3,1e-04,17.7827941003892,0.46,-0.0270703298086848,-0.0603243335131596,-0.00345828177512611,0.00302291673369188
1,6,3,1e-04,17.7827941003892,0.47,-0.0307665827662194,-0.064491070276176,-0.00700703245287071,0.0097636729859225
1,6,3,1e-04,17.7827941003892,0.48,-0.0347882563160794,-0.069041115878523,-0.0105422920893277,0.00918378645653026
1,6,3,1e-04,17.7827941003892,0.49,-0.0391388155342413,-0.074088961855532,-0.0146364806886079,-0.00140580885037579
1,6,3,1e-04,17.7827941003892,0.5,-0.0439211450429944,-0.0795151763708989,-0.019239305275569,-0.00185465492085811
1,6,3,1e-04,17.7827941003892,0.51,-0.0490715289406565,-0.0853671022144008,-0.0241712898353099,-0.00323010459217661
1,6,3,1e-04,17.7827941003892,0.52,-0.0546291819759055,-0.0915451305477618,-0.0299096127561811,0.0021763483467922
1,6,3,1e-04,17.7827941003892,0.53,-0.0605903200028827,-0.0980310010933144,-0.0358105099186574,-0.00872844883346324
1,6,3,1e-04,17.7827941003892,0.54,-0.0669559169801243,-0.104828451141795,-0.0423826092468595,-0.017364541257109
1,6,3,1e-04,17.7827941003892,0.55,-0.0737596987559833,-0.111850175925478,-0.0493412160363049,-0.0219632051662176
1,6,3,0.1,17.7827941003892,0.45,-0.010646732437424,-0.0235374782295603,0.00130560929252901,0.0166005777925462
1,6,3,0.1,17.7827941003892,0.46,-0.0139583483497858,-0.0265628339924372,-0.00162020480424536,0.0144733772969735
1,6,3,0.1,17.7827941003892,0.47,-0.0177942576357484,-0.029932850770552,-0.00519495743192476,0.0118993603132121
1,6,3,0.1,17.7827941003892,0.48,-0.0217462280478067,-0.0351516085401688,-0.00908084938404943,0.0112042030751781
1,6,3,0.1,17.7827941003892,0.49,-0.026148672219583,-0.0351657908977963,-0.0137200525018664,0.0110795091368549
1,6,3,0.1,17.7827941003892,0.5,-0.0311355340325033,-0.0460965769166867,-0.018570044538503,0.0061690600805954
1,6,3,0.1,17.7827941003892,0.51,-0.0364545544723847,-0.0491517475577922,-0.0238898062996504,0.00543183304966294
1,6,3,0.1,17.7827941003892,0.52,-0.042433809676318,-0.0566803203219123,-0.0296702099071008,0.00252668544702964
1,6,3,0.1,17.7827941003892,0.53,-0.0487919159660227,-0.0639384507289563,-0.0356938141857089,7.8917658460368e-05
1,6,3,0.1,17.7827941003892,0.54,-0.0554316737920647,-0.0685464320382817,-0.0424045453086209,-0.00658263962554497
1,6,3,0.1,17.7827941003892,0.55,-0.0624830677848445,-0.0774147976400895,-0.0493291841367087,-0.0124137710255119
1,7,3,1e-07,0.0562341325190349,0.45,-0.0371002768768081,-0.0315789534551749,-0.00308906230294786,0.0393037596894422
1,7,3,1e-07,0.0562341325190349,0.46,-0.0396130190163084,-0.0343545260802741,0.000123742030130941,0.0236190900642086
1,7,3,1e-07,0.0562341325190349,0.47,-0.0424379993181598,-0.0374691207515435,-0.00318574682605195,0.0214867536763008
1,7,3,1e-07,0.0562341325190349,0.48,-0.0455081352748842,-0.0409539424338481,-0.00108573361258263,0.0198598484285676
1,7,3,1e-07,0.0562341325190349,0.49,-0.0490303781923115,-0.0448390446390378,-0.00695651546134288,0.023915246069521
1,7,3,1e-07,0.0562341325190349,0.5,-0.0528721333152732,-0.0491381041139984,-0.0162707970156379,0.0788276300338367
1,7,3,1e-07,0.0562341325190349,0.51,-0.0570217152666741,-0.0539255353402285,-0.0141238301726957,0.00992001196878782
1,7,3,1e-07,0.0562341325190349,0.52,-0.0615405356183333,-0.059171407172684,-0.019552549720332,0.110921376558155
1,7,3,1e-07,0.0562341325190349,0.53,-0.0664953721622897,-0.0648871675394136,-0.0305183211969477,0.0953915409498426
1,7,3,1e-07,0.0562341325190349,0.54,-0.0720061789570056,-0.0710521116559426,-0.041247711690379,0.0962420855592868
1,7,3,1e-07,0.0562341325190349,0.55,-0.0779786363178916,-0.0775342781724626,-0.0461384330141128,-0.00302970263049806
1,7,3,1e-04,0.0562341325190349,0.45,-0.0371049807824665,-0.0315829898831925,0.00358097786031556,0.0233239200427715
1,7,3,1e-04,0.0562341325190349,0.46,-0.0396135395103789,-0.0343455929319569,0.00135235705013754,0.0297495123020718
1,7,3,1e-04,0.0562341325190349,0.47,-0.0424394264129676,-0.0374682798231474,-0.00688594474080143,0.0315169232582367
1,7,3,1e-04,0.0562341325190349,0.48,-0.0455277082835404,-0.0409541590285417,-0.00543311934711607,0.0103523305214765
1,7,3,1e-04,0.0562341325190349,0.49,-0.0490308414809498,-0.044831692770626,-0.00757900494228577,0.0296746683727226
1,7,3,1e-04,0.0562341325190349,0.5,-0.0528640537222347,-0.0491582154255248,-0.0171060253092814,0.0217291720956958
1,7,3,1e-04,0.0562341325190349,0.51,-0.0570124544834873,-0.0539202146886024,-0.0168225554599579,0.113720074487539
1,7,3,1e-04,0.0562341325190349,0.52,-0.0615523337339651,-0.0591614445820335,-0.0237037157128706,0.104543875214459
1,7,3,1e-04,0.0562341325190349,0.53,-0.0664958080902328,-0.0648784237691888,-0.0360726321428038,0.0964941279762765
1,7,3,1e-04,0.0562341325190349,0.54,-0.0720020134638163,-0.0710642576847955,-0.0410692519672388,0.0957026683947249
1,7,3,1e-04,0.0562341325190349,0.55,-0.0779812931561948,-0.0775271264016944,-0.0446112368452683,0.0879893938171852
1,7,3,0.1,0.0562341325190349,0.45,-0.0223420969159257,0.0018194143126545,0.00310139820266089,0.0302102499180243
1,7,3,0.1,0.0562341325190349,0.46,-0.0227445433316326,0.00500628414541774,-0.0018891910796567,0.0085507468458798
1,7,3,0.1,0.0562341325190349,0.47,-0.0242445821169483,-0.00572905560244147,-0.000793586638390609,0.0147425102520095
1,7,3,0.1,0.0562341325190349,0.48,-0.0302602535971172,-0.00470800929290701,-0.00560010731584806,0.121741649355843
1,7,3,0.1,0.0562341325190349,0.49,-0.0363561184570839,-0.007425651446174,-0.00364145930846924,0.0263059890923688
1,7,3,0.1,0.0562341325190349,0.5,-0.0390949862830621,-0.0110695168508218,-0.0157910481905516,0.0132898807384959
1,7,3,0.1,0.0562341325190349,0.51,-0.0436479251917615,-0.00846056017981458,-0.0232189356773289,0.0822845600808943
1,7,3,0.1,0.0562341325190349,0.52,-0.0484177243445444,-0.0412943433129788,-0.0251959390656959,0.0372819951871138
1,7,3,0.1,0.0562341325190349,0.53,-0.0579077191008964,-0.0442264608011655,-0.0365221953827867,0.103943846939793
1,7,3,0.1,0.0562341325190349,0.54,-0.065063749166836,-0.0508592424852654,-0.0444252902153753,0.0856471621939971
1,7,3,0.1,0.0562341325190349,0.55,-0.0716329536574656,-0.0550608586987267,-0.0468902691199096,0.0775977470717366
1,7,3,1e-07,0.1,0.45,-0.037093967405675,-0.0315781986041537,-0.00267350802378158,0.0305402977064271
1,7,3,1e-07,0.1,0.46,-0.0396217011061882,-0.0343609590092798,-0.0040978471708588,0.0513787836450868
1,7,3,1e-07,0.1,0.47,-0.0424344147596916,-0.0374713217507512,-0.00555726435361513,0.02411088370093
1,7,3,1e-07,0.1,0.48,-0.0455119898311513,-0.0409507246487609,-0.00780744783588043,0.0187409412731367
1,7,3,1e-07,0.1,0.49,-0.049026364826195,-0.0448379387216861,-0.0136692260248094,0.0164797602161024
1,7,3,1e-07,0.1,0.5,-0.0528751774262166,-0.0491496936132146,-0.01591102842198,0.0174638291337411
1,7,3,1e-07,0.1,0.51,-0.0570059825542633,-0.0539347939769783,-0.0223016123764276,0.0057378264244609
1,7,3,1e-07,0.1,0.52,-0.0615493109401577,-0.0591747171011588,-0.024058878447914,0.061257383896656
1,7,3,1e-07,0.1,0.53,-0.0664942257462787,-0.0648925471080824,-0.0380587845944705,0.101007948229087
1,7,3,1e-07,0.1,0.54,-0.0720032796640388,-0.0710512165799064,-0.0424498095967402,-0.00440058146174848
1,7,3,1e-07,0.1,0.55,-0.077972507599077,-0.0775313385648477,-0.0474833969835072,-0.0251260682155245
1,7,3,1e-04,0.1,0.45,-0.0371037907272851,-0.0315789324013389,-0.00110214154057069,0.0442168825418179
1,7,3,1e-04,0.1,0.46,-0.0396131230266256,-0.0343525576802654,-0.0078412925114855,0.0179590018858425
1,7,3,1e-04,0.1,0.47,-0.0424344556076792,-0.0374613792644505,-0.00503780890626949,0.0300571566706014
1,7,3,1e-04,0.1,0.48,-0.0455130284527623,-0.0409492966222018,-0.00928052491322414,0.0241549409266462
1,7,3,1e-04,0.1,0.49,-0.0490355927148646,-0.0448348093611408,-0.0109134708766301,0.018864615349765
1,7,3,1e-04,0.1,0.5,-0.052864220922955,-0.0491297587843623,-0.0157107635748686,0.00924637609452978
1,7,3,1e-04,0.1,0.51,-0.0570045896801847,-0.0539283413348395,-0.0189634527031556,0.01169249641851
1,7,3,1e-04,0.1,0.52,-0.0615510109928345,-0.0591671460403015,-0.0290819407899491,0.012716790115659
1,7,3,1e-04,0.1,0.53,-0.0664890512465437,-0.0648865221512672,-0.0392674507598782,0.0809674530007735
1,7,3,1e-04,0.1,0.54,-0.0720015911179551,-0.0710570964595889,-0.0456614235042026,0.0863723858120925
1,7,3,1e-04,0.1,0.55,-0.0779514130842392,-0.0775310505746223,-0.0501776260154863,-0.00846070486790636
1,7,3,0.1,0.1,0.45,-0.0202028941599952,-0.000658490941630435,0.000961554765594917,0.00478102383770945
1,7,3,0.1,0.1,0.46,-0.0233195980470942,-0.000802830454245626,-0.00644047940264436,0.0174007824058472
1,7,3,0.1,0.1,0.47,-0.0256527441749751,-0.00409830201703459,-0.00918849090977797,0.0105624884187412
1,7,3,0.1,0.1,0.48,-0.0299364552857258,-0.0040351101233493,-0.00597512987029597,0.00865243438307137
1,7,3,0.1,0.1,0.49,-0.0368099047252426,-0.00979135871269786,-0.014503992924592,0.0222266160397389
1,7,3,0.1,0.1,0.5,-0.0404050627164532,-0.00525468540117964,-0.0173694755862131,0.00925296334659167
1,7,3,0.1,0.1,0.51,-0.0424484188053599,-0.0122290535955033,-0.0231742763376771,0.116401997093471
1,7,3,0.1,0.1,0.52,-0.0493810542032216,-0.03406035029038,-0.0292647061332227,0.0804052485555063
1,7,3,0.1,0.1,0.53,-0.0547288703025582,-0.0357539100104936,-0.0341381713944919,0.027046854737399
1,7,3,0.1,0.1,0.54,-0.0627130578979734,-0.0475846865573441,-0.0443173350228839,0.087169791668795
1,7,3,0.1,0.1,0.55,-0.0700896363668067,-0.050272677933245,-0.0526390896852703,0.0762637140201351
1,7,3,1e-07,0.177827941003892,0.45,-0.0371039050211031,-0.0315915388297794,-0.00474904518324873,0.0202594636171144
1,7,3,1e-07,0.177827941003892,0.46,-0.0396154796917005,-0.0343461743513383,-0.00590803313219193,0.0158634168604743
1,7,3,1e-07,0.177827941003892,0.47,-0.0424317170803208,-0.0374669289667122,-0.0077696586362406,0.0281679904965898
1,7,3,1e-07,0.177827941003892,0.48,-0.0455053158540606,-0.0409498783208556,-0.0109691224149557,0.0104377834859975
1,7,3,1e-07,0.177827941003892,0.49,-0.0490344838513503,-0.0448347893364836,-0.0166996098995818,0.0057834224752368
1,7,3,1e-07,0.177827941003892,0.5,-0.052874312659325,-0.0491459414215495,-0.0196818599325363,0.00816199306149752
1,7,3,1e-07,0.177827941003892,0.51,-0.0569980675110867,-0.0539268473027206,-0.0263341692291561,-0.00103175811741348
1,7,3,1e-07,0.177827941003892,0.52,-0.0615522279500376,-0.0591551228182522,-0.0266667967944293,-0.00725129905210616
1,7,3,1e-07,0.177827941003892,0.53,-0.0664889479064983,-0.0648844673202164,-0.038024730981667,-0.00937490759315611
1,7,3,1e-07,0.177827941003892,0.54,-0.0719993534373308,-0.0710611471263538,-0.0426458562631696,-0.0107626467657146
1,7,3,1e-07,0.177827941003892,0.55,-0.0779598790018406,-0.0775320443661532,-0.0478038989163008,0.0119698095641285
1,7,3,1e-04,0.177827941003892,0.45,-0.037106625647176,-0.031588915996587,-0.00452110734962025,0.0184442876151012
1,7,3,1e-04,0.177827941003892,0.46,-0.0396139893533875,-0.0343485887005775,-0.00621073914535753,0.0140449964175666
1,7,3,1e-04,0.177827941003892,0.47,-0.042425748756746,-0.0374677115772281,-0.0085879916834747,0.0153151711099232
1,7,3,1e-04,0.177827941003892,0.48,-0.0455182308290901,-0.040719802857977,-0.0127009521088971,0.0252395174935904
1,7,3,1e-04,0.177827941003892,0.49,-0.0490293043933572,-0.0447832333305489,-0.0139160236630746,0.0118328419738434
1,7,3,1e-04,0.177827941003892,0.5,-0.0528667231760776,-0.0491420343964304,-0.0168276574143538,0.0114253699602699
1,7,3,1e-04,0.177827941003892,0.51,-0.0570028893742057,-0.053867511958442,-0.0242731713308066,0.000719471068160159
1,7,3,1e-04,0.177827941003892,0.52,-0.061552985134033,-0.0591805341512941,-0.0285557965785201,0.00346037069160093
1,7,3,1e-04,0.177827941003892,0.53,-0.0664930734888492,-0.0648868101802174,-0.0359331524364738,-0.00825667537849976
1,7,3,1e-04,0.177827941003892,0.54,-0.0719921280959328,-0.0710490769197808,-0.0446212421358939,0.0405986273086243
1,7,3,1e-04,0.177827941003892,0.55,-0.0779765944251371,-0.0775240538631514,-0.0525544678938818,0.0263756903997424
1,7,3,0.1,0.177827941003892,0.45,-0.0187485810708566,-0.00383569969181807,-0.00286904541620224,0.0182747884655072
1,7,3,0.1,0.177827941003892,0.46,-0.0220794503642763,-0.00478265307420551,-0.00449749615525805,0.0104182126367809
1,7,3,0.1,0.177827941003892,0.47,-0.0255218810595627,-0.00695184262855009,-0.00733507695581728,0.0022330859068453
1,7,3,0.1,0.177827941003892,0.48,-0.0299249055273262,-0.00815731711227391,-0.0100930237839328,0.00321650114496723
1,7,3,0.1,0.177827941003892,0.49,-0.0340319559760788,-0.00721201622767955,-0.0172712977082796,0.000622609785746031
1,7,3,0.1,0.177827941003892,0.5,-0.0378586998002053,-0.0148945213695118,-0.0199889939079183,0.00319953748299934
1,7,3,0.1,0.177827941003892,0.51,-0.0419285356788598,-0.0152821868042384,-0.025252058743628,0.0115180735251887
1,7,3,0.1,0.177827941003892,0.52,-0.0473818788744367,-0.030410724909727,-0.0314583662773072,0.00553595911017889
1,7,3,0.1,0.177827941003892,0.53,-0.0538811398087605,-0.0341751967975886,-0.0397070865986659,0.0367243688928068
1,7,3,0.1,0.177827941003892,0.54,-0.059914092397908,-0.0426939919184544,-0.0453546065455636,0.017942107557122
1,7,3,0.1,0.177827941003892,0.55,-0.0667003183037651,-0.0490220187559498,-0.051034140851952,0.0125949773712676
1,7,3,1e-07,0.316227766016838,0.45,-0.0371068096373313,-0.0315917114834193,-0.00453521942007541,0.0062215442391072
1,7,3,1e-07,0.316227766016838,0.46,-0.0396200981067979,-0.0343502728474228,-0.00488957932613555,0.00462551736915036
1,7,3,1e-07,0.316227766016838,0.47,-0.0424321507649941,-0.0374647986636094,-0.00982914492047236,0.00811063932925605
1,7,3,1e-07,0.316227766016838,0.48,-0.0455284400206246,-0.0409580400277866,-0.0095672498679551,0.00509006625519329
1,7,3,1e-07,0.316227766016838,0.49,-0.0490291913453951,-0.044837361358307,-0.0155826728696586,-7.88280812422901e-05
1,7,3,1e-07,0.316227766016838,0.5,-0.0528814590341128,-0.049154607371578,-0.0203791501780558,-0.00163137874322336
1,7,3,1e-07,0.316227766016838,0.51,-0.0570041797776841,-0.0539280159862453,-0.0249662116287423,-0.00123457808693679
1,7,3,1e-07,0.316227766016838,0.52,-0.0615467308510242,-0.0591713220137457,-0.0316073213544492,-0.00706786703635604
1,7,3,1e-07,0.316227766016838,0.53,-0.0664908047464708,-0.0648865415790539,-0.0380137949836468,-0.00660029553048876
1,7,3,1e-07,0.316227766016838,0.54,-0.0719953596841146,-0.0710604534035782,-0.0446786725950279,-0.00167100404451572
1,7,3,1e-07,0.316227766016838,0.55,-0.0779734237889351,-0.077540985541101,-0.0520482228467898,-0.00491608327668296
1,7,3,1e-04,0.316227766016838,0.45,-0.0370984287584392,-0.031581549691181,-0.00386892857441744,0.002122812510743
1,7,3,1e-04,0.316227766016838,0.46,-0.0396064554375896,-0.0343591582686668,-0.00556435493390141,0.00370017132096893
1,7,3,1e-04,0.316227766016838,0.47,-0.0424283873769961,-0.0374702158102382,-0.0103948344319098,-0.00330759864814962
1,7,3,1e-04,0.316227766016838,0.48,-0.0455133710870583,-0.0409585623323523,-0.0116671291583813,-0.000894279348589104
1,7,3,1e-04,0.316227766016838,0.49,-0.0490342503469455,-0.0448367788623927,-0.0138633398574663,-0.0015035753362935
1,7,3,1e-04,0.316227766016838,0.5,-0.0528693753721344,-0.0485909800038099,-0.018959421770283,0.000132971055069028
1,7,3,1e-04,0.316227766016838,0.51,-0.0569988099735159,-0.0535123830896659,-0.0241961093194956,0.000737621672190452
1,7,3,1e-04,0.316227766016838,0.52,-0.0615499812408998,-0.0591650486915217,-0.0292685099211235,-0.00639795759240568
1,7,3,1e-04,0.316227766016838,0.53,-0.0664928489951354,-0.0648769543035439,-0.0369998289814241,-0.00990124636481866
1,7,3,1e-04,0.316227766016838,0.54,-0.071984295841121,-0.0710599785434507,-0.0424942978802819,-0.00855887765633948
1,7,3,1e-04,0.316227766016838,0.55,-0.077958150884508,-0.0775320779534355,-0.0519708679244411,-0.0129181608682074
1,7,3,0.1,0.316227766016838,0.45,-0.0197212126981168,-0.00943203081844468,-0.00195146182670075,0.0133827600050143
1,7,3,0.1,0.316227766016838,0.46,-0.0225906864586551,-0.0118881526192753,-0.00455421862691368,0.0123984230270898
1,7,3,0.1,0.316227766016838,0.47,-0.0255743958857101,-0.0129831097859029,-0.00855351427811868,0.00955323834803655
1,7,3,0.1,0.316227766016838,0.48,-0.0297289063425943,-0.0149167848289717,-0.01288400489153,0.0073161593233862
1,7,3,0.1,0.316227766016838,0.49,-0.0334095011746388,-0.0171810625269897,-0.0159310234939369,0.00388233358306747
1,7,3,0.1,0.316227766016838,0.5,-0.0377433168705992,-0.0181804892505528,-0.0213840864157314,0.00143995067212411
1,7,3,0.1,0.316227766016838,0.51,-0.0420406975867015,-0.0233324706420167,-0.0267583453149539,0.00694796524492839
1,7,3,0.1,0.316227766016838,0.52,-0.0471159502694593,-0.0290163409065404,-0.031121635544773,0.00261920696198864
1,7,3,0.1,0.316227766016838,0.53,-0.0530262355478456,-0.0358982893169461,-0.0379642266072474,0.00401721545461184
1,7,3,0.1,0.316227766016838,0.54,-0.0588406082476266,-0.0416741207908391,-0.0452020400260184,-0.000237225146302021
1,7,3,0.1,0.316227766016838,0.55,-0.0651283986233049,-0.048942777485558,-0.0522088798260043,0.000733721876126012
1,7,3,1e-07,0.562341325190349,0.45,-0.0370989871265485,-0.0315944099534562,-0.00352575982172671,-0.00120887183223223
1,7,3,1e-07,0.562341325190349,0.46,-0.0396141925541849,-0.0343502456805333,-0.00585089685810661,-0.00158671267987516
1,7,3,1e-07,0.562341325190349,0.47,-0.0424305955853611,-0.0374609529952793,-0.00863328280626175,0.0034840513314008
1,7,3,1e-07,0.562341325190349,0.48,-0.0455089497339527,-0.0409588791413,-0.0116983517724242,-0.00137442534579609
1,7,3,1e-07,0.562341325190349,0.49,-0.049027924555166,-0.0448406018945732,-0.0165690996547379,-0.00839726818247948
1,7,3,1e-07,0.562341325190349,0.5,-0.0528728591943361,-0.0491428337765561,-0.0202861854412505,0.0062040860816834
1,7,3,1e-07,0.562341325190349,0.51,-0.0570051707629524,-0.053930575471412,-0.0258123169914948,-0.00848947629628951
1,7,3,1e-07,0.562341325190349,0.52,-0.0615418962325816,-0.0591611274543787,-0.0311603915531207,-0.00517940472975643
1,7,3,1e-07,0.562341325190349,0.53,-0.066506775998587,-0.0648912111123626,-0.0370419443735091,-0.00577302585103509
1,7,3,1e-07,0.562341325190349,0.54,-0.0720081895834069,-0.0710538016979515,-0.0443390323660206,-0.000275235875144895
1,7,3,1e-07,0.562341325190349,0.55,-0.0779772396364385,-0.0775438065670211,-0.0507358512104791,-0.0064139689813508
1,7,3,1e-04,0.562341325190349,0.45,-0.0371086770644481,-0.0315791973526757,-0.00346363071570872,0.00126898722775339
1,7,3,1e-04,0.562341325190349,0.46,-0.0396101218317325,-0.0343449354926784,-0.00549045393937864,0.00554467489742461
1,7,3,1e-04,0.562341325190349,0.47,-0.0424230942703848,-0.0364152259705084,-0.0089273604928001,-0.00367930693826843
1,7,3,1e-04,0.562341325190349,0.48,-0.0455068438512129,-0.0389571955065692,-0.0117924404113599,-0.000202482920501454
1,7,3,1e-04,0.562341325190349,0.49,-0.0490400728579966,-0.0438448242318704,-0.01570689129826,0.0011707069695281
1,7,3,1e-04,0.562341325190349,0.5,-0.0528684909921431,-0.0448629928183393,-0.0203925199533213,0.000239815536184033
1,7,3,1e-04,0.562341325190349,0.51,-0.0569962215696102,-0.0496804771064368,-0.0251402547900355,-0.00530991476481216
1,7,3,1e-04,0.562341325190349,0.52,-0.0615577372832797,-0.0591723745345729,-0.0307417818684341,-0.00450254294538255
1,7,3,1e-04,0.562341325190349,0.53,-0.0664876484986158,-0.0648953336840108,-0.0367908133258552,-0.00579207422786998
1,7,3,1e-04,0.562341325190349,0.54,-0.0719953294303976,-0.0710521861932715,-0.0436615872144207,-0.00433735450880114
1,7,3,1e-04,0.562341325190349,0.55,-0.0779770896376355,-0.0775390832802538,-0.051054969575241,-0.00539717254914685
1,7,3,0.1,0.562341325190349,0.45,-0.0200812223244607,-0.00961313994008897,-0.00238917950162137,0.0144092705432481
1,7,3,0.1,0.562341325190349,0.46,-0.022620093458229,-0.0118037990555375,-0.00551028685080899,0.01199629547971
1,7,3,0.1,0.562341325190349,0.47,-0.0259228025729496,-0.0133315622920653,-0.00879442658989564,0.0111853566794189
1,7,3,0.1,0.562341325190349,0.48,-0.0293249176935754,-0.0150673284885897,-0.0125496439840334,0.00840029446605779
1,7,3,0.1,0.562341325190349,0.49,-0.0333157303537295,-0.0181419710896381,-0.0169095443506798,0.00650840613573404
1,7,3,0.1,0.562341325190349,0.5,-0.0375410210676602,-0.020553499997932,-0.0209769538157195,0.00776810360905669
1,7,3,0.1,0.562341325190349,0.51,-0.0420836077986258,-0.0243885427215424,-0.0264407334394369,0.00449406483454934
1,7,3,0.1,0.562341325190349,0.52,-0.0471901178160307,-0.0310764873362019,-0.0320456468214406,0.00462008733401247
1,7,3,0.1,0.562341325190349,0.53,-0.0526931731591313,-0.0365228049110701,-0.0383199426226215,0.0132162251606434
1,7,3,0.1,0.562341325190349,0.54,-0.0589595860045012,-0.0421306338042966,-0.0446502990614002,0.0215789825993705
1,7,3,0.1,0.562341325190349,0.55,-0.0651309132068232,-0.0489741061181153,-0.0514429276376667,0.0216663013438919
1,7,3,1e-07,1,0.45,-0.0370888707380021,-0.0315924361787551,-0.00399555400814725,0.000432545298514254
1,7,3,1e-07,1,0.46,-0.0396139653273933,-0.0343476064998811,-0.00635585016211177,-0.000994585547792446
1,7,3,1e-07,1,0.47,-0.042426403484713,-0.0374685523849118,-0.00929741168192743,0.00448893318816465
1,7,3,1e-07,1,0.48,-0.045513182383099,-0.0409522843090225,-0.0126950102581849,-0.00323603125274695
1,7,3,1e-07,1,0.49,-0.0490250939736522,-0.0448426414424329,-0.0166296742264123,-0.000369107644962241
1,7,3,1e-07,1,0.5,-0.0528655144261943,-0.0491490521036118,-0.0205373584676069,-0.0043688611419742
1,7,3,1e-07,1,0.51,-0.0569999090497014,-0.0539258045836494,-0.0253442796563045,0.00550686398729548
1,7,3,1e-07,1,0.52,-0.0615475342720687,-0.0591727090655654,-0.0312246747712918,-0.00376461251354407
1,7,3,1e-07,1,0.53,-0.0664932425605275,-0.0648980606572807,-0.0370787726772459,-0.00210200008751739
1,7,3,1e-07,1,0.54,-0.071986868077589,-0.0710435505903823,-0.0434364091447237,0.00234461132596682
1,7,3,1e-07,1,0.55,-0.0779545548611122,-0.0775239180729667,-0.0503579862799529,-0.00222006381789195
1,7,3,1e-04,1,0.45,-0.0371030499602247,-0.0308005690525545,-0.00425954305698845,0.00519396603988342
1,7,3,1e-04,1,0.46,-0.0396116590170344,-0.0339859360954964,-0.00644448959327869,-0.00113537982665794
1,7,3,1e-04,1,0.47,-0.0424265265649493,-0.0374663717030455,-0.00903133358542662,0.00377410756592545
1,7,3,1e-04,1,0.48,-0.045511862854204,-0.0404747139504259,-0.0124664654450319,0.0014936686173366
1,7,3,1e-04,1,0.49,-0.0490436849419144,-0.0438572848280137,-0.0164844086369481,-0.000946296091506511
1,7,3,1e-04,1,0.5,-0.0528698017398373,-0.0460281313141479,-0.0204721854590444,0.00396582754793084
