"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
24,3,0.01,1e-07,-0.127703652633418,-0.101095978804008,-0.04809567381054,-0.0256705758543442
25,3,0.01,1e-07,-0.115726008739677,-0.101389294309671,-0.0335627795574301,-0.0269995442196281
26,3,0.01,1e-07,-0.106632866775277,-0.111469975720357,-0.0117607816246393,-0.0311088626776418
27,3,0.01,1e-07,-0.110914499500273,-0.110286461659335,-0.0337137003549463,-0.0297807297692674
28,3,0.01,1e-07,-0.103272214842298,-0.11544679013774,-0.0164625580153135,-0.036685093021281
29,3,0.01,1e-07,-0.106934876081777,-0.109821096307899,-0.02909929526745,-0.00970560479500325
30,3,0.01,1e-07,-0.116683164822601,-0.0980037981131114,-0.0427660947586125,-0.0175356801135337
31,3,0.01,1e-07,-0.11268318138288,-0.10303130291954,-0.020543406512869,-0.0320733352245607
32,3,0.01,1e-07,-0.1162317022203,-0.100071543031337,-0.0317024368181643,-0.029623273031409
33,3,0.01,1e-07,-0.108525564870357,-0.114082957656311,-0.0292386073497536,-0.0277121387954346
34,3,0.01,1e-07,-0.100177945736993,-0.112509795295554,-0.0291396287770621,-0.0271027089092514
35,3,0.01,1e-07,-0.111159477815347,-0.105663463837755,-0.0256308348035618,-0.0184820246367135
36,3,0.01,1e-07,-0.0988933376883968,-0.116092729763791,-0.0200656819276886,-0.0511353526663719
37,3,0.01,1e-07,-0.0939504396897374,-0.123057257666727,-0.0218727130291289,-0.0195040479534707
38,3,0.01,1e-07,-0.106030616188165,-0.118592174947921,-0.0223125447911989,-0.0354099133802384
39,3,0.01,1e-07,-0.100725962663675,-0.127210217863673,-0.0165464430250206,-0.0494292163719267
40,3,0.01,1e-07,-0.0930242103376566,-0.128349086895256,-0.0277440889437206,-0.0355698527617289
41,3,0.01,1e-07,-0.105008526862508,-0.114337442608495,-0.0231561664643058,-0.0323910322024553
42,3,0.01,1e-07,-0.126873486314032,-0.10152779139774,-0.0579996721933699,-0.014003307990434
43,3,0.01,1e-07,-0.119498917993709,-0.0974030916021673,-0.0234879419662738,-0.0282659849643365
44,3,0.01,1e-07,-0.123542079839864,-0.0972753716606281,-0.0593132369729451,-0.0174788396139509
45,3,0.01,1e-07,-0.109292290944873,-0.105134044529953,-0.0293440130453315,-0.0344978747205448
46,3,0.01,1e-07,-0.112171381478831,-0.103081988220321,-0.0339973333972651,-0.0294533555287088
47,3,0.01,1e-07,-0.111145371584339,-0.107447722985754,-0.0274306745330077,-0.0264808621605756
48,3,0.01,1e-07,-0.100751158810332,-0.113294559953592,-0.019239831752627,-0.0275803754202949
49,3,0.01,1e-07,-0.113770890464848,-0.10327225830161,-0.020057126236792,-0.0145628894737902
50,3,0.01,1e-07,-0.111972952931137,-0.103921365323571,-0.0310146876208643,-0.0223726223732334
51,3,0.01,1e-07,-0.10902960067442,-0.104754376299089,-0.0301942927766268,-0.0234927559009928
52,3,0.01,1e-07,-0.113970344975076,-0.102568239809323,-0.043290055850234,-0.015366758988227
53,3,0.01,1e-07,-0.107235259466061,-0.107008426505932,-0.0221767368276726,-0.027983453550658
54,3,0.01,1e-07,-0.11412567002061,-0.103679462646899,-0.0239639595761448,-0.0229081232407925
55,3,0.01,1e-07,-0.107806227128093,-0.106123933731026,-0.0377412640323601,-0.0234566417192024
56,3,0.01,1e-07,-0.103810104798148,-0.111609123084328,-0.0163660208445777,-0.0380088762716985
57,3,0.01,1e-07,-0.107287356906818,-0.109342841600755,-0.0294414437284187,-0.0286714369041746
58,3,0.01,1e-07,-0.0999654643582112,-0.112962384165924,-0.032099475582139,-0.037197669701472
59,3,0.01,1e-07,-0.118098139478545,-0.0959635941276237,-0.039064106401903,-0.0195942281013967
60,3,0.01,1e-07,-0.108055060629599,-0.113656936350372,-0.0181373584947797,-0.0374563494204837
61,3,0.01,1e-07,-0.112452639772341,-0.105907323849318,-0.0294764760240812,-0.0106177546051933
62,3,0.01,1e-07,-0.0995434112829454,-0.129291783654411,-0.0229384976884338,-0.0460217042524354
63,3,0.01,1e-07,-0.107192666487797,-0.106110379358634,-0.0300973579639703,-0.0217206754104912
64,3,0.01,1e-07,-0.115898774614812,-0.100979795758339,-0.041510056774216,-0.0153047194099275
65,3,0.01,1e-07,-0.111786983802897,-0.0985732214923331,-0.0265428146690558,-0.0216986357530813
66,3,0.01,1e-07,-0.1141003456911,-0.105261363987844,-0.0380998368673002,-0.0227458860728507
67,3,0.01,1e-07,-0.118397765659323,-0.100758598660097,-0.0355547738244902,-0.0254233066133408
68,3,0.01,1e-07,-0.127021161480684,-0.0971774049307714,-0.0345737951560606,-0.0197692653246675
69,3,0.01,1e-07,-0.102976938610719,-0.106450101360173,-0.0265472451324961,-0.0227181775372139
70,3,0.01,1e-07,-0.110446440271317,-0.103436565079503,-0.0267543466920596,-0.0194312175580626
71,3,0.01,1e-07,-0.10821958387521,-0.107532628148338,-0.0349611883691966,-0.0215746641166278
72,3,0.01,1e-07,-0.12227552358524,-0.0996789709928842,-0.0199752642625224,-0.017377790053562
73,3,0.01,1e-07,-0.105999816677698,-0.116713499176154,-0.0303261498222484,-0.0410068665578171
74,3,0.01,1e-07,-0.118127692503233,-0.100120783948287,-0.0311974374892553,-0.0169447345282418
75,3,0.01,1e-07,-0.109602426590934,-0.104667152034145,-0.0270619366474627,-0.0255861673377512
76,3,0.01,1e-07,-0.122587900144179,-0.0969362382445035,-0.0414843452126419,-0.0232444392049583
77,3,0.01,1e-07,-0.109188218148443,-0.112409838998352,-0.0101365590621904,-0.0299413963184166
78,3,0.01,1e-07,-0.11600981728224,-0.104399334721382,-0.0385498073549116,-0.0236875334321911
79,3,0.01,1e-07,-0.116653321703766,-0.105463836866164,-0.0308149319704629,-0.0220436823161961
80,3,0.01,1e-07,-0.11685494005204,-0.0931979041465001,-0.0326609815396489,-0.00761973921843363
81,3,0.01,1e-07,-0.102710958179047,-0.119406932244218,-0.0354437910688857,-0.0377747108346436
82,3,0.01,1e-07,-0.103991653070769,-0.11009150932635,-0.0169954164620419,-0.0448656188215875
83,3,0.01,1e-07,-0.104060420203838,-0.110845298636163,-0.0238619663408718,-0.0238082351877011
84,3,0.01,1e-07,-0.108141175471576,-0.107536806040383,-0.031151369315314,-0.0155804197823206
85,3,0.01,1e-07,-0.121824687778751,-0.0981778878098815,-0.034081378928828,-0.0213095950777595
86,3,0.01,1e-07,-0.107260876319923,-0.111916485899416,-0.0293118521952474,-0.0253208537499778
87,3,0.01,1e-07,-0.105571914471886,-0.111552889256585,-0.0320859704736997,-0.0324625930877504
88,3,0.01,1e-07,-0.100303536833728,-0.114351317068754,-0.027660259880811,-0.0316616268790071
89,3,0.01,1e-07,-0.115460177726665,-0.105321753703995,-0.0350557831060844,-0.0212303426414345
90,3,0.01,1e-07,-0.102229097795838,-0.111171976971695,-0.0210627719231968,-0.0308334831466515
91,3,0.01,1e-07,-0.110449727660593,-0.104586472202036,-0.0288318932893463,-0.0222285685025192
92,3,0.01,1e-07,-0.0985665571812416,-0.1197577909415,-0.0157583538490211,-0.0389666927362591
93,3,0.01,1e-07,-0.111948975643229,-0.109117381982197,-0.0246081827227664,-0.033992011450205
94,3,0.01,1e-07,-0.10889786499091,-0.106913991706865,-0.0282647099790716,-0.0216469224441334
95,3,0.01,1e-07,-0.101812826137419,-0.113530984137882,-0.0240275705766385,-0.0124502128881561
96,3,0.01,1e-07,-0.118069669160092,-0.0984000366182279,-0.0278849374566368,-0.0171212715053974
97,3,0.01,1e-07,-0.104093929533241,-0.108028939883663,-0.021786519166904,-0.0282934431035808
98,3,0.01,1e-07,-0.114027427041336,-0.104625027074777,-0.0279102186644029,-0.0217462120021645
99,3,0.01,1e-07,-0.113223123882788,-0.100122290677834,-0.0185335650994941,-0.0252379335663434
100,3,0.01,1e-07,-0.106508028086265,-0.109045032070097,-0.0330269306492969,-0.0255243990402463
1,3,0.0177827941003892,1e-07,-0.116466585139974,-0.100597799009631,-0.0326992208995966,-0.0212350217593828
2,3,0.0177827941003892,1e-07,-0.101601076638692,-0.111958310290975,-0.0161294316223393,-0.0395947262986973
3,3,0.0177827941003892,1e-07,-0.106996021996375,-0.104344916650702,-0.0316777329299196,-0.0239476825176571
4,3,0.0177827941003892,1e-07,-0.113027871691847,-0.105143070126947,-0.032508289815082,-0.0301612500134998
5,3,0.0177827941003892,1e-07,-0.105159116457501,-0.115991520768323,-0.0138905063253636,-0.0415897089927625
6,3,0.0177827941003892,1e-07,-0.0991830988525502,-0.115634257020912,-0.0278777558539195,-0.0312730042034251
7,3,0.0177827941003892,1e-07,-0.114159712964487,-0.101479576693399,-0.0336197737124577,-0.0233316305760253
8,3,0.0177827941003892,1e-07,-0.111952100230195,-0.103839833521187,-0.0264674033248126,-0.0244277651725375
9,3,0.0177827941003892,1e-07,-0.106683546178975,-0.108545477971199,-0.0221772192093678,-0.0332678224471932
10,3,0.0177827941003892,1e-07,-0.100568889957123,-0.114421315602657,-0.0319410742718398,-0.0312397739369621
11,3,0.0177827941003892,1e-07,-0.107192761807616,-0.106120985878889,-0.0332496528521413,-0.015819998168342
12,3,0.0177827941003892,1e-07,-0.107247297010996,-0.108252295636853,-0.0279529582626005,-0.032875465750502
13,3,0.0177827941003892,1e-07,-0.0993235673886565,-0.118487606766273,-0.0184888573996361,-0.0318799460253311
14,3,0.0177827941003892,1e-07,-0.0974240033780957,-0.120527942485045,-0.0170403116893877,-0.0313858916431083
15,3,0.0177827941003892,1e-07,-0.105946322856842,-0.107316026877938,-0.0311799953164933,-0.0330541624099042
16,3,0.0177827941003892,1e-07,-0.111201517272771,-0.112438372987494,-0.0207966401600498,-0.0233379220682502
17,3,0.0177827941003892,1e-07,-0.108699820097521,-0.110046199777843,-0.0305792641901629,-0.0323333779388491
18,3,0.0177827941003892,1e-07,-0.099497475020984,-0.117318669777779,-0.010520802753451,-0.0347793860574044
19,3,0.0177827941003892,1e-07,-0.117636515670052,-0.0951738084161713,-0.0233044867550529,-0.0188066378916137
20,3,0.0177827941003892,1e-07,-0.122174402656347,-0.110107023362022,-0.0232263676772722,-0.0369213806302122
21,3,0.0177827941003892,1e-07,-0.0963333689437674,-0.122999396488739,-0.0200339735375727,-0.0506823820488766
22,3,0.0177827941003892,1e-07,-0.111765027973191,-0.107510584069877,-0.0384245373515054,-0.00694743386429533
23,3,0.0177827941003892,1e-07,-0.115210604853116,-0.09998218860182,-0.0165928839194695,-0.0250119350566121
24,3,0.0177827941003892,1e-07,-0.127709320024785,-0.101099026413854,-0.0257567144420961,-0.0171183329223676
25,3,0.0177827941003892,1e-07,-0.115725422439678,-0.101390354697919,-0.0388287331176745,-0.0198832768230487
26,3,0.0177827941003892,1e-07,-0.106638802209614,-0.111469125261677,-0.023207010538819,-0.0301639813770795
27,3,0.0177827941003892,1e-07,-0.110902330274132,-0.110291563279741,-0.0315554305759926,-0.0342162721784283
28,3,0.0177827941003892,1e-07,-0.103278591941107,-0.115448751229594,-0.0237828121199402,-0.0393144512339767
29,3,0.0177827941003892,1e-07,-0.106944019604547,-0.10982342933212,-0.0379307532130419,-0.0254267805161662
30,3,0.0177827941003892,1e-07,-0.116676968500552,-0.0980052733672084,-0.0412711693967202,-0.0248329686674486
31,3,0.0177827941003892,1e-07,-0.112684741631813,-0.10303311866618,-0.0297858031348002,-0.0379978906992606
32,3,0.0177827941003892,1e-07,-0.116233140787602,-0.10007142168005,-0.0330457163492605,-0.0346166109063792
33,3,0.0177827941003892,1e-07,-0.108528830559856,-0.114083794587015,-0.0196158076257271,-0.0321802002545581
34,3,0.0177827941003892,1e-07,-0.100176946744846,-0.112508830676528,-0.0285380367317832,-0.0215324191839379
35,3,0.0177827941003892,1e-07,-0.111156124937879,-0.105666834343123,-0.0438519746384499,-0.0320126257071852
36,3,0.0177827941003892,1e-07,-0.0988929005170472,-0.116093428164087,-0.0177802822614875,-0.0416720830464526
37,3,0.0177827941003892,1e-07,-0.0939519131755386,-0.12305268688783,-0.0186286871130426,-0.0321150079453463
38,3,0.0177827941003892,1e-07,-0.106031144655467,-0.118590160923553,-0.0223164673998451,-0.0453899022813035
39,3,0.0177827941003892,1e-07,-0.10072414646475,-0.127212115254864,-0.0151963867602478,-0.0503253240225854
40,3,0.0177827941003892,1e-07,-0.0930232842678649,-0.128366184074436,-0.0319234585335553,-0.0409799329730492
41,3,0.0177827941003892,1e-07,-0.104993165401961,-0.114339992399966,-0.0292273430327076,-0.0335285041064108
42,3,0.0177827941003892,1e-07,-0.126878745229683,-0.101532330953481,-0.0508493237138595,-0.0142712291939602
43,3,0.0177827941003892,1e-07,-0.119510780147772,-0.0974051018570181,-0.032481591551089,-0.026703878760591
44,3,0.0177827941003892,1e-07,-0.123540545885937,-0.0972821629578821,-0.0473724876178417,-0.0252796005987128
45,3,0.0177827941003892,1e-07,-0.109298186613445,-0.105138711775911,-0.0209315461900341,-0.0243317020771113
46,3,0.0177827941003892,1e-07,-0.112182861783503,-0.103075704755313,-0.0337703113062326,-0.0279093145012006
47,3,0.0177827941003892,1e-07,-0.111155593174371,-0.107446574160013,-0.0291858106876475,-0.0293428476372485
48,3,0.0177827941003892,1e-07,-0.100743324979132,-0.113292793088026,-0.0179362494465206,-0.0297197035448977
49,3,0.0177827941003892,1e-07,-0.113766004448565,-0.103272222736388,-0.0322364780965956,-0.0189766716157465
50,3,0.0177827941003892,1e-07,-0.111962480690255,-0.103920697463842,-0.0325277220289672,-0.0326498460852678
51,3,0.0177827941003892,1e-07,-0.109027399910789,-0.104761928111616,-0.0305038528674278,-0.0292437866037389
52,3,0.0177827941003892,1e-07,-0.113971928408156,-0.102572722027486,-0.0409015450405691,-0.0191520748939521
53,3,0.0177827941003892,1e-07,-0.10723572239106,-0.107005222689465,-0.0247707240738693,-0.0346794859846693
54,3,0.0177827941003892,1e-07,-0.114121327763957,-0.103676345084341,-0.0355294450537976,-0.0192007346661914
55,3,0.0177827941003892,1e-07,-0.107812790856901,-0.106126597435778,-0.0301087158713916,-0.0327750123466498
56,3,0.0177827941003892,1e-07,-0.103811306068092,-0.111617576462804,-0.0220238965605005,-0.0332651747819506
57,3,0.0177827941003892,1e-07,-0.107282993231645,-0.109344345239022,-0.0323309184931011,-0.0382639982368979
58,3,0.0177827941003892,1e-07,-0.0999617847278453,-0.1129678042318,-0.0293430480871558,-0.0360800901691634
59,3,0.0177827941003892,1e-07,-0.118097808331679,-0.095964521942942,-0.0349200311023476,-0.0133985850108914
60,3,0.0177827941003892,1e-07,-0.10805794522514,-0.113656692716622,-0.0243876413613997,-0.0223741366901026
61,3,0.0177827941003892,1e-07,-0.112449429212072,-0.105908855200828,-0.0227976875310291,-0.0136385521499546
62,3,0.0177827941003892,1e-07,-0.0995392332150938,-0.129290245585679,-0.0227683134691962,-0.0406275755924985
63,3,0.0177827941003892,1e-07,-0.107202301894102,-0.106111027829204,-0.0316270064160762,-0.0159773848635934
64,3,0.0177827941003892,1e-07,-0.115892514282944,-0.10098144771397,-0.0439167211282078,-0.0254212943771023
65,3,0.0177827941003892,1e-07,-0.111796777177317,-0.0985687962874953,-0.0312416773845865,-0.0197813896529135
66,3,0.0177827941003892,1e-07,-0.114100476599093,-0.105259609488731,-0.0335999302351387,-0.0241700271894341
67,3,0.0177827941003892,1e-07,-0.118391300401054,-0.100755267858306,-0.0484374168081958,-0.0175358216380667
68,3,0.0177827941003892,1e-07,-0.127019390107301,-0.0971807487909503,-0.0328106874711486,-0.0195126818571
69,3,0.0177827941003892,1e-07,-0.102970807790381,-0.106455405860508,-0.0253743350466147,-0.0343802992179347
70,3,0.0177827941003892,1e-07,-0.110454137540276,-0.103436639319991,-0.0332799900995174,-0.030355706758916
71,3,0.0177827941003892,1e-07,-0.108219850392059,-0.107531650484705,-0.0355540787684796,-0.0157763727720671
72,3,0.0177827941003892,1e-07,-0.122268154064624,-0.0996731281100077,-0.0181505166017105,-0.0184306488472848
73,3,0.0177827941003892,1e-07,-0.106008321634248,-0.116716607501127,-0.0346691222302576,-0.0403628426291153
74,3,0.0177827941003892,1e-07,-0.118133705238346,-0.100123590669115,-0.021569049742794,-0.0214601944090545
75,3,0.0177827941003892,1e-07,-0.109588515203741,-0.104666333813029,-0.0315323990012943,-0.0303491884647801
76,3,0.0177827941003892,1e-07,-0.122601161871342,-0.0969373587388352,-0.0446909029226709,-0.0277625837023221
77,3,0.0177827941003892,1e-07,-0.109187898762314,-0.112407744294732,-0.0183504840379542,-0.0425023150437371
78,3,0.0177827941003892,1e-07,-0.116002196388556,-0.104404609598202,-0.0367261990258135,-0.0272489713243535
79,3,0.0177827941003892,1e-07,-0.116660489784586,-0.105473933550615,-0.0380518073023629,-0.0379324496963919
80,3,0.0177827941003892,1e-07,-0.116862718175543,-0.0931990629636165,-0.0358108096435555,-0.00975544975222943
81,3,0.0177827941003892,1e-07,-0.10270348792388,-0.119406081015923,-0.0307675250893959,-0.0475133513040963
82,3,0.0177827941003892,1e-07,-0.103987120388521,-0.110095699007647,-0.0277483836355813,-0.0292056051679605
83,3,0.0177827941003892,1e-07,-0.104064609932541,-0.110840014167058,-0.0292581473067896,-0.0254225732813417
84,3,0.0177827941003892,1e-07,-0.108135894245194,-0.107542159781767,-0.0158109276758639,-0.020039201225308
85,3,0.0177827941003892,1e-07,-0.12183419073755,-0.0981745425636657,-0.0454121252165181,-0.0247956483022948
86,3,0.0177827941003892,1e-07,-0.107263300220685,-0.111920013102251,-0.0328918667018341,-0.0255860267228389
87,3,0.0177827941003892,1e-07,-0.105572994905823,-0.111547039503507,-0.0351498690349772,-0.0318989998142539
88,3,0.0177827941003892,1e-07,-0.100303672308503,-0.11435732663424,-0.0182836873948957,-0.0370284791110604
89,3,0.0177827941003892,1e-07,-0.115461629439063,-0.105325230761349,-0.0389455440227378,-0.0264203707085262
90,3,0.0177827941003892,1e-07,-0.102233197061327,-0.111170971081985,-0.0222543916202624,-0.0305100138891328
91,3,0.0177827941003892,1e-07,-0.110454294805392,-0.10458374839509,-0.0293074128450261,-0.0319125725589929
92,3,0.0177827941003892,1e-07,-0.0985716618006896,-0.119759893554206,-0.0240322992566798,-0.037839487849806
93,3,0.0177827941003892,1e-07,-0.111945104030047,-0.109124572799993,-0.0396830245321502,-0.0286418413523888
94,3,0.0177827941003892,1e-07,-0.108910650387786,-0.106921107460617,-0.0315982755464896,-0.025142697392821
95,3,0.0177827941003892,1e-07,-0.10180654509232,-0.113537435622529,-0.0186584159609929,-0.0184853920657087
96,3,0.0177827941003892,1e-07,-0.118071363000584,-0.098408105480666,-0.0296727573599676,-0.0253074971361644
97,3,0.0177827941003892,1e-07,-0.104091315153547,-0.108021300842723,-0.0304983845698776,-0.0315464468620881
98,3,0.0177827941003892,1e-07,-0.114015352342988,-0.104618569397632,-0.0451444365836565,-0.0256927246983793
99,3,0.0177827941003892,1e-07,-0.113214082013459,-0.100118966462158,-0.0276363568515534,-0.0201366856460906
100,3,0.0177827941003892,1e-07,-0.106519710880252,-0.109045313232511,-0.0289595104089971,-0.0333828388696676
1,3,0.0316227766016838,1e-07,-0.116472111837175,-0.100593253913666,-0.0320109871242425,-0.0209151317449494
2,3,0.0316227766016838,1e-07,-0.101605534098883,-0.11195480280644,-0.0182511475697057,-0.0370368850546364
3,3,0.0316227766016838,1e-07,-0.106999715216853,-0.104341127968747,-0.0392717895064647,-0.0349816036490612
4,3,0.0316227766016838,1e-07,-0.113039282346411,-0.105147925848041,-0.0323070880637414,-0.0314828462014797
5,3,0.0316227766016838,1e-07,-0.105156319723586,-0.115991527487713,-0.0292323169286957,-0.0395078920032645
6,3,0.0316227766016838,1e-07,-0.0991851554267769,-0.115629120901074,-0.0221954649508235,-0.0247827775794662
7,3,0.0316227766016838,1e-07,-0.114162367734195,-0.101484381478192,-0.0405507246885141,-0.0319340424120383
8,3,0.0316227766016838,1e-07,-0.111951311964234,-0.103839131319751,-0.0285468441339899,-0.0311087988293748
9,3,0.0316227766016838,1e-07,-0.106684983148139,-0.108547465181559,-0.0183090485214891,-0.0175167257934464
10,3,0.0316227766016838,1e-07,-0.100566708228429,-0.114423358032883,-0.0240928561223542,-0.0400096203443464
11,3,0.0316227766016838,1e-07,-0.107190595250597,-0.106118837963991,-0.0270216171735869,-0.0259294790804287
12,3,0.0316227766016838,1e-07,-0.107254622003039,-0.108260657166965,-0.0226010824358017,-0.034634481146023
13,3,0.0316227766016838,1e-07,-0.0993259147438926,-0.118492072399321,-0.0187956208174323,-0.0424614018474442
14,3,0.0316227766016838,1e-07,-0.0974346450401501,-0.120526312367525,-0.0300836319738234,-0.0348086482046015
15,3,0.0316227766016838,1e-07,-0.105939357221673,-0.107317117527631,-0.0303692242249698,-0.0337740468878658
16,3,0.0316227766016838,1e-07,-0.111209657754067,-0.112438881938768,-0.0255558474782574,-0.0238598464739115
17,3,0.0316227766016838,1e-07,-0.108692327145648,-0.110043986967814,-0.0374672456784649,-0.0259706177703654
18,3,0.0316227766016838,1e-07,-0.0994951877702182,-0.117318227671121,-0.032883654330034,-0.0379028902721869
19,3,0.0316227766016838,1e-07,-0.117632705846441,-0.0951728824689303,-0.0433913202078735,-0.0100831206280508
20,3,0.0316227766016838,1e-07,-0.122183112823362,-0.110108666580162,-0.0134590304016371,-0.0435901918686929
21,3,0.0316227766016838,1e-07,-0.0963279356245072,-0.122996946137886,-0.0175931015048561,-0.0445331889069365
22,3,0.0316227766016838,1e-07,-0.111768794342664,-0.107510693421295,-0.0311344407892955,-0.0200310238193688
23,3,0.0316227766016838,1e-07,-0.115209010037479,-0.0999862287532254,-0.027390208003643,-0.0298641132245689
24,3,0.0316227766016838,1e-07,-0.127700135638163,-0.101103147014151,-0.0479853998833886,-0.0115214708502642
25,3,0.0316227766016838,1e-07,-0.115717103755928,-0.10139004199604,-0.0390679648514573,-0.0248105861963056
26,3,0.0316227766016838,1e-07,-0.106632440629887,-0.111468448538272,-0.0316042473882493,-0.0277900072933652
27,3,0.0316227766016838,1e-07,-0.110900272183564,-0.110290517793428,-0.0339465561311933,-0.0226683190844524
28,3,0.0316227766016838,1e-07,-0.103277013380142,-0.115445698182982,-0.0276517586690238,-0.0446818003238202
29,3,0.0316227766016838,1e-07,-0.10693768008599,-0.109817501154439,-0.0444954707292636,-0.0179029551803691
30,3,0.0316227766016838,1e-07,-0.116674389059368,-0.098004458235334,-0.0399989710273632,-0.0297532042807447
31,3,0.0316227766016838,1e-07,-0.112673587979273,-0.103030801861473,-0.0235239975339774,-0.0341916373581946
32,3,0.0316227766016838,1e-07,-0.116237475919318,-0.100073036406714,-0.0288658466410951,-0.028389113645615
33,3,0.0316227766016838,1e-07,-0.108528107267334,-0.114081935033335,-0.0147615377931656,-0.0424038438313379
34,3,0.0316227766016838,1e-07,-0.100170668872706,-0.112508062639361,-0.0305686126091388,-0.0276910902623196
35,3,0.0316227766016838,1e-07,-0.11116358155103,-0.105663723371283,-0.0401315395499261,-0.0336056230374502
36,3,0.0316227766016838,1e-07,-0.0988901225553917,-0.116092396918919,-0.0205817617554633,-0.0288304959358737
37,3,0.0316227766016838,1e-07,-0.0939519460372064,-0.123048200181046,-0.0161941009932831,-0.0282307947510871
38,3,0.0316227766016838,1e-07,-0.106024208872107,-0.118590648223718,-0.0235989687198207,-0.0524769833616369
39,3,0.0316227766016838,1e-07,-0.100728960383393,-0.127208725856406,-0.0222286756411878,-0.0559500577657257
40,3,0.0316227766016838,1e-07,-0.0930249320671437,-0.128367580850783,-0.0351202143632465,-0.0384488971640729
41,3,0.0316227766016838,1e-07,-0.105002351448616,-0.114340238429292,-0.0357722294873723,-0.0265931934409797
42,3,0.0316227766016838,1e-07,-0.126877031016318,-0.101531125120452,-0.0581779912787976,-0.00495013220295197
43,3,0.0316227766016838,1e-07,-0.119496811651168,-0.0974034813730803,-0.0316518263906519,-0.027834485553713
44,3,0.0316227766016838,1e-07,-0.123555851776854,-0.0972792294057226,-0.0570884079721429,-0.0155358393077844
45,3,0.0316227766016838,1e-07,-0.10929575698826,-0.105138429443162,-0.0258570613697679,-0.0291581561138218
46,3,0.0316227766016838,1e-07,-0.112181657288979,-0.103067914988935,-0.0392170459155295,-0.028190185322108
47,3,0.0316227766016838,1e-07,-0.111147225546218,-0.107444846421023,-0.0291286197366991,-0.0317606689259019
48,3,0.0316227766016838,1e-07,-0.100752083262438,-0.113293303884069,-0.0219849369730725,-0.031500886810244
49,3,0.0316227766016838,1e-07,-0.113766378757475,-0.103274271286339,-0.0314413090760194,-0.0171794322164449
50,3,0.0316227766016838,1e-07,-0.111967654169095,-0.103916981502918,-0.035527999661126,-0.0200244790688694
51,3,0.0316227766016838,1e-07,-0.109036024051945,-0.10476026516461,-0.0397164695314362,-0.0288653492898456
52,3,0.0316227766016838,1e-07,-0.113970657293015,-0.10257241470473,-0.0467127386436801,-0.0221595711585851
53,3,0.0316227766016838,1e-07,-0.107236084479891,-0.107013254124087,-0.0390000595532898,-0.0338822113453465
54,3,0.0316227766016838,1e-07,-0.114132717830168,-0.103676792309749,-0.0376249710068298,-0.0209347107110584
55,3,0.0316227766016838,1e-07,-0.107805798456699,-0.106123966366229,-0.0315882219361889,-0.0328556764720328
56,3,0.0316227766016838,1e-07,-0.10380541016919,-0.111610262304789,-0.0177735642823858,-0.0285284942322497
