"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
85,3,0.01,1e-07,-0.0839619165551988,-0.0591191418324254,0.00909690500381284,0.00667922100677701
86,3,0.01,1e-07,-0.0690274205479872,-0.0738284070001617,0.0124883111215419,0.00840466803465282
87,3,0.01,1e-07,-0.0665141690756136,-0.0721134566213047,0.0203218489085199,0.0104558804666317
88,3,0.01,1e-07,-0.0617831367299331,-0.0749694119647999,0.0184883273782952,0.0168687635753136
89,3,0.01,1e-07,-0.0773144903976961,-0.0667461621319933,0.011459323505383,0.00961163952669913
90,3,0.01,1e-07,-0.0644236162424443,-0.072399083075539,0.0164055875162917,0.0129470362873522
91,3,0.01,1e-07,-0.0719101848125941,-0.0664056387174981,0.00604455152365509,0.0154847468069813
92,3,0.01,1e-07,-0.0607468921983293,-0.0808936806952547,0.017302842190513,0.000825060621213835
93,3,0.01,1e-07,-0.073976251249862,-0.0701979800119066,0.0117503545694039,0.00637292350735836
94,3,0.01,1e-07,-0.0707109629147723,-0.0684981821355311,0.0013847638307558,0.015152804820539
95,3,0.01,1e-07,-0.0647884770557796,-0.0748702851735788,0.0123767228815195,0.011667902736338
96,3,0.01,1e-07,-0.0812844782327173,-0.0604949199192114,-0.00327737097320851,0.0111098674596846
97,3,0.01,1e-07,-0.0660717638443183,-0.0715729087113034,0.0125303949191683,0.000656412102754615
98,3,0.01,1e-07,-0.0780735139749082,-0.0654595437469065,0.00700245510450982,0.0109094438135669
99,3,0.01,1e-07,-0.0743858017041208,-0.0614178878548487,0.0110525909100753,0.0144101228165893
100,3,0.01,1e-07,-0.0676725663720953,-0.0709390827816658,0.00930813314412968,0.0171502010650902
1,3,0.0177827941003892,1e-07,-0.0804485141783935,-0.0618232032433423,0.00195680237014924,0.0123449239126103
2,3,0.0177827941003892,1e-07,-0.0633048220898167,-0.0726599880143638,0.00556198850503038,0.00250640870181704
3,3,0.0177827941003892,1e-07,-0.0671259938113389,-0.0674105623123234,0.00548366682588531,0.0151156193552973
4,3,0.0177827941003892,1e-07,-0.0745363440813953,-0.0673295556393021,0.00845150026771278,0.00559113068661109
5,3,0.0177827941003892,1e-07,-0.0663868030559468,-0.0787523362233939,0.0288825130903009,0.0087176866960343
6,3,0.0177827941003892,1e-07,-0.0608278660379929,-0.0785137464274587,0.0229468657812794,0.00138045586442568
7,3,0.0177827941003892,1e-07,-0.0752182899159529,-0.0637542932727766,0.00881849284347072,0.00867351001011855
8,3,0.0177827941003892,1e-07,-0.0738276616943315,-0.0625991714797536,0.0145656309467616,0.0181034719543811
9,3,0.0177827941003892,1e-07,-0.0670010665913016,-0.0721052840255729,0.013116170000545,0.00993324750788499
10,3,0.0177827941003892,1e-07,-0.0595582213463187,-0.0736992343783644,0.0115863366190674,0.00291238439538817
11,3,0.0177827941003892,1e-07,-0.06860539921175,-0.0700992890800954,0.00667531607576461,0.0157594027834471
12,3,0.0177827941003892,1e-07,-0.0675726366569581,-0.0707512813657243,0.0185224464429492,0.00758666451074565
13,3,0.0177827941003892,1e-07,-0.0600733377669879,-0.0795973062484763,0.0101087819556688,0.000390949926775397
14,3,0.0177827941003892,1e-07,-0.0603198321940445,-0.0805356065170805,0.0151135292806748,-0.00393839201461841
15,3,0.0177827941003892,1e-07,-0.0684371016852289,-0.0721241405019918,0.01705525828249,-0.000267078448562431
16,3,0.0177827941003892,1e-07,-0.0714111098682941,-0.0735926040756851,0.0100161744417766,0.0108678109287301
17,3,0.0177827941003892,1e-07,-0.0711710233572167,-0.0709208393175567,0.00633404165907778,0.0108640953838193
18,3,0.0177827941003892,1e-07,-0.062847941056148,-0.0766552385570723,0.0120874725762089,0.012721520478057
19,3,0.0177827941003892,1e-07,-0.0809209574283457,-0.0566654068816516,0.0121277331410766,0.0121280094970956
20,3,0.0177827941003892,1e-07,-0.0837818798666481,-0.0719578950122738,0.0108935516971825,0.0111699398149978
21,3,0.0177827941003892,1e-07,-0.0581512610691303,-0.0853896124957472,0.0133551177791738,-0.00841061384880149
22,3,0.0177827941003892,1e-07,-0.0739578245632871,-0.0680183888265059,0.0100787632730985,0.0109389701057999
23,3,0.0177827941003892,1e-07,-0.0778538288864247,-0.0617298144085176,0.0126772185356492,0.00974176295320156
24,3,0.0177827941003892,1e-07,-0.0881005701503743,-0.0628451006757517,-0.000682013241034226,0.0210400577000692
25,3,0.0177827941003892,1e-07,-0.0775699654590857,-0.062260700547584,0.00770679387812188,0.010172630492374
26,3,0.0177827941003892,1e-07,-0.0670944835530782,-0.072199494999418,0.0107531548851934,0.0153912273812526
27,3,0.0177827941003892,1e-07,-0.0724815723605694,-0.0724583018940518,0.0106582478294009,0.0262101931216185
28,3,0.0177827941003892,1e-07,-0.0627979347018169,-0.0775924487151743,0.0166968860159861,0.00488226876960134
29,3,0.0177827941003892,1e-07,-0.0684703704099445,-0.0723716642272945,0.00896058493654617,0.0125755478678378
30,3,0.0177827941003892,1e-07,-0.0787756699765741,-0.0586033268596781,0.00115691408175183,0.0138695377203642
31,3,0.0177827941003892,1e-07,-0.0732284845476346,-0.0674034224762498,0.0133869559538891,0.00992443963274009
32,3,0.0177827941003892,1e-07,-0.0773523913525433,-0.063143336440534,0.0225577433206311,0.0131500201317973
33,3,0.0177827941003892,1e-07,-0.0708144655055508,-0.0755694015860345,0.021454204643461,0.0183720850153155
34,3,0.0177827941003892,1e-07,-0.0608935450729718,-0.0753513554653577,0.00972238482097472,0.0223699302583645
35,3,0.0177827941003892,1e-07,-0.0738294065273179,-0.0666369314614212,-0.000257444085749015,0.0274773324777285
36,3,0.0177827941003892,1e-07,-0.0588802616723122,-0.0771880896196272,0.0030642601008936,0.0035475448976366
37,3,0.0177827941003892,1e-07,-0.0548087546638866,-0.0859452793966315,0.0161318454038982,0.00685379760320769
38,3,0.0177827941003892,1e-07,-0.0686314551529622,-0.0798828947484121,0.0149398697272244,-0.00805814275053532
39,3,0.0177827941003892,1e-07,-0.0616562563796686,-0.0894019478504304,0.027269711806659,-0.00615406304752466
40,3,0.0177827941003892,1e-07,-0.0540069691240852,-0.0903740849011004,0.0188473487146587,0.00471676873820771
41,3,0.0177827941003892,1e-07,-0.0664494602165252,-0.0766505519034711,0.0086214254251556,0.00780397966414905
42,3,0.0177827941003892,1e-07,-0.0900388092659913,-0.0615293827782821,-0.00926946475827392,0.0260212473793226
43,3,0.0177827941003892,1e-07,-0.0817653756771802,-0.0592434397187417,0.0298085107025815,0.0145652504306376
44,3,0.0177827941003892,1e-07,-0.0849122390967173,-0.059553297865774,-0.00374367368063835,0.028960434263092
45,3,0.0177827941003892,1e-07,-0.0718731933368846,-0.0657610838022904,0.0112118039327879,0.00669541706705199
46,3,0.0177827941003892,1e-07,-0.0713719601511422,-0.0653183437743242,0.00726983429794878,0.0125185612775977
47,3,0.0177827941003892,1e-07,-0.0725494230180422,-0.0686887092943309,0.0135834882262684,0.00791719867819881
48,3,0.0177827941003892,1e-07,-0.0640933549692468,-0.0748086276888715,0.0160440301165289,0.00722178519467973
49,3,0.0177827941003892,1e-07,-0.0758546627912673,-0.065141207770301,0.00841459170298981,0.0298652945095745
50,3,0.0177827941003892,1e-07,-0.0738785614702724,-0.0661361432589375,0.00270621897638787,0.00972745297490327
51,3,0.0177827941003892,1e-07,-0.0708822998711727,-0.0648270534489556,0.00496770865287226,0.0254174439188792
52,3,0.0177827941003892,1e-07,-0.074800371962236,-0.0651632563379642,-0.00191292924286157,0.0181102406779382
53,3,0.0177827941003892,1e-07,-0.0682330382071039,-0.0694969511555888,0.0176568649717965,0.00433893662304574
54,3,0.0177827941003892,1e-07,-0.077902124840906,-0.0649098194189979,0.00544048493741894,0.0184458941307508
55,3,0.0177827941003892,1e-07,-0.0702994636817131,-0.0658746193621888,0.0204166288027691,0.00392362209479414
56,3,0.0177827941003892,1e-07,-0.0629049516348263,-0.0734561417776099,0.0212145264972044,0.00622588900085364
57,3,0.0177827941003892,1e-07,-0.0692319786408483,-0.068581759775205,0.0137995995854916,0.00895121288029186
58,3,0.0177827941003892,1e-07,-0.0619803551822864,-0.0727724689442831,0.00761017347873169,0.00845221642217782
59,3,0.0177827941003892,1e-07,-0.0782505587582894,-0.0592885731027317,0.0051393535612186,0.0212134032419336
60,3,0.0177827941003892,1e-07,-0.0711323282994518,-0.0753574962998569,0.024920316347676,-0.00116463891122675
61,3,0.0177827941003892,1e-07,-0.0737724196618809,-0.0678105435696839,0.00149105325676172,0.0283862825052601
62,3,0.0177827941003892,1e-07,-0.0602612608383135,-0.0912951206725837,0.0146958344749061,-0.00153498100377029
63,3,0.0177827941003892,1e-07,-0.0688802628874234,-0.0687935467239118,0.0135663091487728,0.0170453992634924
64,3,0.0177827941003892,1e-07,-0.0785590261480991,-0.0592562022025151,-0.0015040369843122,0.0144215615466873
65,3,0.0177827941003892,1e-07,-0.0744243633823049,-0.0615110571216148,0.0132441505480644,0.0202878271525492
66,3,0.0177827941003892,1e-07,-0.0762218626168809,-0.0669325815246648,0.0181804077136679,0.0243937525012189
67,3,0.0177827941003892,1e-07,-0.0802399195355234,-0.0619257573246811,0.00484727062890214,0.00749198868690925
68,3,0.0177827941003892,1e-07,-0.089497631969827,-0.0580759095346357,0.0209790286563824,0.0312487581423451
69,3,0.0177827941003892,1e-07,-0.0648075760516156,-0.0672857980202663,0.00524902175631973,0.00582738739861719
70,3,0.0177827941003892,1e-07,-0.0716565321179006,-0.0677817653561029,0.00171221875226414,-0.00280205231325201
71,3,0.0177827941003892,1e-07,-0.070881058581209,-0.0677037219398321,-0.00313430180059404,0.0316626221164794
72,3,0.0177827941003892,1e-07,-0.0833339170633689,-0.0595469846770918,0.0128930948444145,0.0216012383269316
73,3,0.0177827941003892,1e-07,-0.0669001155598575,-0.0784129460001769,0.00720143382314928,-0.00249193479397242
74,3,0.0177827941003892,1e-07,-0.073906258257337,-0.0614201744708696,0.00535464931468309,0.0156127078682612
75,3,0.0177827941003892,1e-07,-0.0717885304937621,-0.067473812691671,0.014692544174244,0.00818467589876634
76,3,0.0177827941003892,1e-07,-0.0849821273128482,-0.0582522832008423,0.00120651309253661,0.0111385782055621
77,3,0.0177827941003892,1e-07,-0.0711240778943433,-0.0749242797915006,0.0199986281869141,-0.00489058276881199
78,3,0.0177827941003892,1e-07,-0.0799280374953901,-0.0636380344457278,0.0129001223364347,0.0109622832203292
79,3,0.0177827941003892,1e-07,-0.0771602088367229,-0.07025662079622,0.00515001743601954,-0.00194208643452446
80,3,0.0177827941003892,1e-07,-0.0798848052959008,-0.0540039127601002,-0.00202711055336829,0.0305000072301712
81,3,0.0177827941003892,1e-07,-0.0644668745507442,-0.0842258166504017,0.0050503446198435,0.00674821262758023
82,3,0.0177827941003892,1e-07,-0.0651952001215648,-0.0703566093049721,0.0104378322046548,0.0134493813018029
83,3,0.0177827941003892,1e-07,-0.0662532573032247,-0.0707226661196719,0.0127452922330522,0.00428630996395523
84,3,0.0177827941003892,1e-07,-0.0680088258299812,-0.067778962472217,0.0155773787801027,0.0219646573847137
85,3,0.0177827941003892,1e-07,-0.0839535538423456,-0.0591154247722196,-0.00368514251198115,0.0166227183042275
86,3,0.0177827941003892,1e-07,-0.0690166711138324,-0.0738266045331611,0.0046232139783739,0.0127799598036682
87,3,0.0177827941003892,1e-07,-0.0665085742215561,-0.0721121101784768,0.0181828557608726,0.00899858685953464
88,3,0.0177827941003892,1e-07,-0.0617901200757728,-0.0749741564454961,0.00420224064241064,0.00388186847119148
89,3,0.0177827941003892,1e-07,-0.077309134064,-0.0667410278683709,0.00431745024683601,0.0135612219000451
90,3,0.0177827941003892,1e-07,-0.0644297389005778,-0.0723941296438562,0.0222272834522232,0.00983246742316181
91,3,0.0177827941003892,1e-07,-0.0719154566538486,-0.0664059142000736,0.0144364288092689,0.0122642618560325
92,3,0.0177827941003892,1e-07,-0.0607522984918245,-0.0808915703303275,0.0121116603402932,0.00841798741892029
93,3,0.0177827941003892,1e-07,-0.0739829082758455,-0.0701999172504372,0.0199633311597399,0.00429265975327528
94,3,0.0177827941003892,1e-07,-0.0707131237014184,-0.0684954586686342,0.0100983035862919,0.0143540634927597
95,3,0.0177827941003892,1e-07,-0.0647909223045701,-0.0748733401154854,0.00699414898277309,0.0136715058309958
96,3,0.0177827941003892,1e-07,-0.0812903411104846,-0.0604957829040317,0.00319973815954955,0.0149466809159398
97,3,0.0177827941003892,1e-07,-0.0660629725059297,-0.0715731299587948,0.00285084645658614,0.00484460956338452
98,3,0.0177827941003892,1e-07,-0.0780750455371318,-0.0654617428647715,0.0131122552655082,0.00507674873707225
99,3,0.0177827941003892,1e-07,-0.07438807449757,-0.0614137813585805,0.0213422567296847,0.0126115643076084
100,3,0.0177827941003892,1e-07,-0.0676750764141374,-0.0709403971055,0.00114918939847535,0.0206475167422248
1,3,0.0316227766016838,1e-07,-0.0804535014389965,-0.0618266825932867,-0.000464976286542027,0.0154834760454288
2,3,0.0316227766016838,1e-07,-0.063295514424393,-0.0726558979764981,0.00436258611462273,0.00562337929968321
3,3,0.0316227766016838,1e-07,-0.0671251444034651,-0.0674160373954122,0.000541380904716419,0.00790438773367449
4,3,0.0316227766016838,1e-07,-0.0745303661750239,-0.0673302737100587,0.00713151185465837,0.0058427878686805
5,3,0.0316227766016838,1e-07,-0.0663799715839436,-0.0787457116232512,0.017705370374401,0.00313374003246627
6,3,0.0316227766016838,1e-07,-0.0608224975235693,-0.0785127786814298,0.0125548293149727,0.0104570859964662
7,3,0.0316227766016838,1e-07,-0.0752242835926929,-0.0637546255985167,0.00731746786734037,0.0264214070977788
8,3,0.0316227766016838,1e-07,-0.0738245049910546,-0.0626051216248481,0.0059486752384485,0.0124697616573315
9,3,0.0316227766016838,1e-07,-0.0669984581648908,-0.0721012118722093,0.0114278831661211,0.00372559971780369
10,3,0.0316227766016838,1e-07,-0.0595575351471291,-0.0736942728386309,0.0142906602794472,0.00144427475045203
11,3,0.0316227766016838,1e-07,-0.0686084537438749,-0.0700961606009279,-0.00104783396861612,0.0224095354110837
12,3,0.0316227766016838,1e-07,-0.0675824412452749,-0.0707500828988206,0.00814904971376032,0.00552426337845511
13,3,0.0316227766016838,1e-07,-0.0600662720295342,-0.0795977644473291,0.00346028692617276,-0.00220102170013027
14,3,0.0316227766016838,1e-07,-0.060318438051463,-0.080535013090211,0.00763129261549387,0.0132122617371525
15,3,0.0316227766016838,1e-07,-0.0684304005254482,-0.0721258302541043,0.0160310036224238,-0.00538166712931441
16,3,0.0316227766016838,1e-07,-0.0714117290213308,-0.0735902769073736,0.0113034161789089,0.0116624337739656
17,3,0.0316227766016838,1e-07,-0.0711727820638944,-0.0709193753284,0.0096845502299164,0.00763971847249936
18,3,0.0316227766016838,1e-07,-0.0628457981471126,-0.0766513482485477,0.00838099946557355,-0.00373831695413724
19,3,0.0316227766016838,1e-07,-0.0809239354722002,-0.0566642018240268,-0.000945116939087051,0.0259682988705888
20,3,0.0316227766016838,1e-07,-0.0837966321133051,-0.0719567147832026,0.0260129444697099,-0.000261223905793518
21,3,0.0316227766016838,1e-07,-0.0581492217580861,-0.0853925895803788,0.0145159393275774,-0.00365283531001404
22,3,0.0316227766016838,1e-07,-0.0739581228559201,-0.0680177880755894,0.00637784051011706,0.0158033427558333
23,3,0.0316227766016838,1e-07,-0.0778632703954915,-0.0617332992304098,0.0102951323031538,0.00798146551297613
24,3,0.0316227766016838,1e-07,-0.0881023616527338,-0.0628486518387497,-0.00989733421007291,0.0252326578064644
25,3,0.0316227766016838,1e-07,-0.0775841686611287,-0.0622610565842093,0.00174709622165622,0.0109732231740209
26,3,0.0316227766016838,1e-07,-0.0670820139018728,-0.072202655379092,0.0195755513570945,0.00938776270794508
27,3,0.0316227766016838,1e-07,-0.0724871139412824,-0.0724627927726809,0.00585405041172646,0.01521328734092
28,3,0.0316227766016838,1e-07,-0.0627885139149508,-0.077597427339993,0.00875858569929302,0.000542998286691337
29,3,0.0316227766016838,1e-07,-0.0684640485089284,-0.0723800388204233,0.0059878139469199,0.0121843221554479
30,3,0.0316227766016838,1e-07,-0.0787713926477025,-0.0586051443042405,-0.000483971812204871,0.0145095269655488
31,3,0.0316227766016838,1e-07,-0.0732305244183261,-0.0674017365718413,0.0120884318897334,0.00742547076223011
32,3,0.0316227766016838,1e-07,-0.0773601677706687,-0.063146281265944,0.0126743210028804,0.0199486779225228
33,3,0.0316227766016838,1e-07,-0.0708148645895715,-0.0755734358022118,0.00669929814846787,0.0166020072390653
34,3,0.0316227766016838,1e-07,-0.0608933625481526,-0.0753516353458621,0.00693844342716882,0.00880072484237098
35,3,0.0316227766016838,1e-07,-0.0738274236612906,-0.0666337956400282,0.00873977635869372,0.018685262491153
36,3,0.0316227766016838,1e-07,-0.0588851129350877,-0.0771892616296256,0.0206468661752629,0.00660696742247899
37,3,0.0316227766016838,1e-07,-0.0548142894680951,-0.0859466804554466,0.0237824131851584,-0.00153126052661857
38,3,0.0316227766016838,1e-07,-0.0686300474379603,-0.0798796029836664,0.00774701312439859,0.00282311181953781
39,3,0.0316227766016838,1e-07,-0.0616551692057877,-0.0893969254351372,0.0207283222071595,-0.0124836396405934
40,3,0.0316227766016838,1e-07,-0.0540076525823875,-0.0903756636918966,0.00932811164527288,0.0152873898276055
41,3,0.0316227766016838,1e-07,-0.0664506809375435,-0.0766509506172604,0.00876610764999667,-0.00685179018238302
42,3,0.0316227766016838,1e-07,-0.0900380451651919,-0.0615317113179991,-0.00630229580029908,0.0180749283002747
43,3,0.0316227766016838,1e-07,-0.0817669990760638,-0.059243130695095,0.0238534689866899,0.0106904708189883
44,3,0.0316227766016838,1e-07,-0.0849147653644511,-0.0595568742263856,-0.0137548231149079,0.0268446810008247
45,3,0.0316227766016838,1e-07,-0.0718768369077126,-0.0657626491950248,0.00791813325293172,0.0181812361217104
46,3,0.0316227766016838,1e-07,-0.0713736660639202,-0.0653192736502698,0.00149979053071404,0.0236229760413085
47,3,0.0316227766016838,1e-07,-0.072546854365829,-0.0686897839678117,0.00692590316897623,0.00766830716699162
48,3,0.0316227766016838,1e-07,-0.0640915673107576,-0.07480628691762,0.0207158713893346,0.0162536587629612
49,3,0.0316227766016838,1e-07,-0.0758573274491404,-0.0651390213418425,-0.00178700285654488,0.0196631076688883
50,3,0.0316227766016838,1e-07,-0.0738874481681618,-0.0661378975170101,0.0097845887791307,0.0067287719105466
51,3,0.0316227766016838,1e-07,-0.0708753925103033,-0.0648252391439296,0.000411279080738794,0.0071410990651375
52,3,0.0316227766016838,1e-07,-0.0747923274278958,-0.0651571858639484,0.0024874860774535,0.0184373485817884
53,3,0.0316227766016838,1e-07,-0.0682418625037206,-0.0694960031733548,0.00484186157673286,0.0139704004056862
54,3,0.0316227766016838,1e-07,-0.0778975822594452,-0.0649091054371383,0.00535954767452174,0.0133883396137954
55,3,0.0316227766016838,1e-07,-0.0703112219811359,-0.0658729164777365,0.00716864832760892,0.0109855947702511
56,3,0.0316227766016838,1e-07,-0.0629118190219459,-0.0734554715013795,0.0134142120161898,0.00335440848160089
57,3,0.0316227766016838,1e-07,-0.0692295877568168,-0.0685769874583395,0.016016887463139,0.000868019688888226
