"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
90,3,0.01,1e-07,-0.0679860956091123,-0.0761038939281009,0.0169125136133074,-0.00411276513396101
91,3,0.01,1e-07,-0.0754512494596544,-0.0699288879803158,0.0119941922343781,0.014569149528922
92,3,0.01,1e-07,-0.0641769396794644,-0.0845844226006917,0.0106277884654544,0.00238127798283119
93,3,0.01,1e-07,-0.0774060091002833,-0.0738721581910804,0.00591867547134779,0.00475449883831795
94,3,0.01,1e-07,-0.0742200693583548,-0.0719598225823408,0.0113321020974008,0.0130469763176032
95,3,0.01,1e-07,-0.068100972556516,-0.0785246464164004,0.0139347118101996,0.00345153751608762
96,3,0.01,1e-07,-0.0847043146816602,-0.0639995252757546,0.0039589173777489,0.0113530674600704
97,3,0.01,1e-07,-0.0696107353365458,-0.0750177142078019,0.0146821785402304,-0.00476812835656222
98,3,0.01,1e-07,-0.0813662732778776,-0.0692549777613202,-0.00222328930861152,0.00833763887513285
99,3,0.01,1e-07,-0.0779691770885529,-0.0651366354218138,-0.00540278892929737,0.00944780774896853
100,3,0.01,1e-07,-0.0713076858191497,-0.074525414394628,0.00487401410223772,0.00295908652072816
1,3,0.0177827941003892,1e-07,-0.0837428890963832,-0.0653880559705692,-0.00752575278898547,0.0171004616479132
2,3,0.0177827941003892,1e-07,-0.06673205078488,-0.076436796809215,0.011124696851603,0.00424608783035533
3,3,0.0177827941003892,1e-07,-0.0708628181198316,-0.0709074244831378,0.000734044577070843,0.0108376504763256
4,3,0.0177827941003892,1e-07,-0.078129368612849,-0.0708171932403716,0.0107149151704815,0.00818180996793799
5,3,0.0177827941003892,1e-07,-0.0699938177833083,-0.0823552520000476,0.0172322174178467,0.0055017302261338
6,3,0.0177827941003892,1e-07,-0.0643955348708038,-0.0820092369344558,0.0161578741734801,0.0127588685741024
7,3,0.0177827941003892,1e-07,-0.0790882240871908,-0.0670648558591617,0.00132467807421436,0.0173100972957737
8,3,0.0177827941003892,1e-07,-0.0773186734026662,-0.0664585949269715,-0.000227251201088284,0.00970835115482543
9,3,0.0177827941003892,1e-07,-0.0706326230530659,-0.0754207485559205,0.009792319577153,0.00078057973247527
10,3,0.0177827941003892,1e-07,-0.0633057421398804,-0.0775083704403421,0.0157405775494502,0.00191227005272749
11,3,0.0177827941003892,1e-07,-0.0722106803097301,-0.0734379106444939,0.00868328276408211,0.00790406951754134
12,3,0.0177827941003892,1e-07,-0.0715334358037589,-0.074107898214084,0.0145650558847382,0.00336759687256856
13,3,0.0177827941003892,1e-07,-0.0637216101663596,-0.0833159066519347,0.0083851438254319,0.00185441619462485
14,3,0.0177827941003892,1e-07,-0.0637229248980252,-0.0842519726635014,0.0182329475244921,0.00941494563965331
15,3,0.0177827941003892,1e-07,-0.0720657962209356,-0.0754279013056048,0.0079597147854748,-0.013898316616091
16,3,0.0177827941003892,1e-07,-0.0751418546195847,-0.0774897080225572,-0.00896483792056865,0.00519588080595154
17,3,0.0177827941003892,1e-07,-0.0746776544948824,-0.0745672016872223,0.0082373363431296,0.0101583372381769
18,3,0.0177827941003892,1e-07,-0.0664022914075439,-0.0805106692386639,0.013403434710323,0.00248987512986587
19,3,0.0177827941003892,1e-07,-0.084236098232284,-0.0603142917761498,-0.00538120187734611,0.0181070412552759
20,3,0.0177827941003892,1e-07,-0.087370400906531,-0.0755425616549351,0.0126550803602884,-0.00280421943295348
21,3,0.0177827941003892,1e-07,-0.0617132890991704,-0.0889803426457764,0.0219257997035126,-0.00264416323650163
22,3,0.0177827941003892,1e-07,-0.077651825682408,-0.0715557939523679,-0.00337433904655751,0.0224158250587184
23,3,0.0177827941003892,1e-07,-0.0814079701622775,-0.0649877382940174,0.011638071688939,-0.00141733291573136
24,3,0.0177827941003892,1e-07,-0.0917973028808948,-0.0663679775202002,-0.0107712747004022,0.0155549506026407
25,3,0.0177827941003892,1e-07,-0.0811303587541469,-0.0660014470781599,-0.00392398193790486,0.0105568702210138
26,3,0.0177827941003892,1e-07,-0.0706935151028293,-0.0760219393676657,0.0121773158344901,0.0124420781672833
27,3,0.0177827941003892,1e-07,-0.0761233967859567,-0.0759356380020466,0.00154267665181018,0.0114116608804957
28,3,0.0177827941003892,1e-07,-0.0665500472046802,-0.0810701578835328,0.00682322989632261,0.00301018704394835
29,3,0.0177827941003892,1e-07,-0.0719975351015795,-0.0760035974740627,0.00183925069764551,0.00491149435208166
30,3,0.0177827941003892,1e-07,-0.0823226920498265,-0.0622893181410681,-0.00132040447321081,0.0138335806053649
31,3,0.0177827941003892,1e-07,-0.0769181612731181,-0.0706931086680369,0.00980116541138945,0.00124486949279409
32,3,0.0177827941003892,1e-07,-0.0809120916484667,-0.0666619823723612,0.0136596534276572,0.00978087699422767
33,3,0.0177827941003892,1e-07,-0.0743904862244691,-0.0790174704280092,0.00669307877490017,0.00882248467186129
34,3,0.0177827941003892,1e-07,-0.0645019862224746,-0.0787525365114103,0.0100357588004355,0.00887870159482255
35,3,0.0177827941003892,1e-07,-0.0773657004274363,-0.0703168740775066,0.00484813497563596,0.00805164388863965
36,3,0.0177827941003892,1e-07,-0.0625243762536226,-0.0808178595683393,0.0171185769158318,-0.0053294707179323
37,3,0.0177827941003892,1e-07,-0.0583939096330993,-0.089431651194486,0.019158166990471,0.00428472241080992
38,3,0.0177827941003892,1e-07,-0.0722895982282613,-0.0832459849494659,0.0158104899516011,-0.0110019080873066
39,3,0.0177827941003892,1e-07,-0.0652107601302068,-0.092949428675168,0.0278724114089592,-0.0131728330898846
40,3,0.0177827941003892,1e-07,-0.0575628491995338,-0.0939795492854594,0.0107905602196376,0.00377226775137863
41,3,0.0177827941003892,1e-07,-0.0699877665640094,-0.0801768163326697,0.0104151642357424,-0.00765649731000871
42,3,0.0177827941003892,1e-07,-0.09354081632401,-0.0653163508071381,-0.00496061769854714,0.0289371138737301
43,3,0.0177827941003892,1e-07,-0.0853158780167664,-0.0627289182960638,0.0151869955930009,0.0130744294781075
44,3,0.0177827941003892,1e-07,-0.0885084576573017,-0.0631550616118802,-0.0176460944859554,0.0101204263835837
45,3,0.0177827941003892,1e-07,-0.0752940690115846,-0.0695905826907852,0.00736928701097808,0.0105611716837891
46,3,0.0177827941003892,1e-07,-0.0752450568805507,-0.0687679831021277,-0.00408725400760296,0.0177002879108662
47,3,0.0177827941003892,1e-07,-0.0763326652379785,-0.0723003277517822,0.0100066417611653,0.00158793505089841
48,3,0.0177827941003892,1e-07,-0.0674019840670414,-0.0784783267867793,0.0129937412963247,0.00509589779112967
49,3,0.0177827941003892,1e-07,-0.0793968909104573,-0.0686799013374844,0.00789438819229184,0.0149898766831726
50,3,0.0177827941003892,1e-07,-0.0774614397653276,-0.0696002626092263,-0.00408972265764809,0.00681334468981548
51,3,0.0177827941003892,1e-07,-0.0743284545161377,-0.0686387190144722,0.00589597878889622,0.00728340651738486
52,3,0.0177827941003892,1e-07,-0.078478796372409,-0.06865317419342,-0.0126235584228282,0.018847465258803
53,3,0.0177827941003892,1e-07,-0.0719172972046808,-0.0729813566248164,-0.000160835457812187,6.55257013964525e-05
54,3,0.0177827941003892,1e-07,-0.081243413889511,-0.0685505709920815,0.00776764078049098,0.0130401339030825
55,3,0.0177827941003892,1e-07,-0.0736985952623441,-0.0697814080465578,0.0185142796212128,0.012207767667676
56,3,0.0177827941003892,1e-07,-0.066664765176023,-0.07689732228557,0.0175565663700126,0.0012909270630425
57,3,0.0177827941003892,1e-07,-0.0728026947302145,-0.0724664097068502,0.00135537857177724,0.00407702302081306
58,3,0.0177827941003892,1e-07,-0.0654486886850621,-0.0765108259233825,0.00707333750033932,-5.70782935872347e-05
59,3,0.0177827941003892,1e-07,-0.0820194948075446,-0.062569551772143,-0.00321407020271776,0.015522320951218
60,3,0.0177827941003892,1e-07,-0.0745580005795922,-0.0788922579158497,0.0160740814015188,0.0103772640898557
61,3,0.0177827941003892,1e-07,-0.0773272846280626,-0.0715233096494964,0.00389594189529562,0.0209874156921662
62,3,0.0177827941003892,1e-07,-0.0638697347616665,-0.0947305139539097,0.0108559693836154,-0.0144243359690362
63,3,0.0177827941003892,1e-07,-0.0727000787185316,-0.0721290056096171,0.0112821207115869,0.0212767181555827
64,3,0.0177827941003892,1e-07,-0.0819191869811008,-0.0632327941708642,-0.0092180679395507,0.0170197324483725
65,3,0.0177827941003892,1e-07,-0.0780536492301463,-0.0648482117348274,0.00828369265452182,0.0141825374818413
66,3,0.0177827941003892,1e-07,-0.0797404406891417,-0.0705335559535203,0.00325713205367015,0.0207027293801164
67,3,0.0177827941003892,1e-07,-0.0838079114055763,-0.065622322494767,-0.00307896586964897,0.0170828375299632
68,3,0.0177827941003892,1e-07,-0.0930257932969878,-0.0616506025375873,0.00342862576076259,0.0190773257837545
69,3,0.0177827941003892,1e-07,-0.0682119992687733,-0.0710658334767082,0.0168010560992854,-0.00416759869236191
70,3,0.0177827941003892,1e-07,-0.0752871683734936,-0.0710606530411916,0.00491745742365785,0.00576462064497668
71,3,0.0177827941003892,1e-07,-0.0743297876727797,-0.0714515517722497,-0.00719671682860171,0.0188957550145771
72,3,0.0177827941003892,1e-07,-0.0871193650621085,-0.0631275786454216,0.0208672147759541,0.0205293720255848
73,3,0.0177827941003892,1e-07,-0.0704252458990889,-0.0820791069615191,0.00469784929193968,0.00115148399699933
74,3,0.0177827941003892,1e-07,-0.0779648187035148,-0.0650029291464748,-0.000588974265119326,0.00744315397291305
75,3,0.0177827941003892,1e-07,-0.0752512185446399,-0.0709855855135262,0.00820036005057067,0.00288818129459459
76,3,0.0177827941003892,1e-07,-0.0886345668203617,-0.0617161832922683,-0.00315696984086981,0.00964161209140094
77,3,0.0177827941003892,1e-07,-0.0746763125530465,-0.0783968878926714,0.019376449625476,-0.000922553950740791
78,3,0.0177827941003892,1e-07,-0.0833150629363868,-0.067417325613293,0.0111391094853587,-0.000318303584139093
79,3,0.0177827941003892,1e-07,-0.0809332793370615,-0.0735120977636533,0.00343494204758129,-0.00166742561077106
80,3,0.0177827941003892,1e-07,-0.0832380107412546,-0.057675102227994,-0.00163694693761736,0.0157443060049945
81,3,0.0177827941003892,1e-07,-0.0678786186068663,-0.0875996749923391,-0.000531617698346752,-0.00461271426272043
82,3,0.0177827941003892,1e-07,-0.0688647089911056,-0.0741018923361505,0.0145261941593004,0.00928123959245113
83,3,0.0177827941003892,1e-07,-0.0697262624833934,-0.0747515210741616,0.007261004843616,0.0138098962817575
84,3,0.0177827941003892,1e-07,-0.0716208468899536,-0.071505035981912,0.00166526070367734,0.00873439173407122
85,3,0.0177827941003892,1e-07,-0.0875296586591969,-0.0628037454186176,-0.00127715732105464,0.00982121096081697
86,3,0.0177827941003892,1e-07,-0.0723412631860454,-0.0774345569715365,0.000154844885915199,0.00310608915192222
87,3,0.0177827941003892,1e-07,-0.0702643960677038,-0.0756060614026462,0.0127312701004306,0.00933690469806229
88,3,0.0177827941003892,1e-07,-0.0653430288529763,-0.0786241043986937,0.0122503377244167,0.00727108251553092
89,3,0.0177827941003892,1e-07,-0.0809570322916073,-0.0703305407115322,0.00581121513059785,0.00342141899436549
90,3,0.0177827941003892,1e-07,-0.0679830649527709,-0.0761010134796099,0.00250265395131656,-0.00208857183017541
91,3,0.0177827941003892,1e-07,-0.0754520923686616,-0.069931910146784,0.0209013692690782,0.00730984128415128
92,3,0.0177827941003892,1e-07,-0.0641843551446801,-0.0845879620286498,0.00618119199014469,-0.0063441035565911
93,3,0.0177827941003892,1e-07,-0.0774058902277709,-0.0738658919023033,0.00596962905466883,0.00366446378600396
94,3,0.0177827941003892,1e-07,-0.0742189856964221,-0.0719668468572829,0.00728391891888768,0.00458274688323419
95,3,0.0177827941003892,1e-07,-0.0681018852313509,-0.0785303457395974,0.0144154866406752,0.0182728242378723
96,3,0.0177827941003892,1e-07,-0.0847114154906493,-0.064001056273422,-0.000734576689500379,0.0100227092456321
97,3,0.0177827941003892,1e-07,-0.0696078682198688,-0.0750207692590944,0.0118886014531788,-0.000555388718089696
98,3,0.0177827941003892,1e-07,-0.0813637325672075,-0.0692515877516889,-0.0031780347220251,0.00643001596345107
99,3,0.0177827941003892,1e-07,-0.0779695331243769,-0.0651364449578168,0.0110777834954147,0.0101933792964906
100,3,0.0177827941003892,1e-07,-0.0713032248822248,-0.0745252864188698,0.00622292607271081,0.00461680409200324
1,3,0.0316227766016838,1e-07,-0.0837436039671676,-0.0653907490475043,0.00139089862852088,0.00899196570312989
2,3,0.0316227766016838,1e-07,-0.0667281621609082,-0.0764344700596336,0.0151492489106967,0.00533248522161448
3,3,0.0316227766016838,1e-07,-0.0708691815123745,-0.0709090008034155,0.00296490819499352,0.00970031787071876
4,3,0.0316227766016838,1e-07,-0.0781344234423696,-0.0708181979244632,0.00367866881644386,0.0074957243061012
5,3,0.0316227766016838,1e-07,-0.0699873720964936,-0.0823625690959282,0.0148726390113034,-0.00594129750082938
6,3,0.0316227766016838,1e-07,-0.0643995467818184,-0.0820066073024882,0.0164068843286895,0.00455010968185578
7,3,0.0316227766016838,1e-07,-0.0790862338440441,-0.0670656518527568,0.0071415786247368,0.00383630983879989
8,3,0.0316227766016838,1e-07,-0.0773273045519433,-0.0664623528314973,0.0126208765036231,-0.00117108468399254
9,3,0.0316227766016838,1e-07,-0.0706303112235513,-0.0754216842613705,0.00714749963742678,0.00816414744019907
10,3,0.0316227766016838,1e-07,-0.0632981258913096,-0.0775091656820412,0.0111322482922197,0.00229529061934416
11,3,0.0316227766016838,1e-07,-0.072209939374044,-0.0734332669387913,0.000516841640084369,0.0120157634889551
12,3,0.0316227766016838,1e-07,-0.0715229299860385,-0.0741054919916002,0.00503722221129924,-0.000865593536420838
13,3,0.0316227766016838,1e-07,-0.0637284891715848,-0.0833210196056743,0.0079408302722841,0.00317886381032815
14,3,0.0316227766016838,1e-07,-0.0637221146319882,-0.0842504039568027,0.013794264641468,-0.00390679448206435
15,3,0.0316227766016838,1e-07,-0.072059286856261,-0.0754276248263737,0.0139001489953541,-0.00984020108578584
16,3,0.0316227766016838,1e-07,-0.0751436952303405,-0.0774884645068528,0.00428565295055237,0.00941306385471018
17,3,0.0316227766016838,1e-07,-0.0746739203842119,-0.0745634986398943,0.00364781252575596,0.00541789341810904
18,3,0.0316227766016838,1e-07,-0.0663987394609872,-0.0805116065956097,0.0162880196729958,-0.00158092740866452
19,3,0.0316227766016838,1e-07,-0.0842368108280009,-0.0603109629650732,-0.00443096315577613,0.0118597393554369
20,3,0.0316227766016838,1e-07,-0.0873633580919855,-0.0755457974976497,0.0164925087153382,-0.000925415945543564
21,3,0.0316227766016838,1e-07,-0.0617143022707018,-0.0889708831317851,0.00764431274158081,-0.0128252306021973
22,3,0.0316227766016838,1e-07,-0.0776480368646741,-0.0715525843910984,0.00255032166793524,0.00727502186796123
23,3,0.0316227766016838,1e-07,-0.0814192220241725,-0.0649868826847224,0.0217113838495802,-0.00163017034631656
24,3,0.0316227766016838,1e-07,-0.0917936016640221,-0.0663666738910625,-0.0014239064782305,0.0109640141870037
25,3,0.0316227766016838,1e-07,-0.0811304015275438,-0.066000526014219,0.00395176237117057,0.00797871105293801
26,3,0.0316227766016838,1e-07,-0.0706965267229215,-0.0760240536353766,0.0214391837635907,0.00690247162159754
27,3,0.0316227766016838,1e-07,-0.0761224947101142,-0.0759376421982774,-0.00756040476704968,0.0150238919239817
28,3,0.0316227766016838,1e-07,-0.06654060181576,-0.0810694434884363,0.0140262603815929,-2.90807768384584e-05
29,3,0.0316227766016838,1e-07,-0.0720033243075582,-0.0760087732911501,-0.00401367959398448,0.00413727349633668
30,3,0.0316227766016838,1e-07,-0.0823183168947366,-0.0622914663921016,-0.005466248354145,0.00736545588172088
31,3,0.0316227766016838,1e-07,-0.0769124435170172,-0.0706940653711063,0.00417561087983105,-0.00302059212574876
32,3,0.0316227766016838,1e-07,-0.0809137972831419,-0.0666620796326235,0.0170504038934776,0.00785852170623855
33,3,0.0316227766016838,1e-07,-0.0743949328879831,-0.0790183121043873,0.00339000625444248,0.00376061637179397
34,3,0.0316227766016838,1e-07,-0.0644902407244303,-0.0787518451434591,0.00524495377314721,0.00435819575072256
35,3,0.0316227766016838,1e-07,-0.0773640067771132,-0.070315502086498,0.000436571959837953,0.00472178482980048
36,3,0.0316227766016838,1e-07,-0.062526568654157,-0.0808165845881578,0.00407057825343654,-0.00456575952908975
37,3,0.0316227766016838,1e-07,-0.0583914248077324,-0.0894342864482275,0.0186260846405836,-0.00264385928299014
38,3,0.0316227766016838,1e-07,-0.0722831461351291,-0.0832417513307937,0.00846233898571445,-0.0113245294769774
39,3,0.0316227766016838,1e-07,-0.065213396451742,-0.0929508962917001,0.0245258360821871,-0.0230679046429745
40,3,0.0316227766016838,1e-07,-0.0575658594271951,-0.0939789646107183,0.0101978707444777,0.000845700669622876
41,3,0.0316227766016838,1e-07,-0.0699872265904662,-0.080176624606793,0.00427585393875694,-0.00524975159207108
42,3,0.0316227766016838,1e-07,-0.0935531098535838,-0.0653138081140761,-0.0191101208592873,0.0247103173158315
43,3,0.0316227766016838,1e-07,-0.0853114902733896,-0.0627256281686969,0.0119835874810566,0.0179505479576173
44,3,0.0316227766016838,1e-07,-0.0885040824221293,-0.0631552098987845,-0.0201391250210722,0.0140566095976574
45,3,0.0316227766016838,1e-07,-0.0752998332412421,-0.0695904512684972,0.011679992627334,0.0135652965433622
46,3,0.0316227766016838,1e-07,-0.0752482057226515,-0.0687766689811995,-0.000111802834769589,0.00846962588643951
47,3,0.0316227766016838,1e-07,-0.0763315103450791,-0.0723017184125316,0.000845750307284245,-0.0015340111409607
48,3,0.0316227766016838,1e-07,-0.0673996807835247,-0.0784815854872079,0.00771837002211092,0.00672743943531556
49,3,0.0316227766016838,1e-07,-0.0793980918745011,-0.0686865273247909,-0.00225755519765643,0.00394322543236488
50,3,0.0316227766016838,1e-07,-0.0774639323468878,-0.0696023365461473,0.00121089887677305,0.0110700866671006
51,3,0.0316227766016838,1e-07,-0.0743301427300162,-0.0686376513900002,-0.00759381412004485,0.0127568031987323
52,3,0.0316227766016838,1e-07,-0.0784814167825741,-0.0686511568104711,-0.00778703733808413,0.0116699128051771
53,3,0.0316227766016838,1e-07,-0.0719299848516971,-0.0729791472889546,0.00630979902327419,0.00641604398511242
54,3,0.0316227766016838,1e-07,-0.0812508786577743,-0.0685492114768115,-0.00280454680135126,0.0138692875355226
55,3,0.0316227766016838,1e-07,-0.0736979247079711,-0.0697839544664506,0.00218388342881143,0.00802258906446774
56,3,0.0316227766016838,1e-07,-0.0666599032216547,-0.0768940661154475,0.00967466308098362,0.000216977851474192
