"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
80,3,0.01,1e-07,-0.0767964977404115,-0.0507216963179516,0.00429363457639409,0.0286086690016863
81,3,0.01,1e-07,-0.0615044043691507,-0.0810828823378207,0.0176161103275308,0.00823674179245605
82,3,0.01,1e-07,-0.0619251195796742,-0.0668975661291583,0.0165729420065696,0.0259708660974376
83,3,0.01,1e-07,-0.0630712401135916,-0.0670651773448777,0.0132466415626321,0.0197202519453164
84,3,0.01,1e-07,-0.0646670724658326,-0.0644489367082547,0.0145592427854675,0.0244330179452532
85,3,0.01,1e-07,-0.0807426310369742,-0.0558658993207162,0.0176934769723601,0.0133565175578562
86,3,0.01,1e-07,-0.0659878189416997,-0.0704150741065562,0.00890694098513963,0.0127917406024816
87,3,0.01,1e-07,-0.0631095380219408,-0.0688658727036067,0.0178689749318661,0.0216593235386389
88,3,0.01,1e-07,-0.0584687372294121,-0.0716103559486656,0.0251686586651703,0.0137129634436618
89,3,0.01,1e-07,-0.0739750434471877,-0.0634020787106121,0.0265897183793125,0.0200101609667419
90,3,0.01,1e-07,-0.0611763082432697,-0.0690248341101243,0.0267453915506921,0.0119011589292531
91,3,0.01,1e-07,-0.0686931025368575,-0.0631772544033697,0.0255232532239797,0.0190651011882174
92,3,0.01,1e-07,-0.0576872581269651,-0.0775537898079655,0.0173785809464129,0.0260371821167711
93,3,0.01,1e-07,-0.0708842541492062,-0.0667249199276196,0.021069333958202,0.0241377230503065
94,3,0.01,1e-07,-0.0675227919948706,-0.0653759864459414,0.00480313339133082,0.0165821409123224
95,3,0.01,1e-07,-0.0617784247642229,-0.0715141240760018,0.0291605797686756,0.0143414891375455
96,3,0.01,1e-07,-0.0781663169339897,-0.0573579411576335,0.0108135157924473,0.00915138559527803
97,3,0.01,1e-07,-0.0629000338445509,-0.0683786873182951,0.0183635694131557,0.00917323480478662
98,3,0.01,1e-07,-0.0751161274646844,-0.0620922808185885,0.0187029126639692,0.00940310723994747
99,3,0.01,1e-07,-0.0710971556900503,-0.0579535585797828,0.00212998206886847,0.0112405109186093
100,3,0.01,1e-07,-0.0642465772064266,-0.0676347274409789,0.00503465742590536,0.0127920529046865
1,3,0.0177827941003892,1e-07,-0.0773836288964717,-0.0586742604637191,0.0134873980024199,0.0146249192337669
2,3,0.0177827941003892,1e-07,-0.0601563799193213,-0.0691968386493616,0.0240500119288318,0.011552759582901
3,3,0.0177827941003892,1e-07,-0.0636572467790304,-0.0642187353892408,0.00962118710913466,0.0101170426465906
4,3,0.0177827941003892,1e-07,-0.0713708172885719,-0.0641551965456934,0.0131403965144854,0.0130066168171059
5,3,0.0177827941003892,1e-07,-0.0631947869246067,-0.0753872655398918,0.0208073046771336,0.00987575507127424
6,3,0.0177827941003892,1e-07,-0.0575499803159582,-0.0753431515153707,0.019189493384223,0.0107698589659212
7,3,0.0177827941003892,1e-07,-0.0716848559286905,-0.0607606885610813,0.0135107039499835,0.0165487385104672
8,3,0.0177827941003892,1e-07,-0.0707257331486534,-0.0590797118976664,0.0190666940266402,0.0131353315801489
9,3,0.0177827941003892,1e-07,-0.0637631845424882,-0.069016673103091,0.0221097467152155,0.0164333760032309
10,3,0.0177827941003892,1e-07,-0.0560311485004419,-0.0702243088984604,0.0168390245443267,0.00605868719727568
11,3,0.0177827941003892,1e-07,-0.0652870965461571,-0.0671072242462926,0.0101041334270071,0.0373460987402395
12,3,0.0177827941003892,1e-07,-0.063954857810795,-0.0676752898827162,0.00577003136307532,0.0108151715346468
13,3,0.0177827941003892,1e-07,-0.0567315834137755,-0.0761500140450365,0.00898858611835633,0.00441221949718868
14,3,0.0177827941003892,1e-07,-0.0572219254596359,-0.0770433430974878,0.0183327139955245,0.00592167037175205
15,3,0.0177827941003892,1e-07,-0.0652046218597031,-0.0689958477055531,0.0168626685253189,0.00513248241198812
16,3,0.0177827941003892,1e-07,-0.0680082107311737,-0.0700070631696699,0.0207200872077769,0.0133367030624042
17,3,0.0177827941003892,1e-07,-0.0678907289436842,-0.0677148805617041,0.00646858701440339,0.01702498178554
18,3,0.0177827941003892,1e-07,-0.0596332453315326,-0.0731702538395832,0.02453167049047,0.0134156558492136
19,3,0.0177827941003892,1e-07,-0.0778734284253921,-0.0533848190219455,0.0111293333065024,0.0182808511912444
20,3,0.0177827941003892,1e-07,-0.0804805317261066,-0.0686245553808447,0.0243557572661646,0.00985464276765716
21,3,0.0177827941003892,1e-07,-0.0548160714377883,-0.0820171389816215,0.0205842024241953,0.0179041008432078
22,3,0.0177827941003892,1e-07,-0.0705780909726193,-0.0647610533605516,0.0142581015874636,0.016919608010714
23,3,0.0177827941003892,1e-07,-0.0745110739250536,-0.0587388902473628,0.026096609572356,0.00777921749843502
24,3,0.0177827941003892,1e-07,-0.084594851753165,-0.0596032003366801,0.00766778131573673,0.0261563381425658
25,3,0.0177827941003892,1e-07,-0.0742798830047273,-0.0589242054003448,0.00808201470860819,0.0155433210680617
26,3,0.0177827941003892,1e-07,-0.0639053026727827,-0.0686028883888168,0.0239555089067537,0.0128136641165595
27,3,0.0177827941003892,1e-07,-0.0690977785348517,-0.0692732481096522,0.0123360119320894,0.019973069529409
28,3,0.0177827941003892,1e-07,-0.0593183823737303,-0.0745226288785204,0.0217902466720311,0.0165539206845892
29,3,0.0177827941003892,1e-07,-0.0652153249598216,-0.0691318359405181,0.015270407668869,0.0165335591630456
30,3,0.0177827941003892,1e-07,-0.0754773957510708,-0.0553214090071062,-0.00103864619833147,0.0184786869883756
31,3,0.0177827941003892,1e-07,-0.0698204306561401,-0.0643694322931217,0.0280680590591235,0.00778340333129608
32,3,0.0177827941003892,1e-07,-0.0740970627674924,-0.0598120888381431,0.0175703840962249,0.019223674602447
33,3,0.0177827941003892,1e-07,-0.0675964332362694,-0.072390729439073,0.0152017082479625,0.0147209846205268
34,3,0.0177827941003892,1e-07,-0.0575579262984748,-0.0722135494113578,0.0190242449034365,0.0270051081698246
35,3,0.0177827941003892,1e-07,-0.0705326861894214,-0.0632543945183451,0.00541828114347134,0.023129634866115
36,3,0.0177827941003892,1e-07,-0.0554737409203431,-0.0737961323102777,0.0247998214072984,0.00467137154174841
37,3,0.0177827941003892,1e-07,-0.0515103210106187,-0.0827075048172714,0.0236046290029468,0.00520793952655095
38,3,0.0177827941003892,1e-07,-0.0652596111737208,-0.0767233862598247,0.0185770055591511,0.0112774827589498
39,3,0.0177827941003892,1e-07,-0.0583541327075359,-0.0860948653448566,0.0226469532709232,-0.0156143123386775
40,3,0.0177827941003892,1e-07,-0.0509001985113984,-0.0869195795745162,0.0168030679133223,0.0194430365992401
41,3,0.0177827941003892,1e-07,-0.0631891349599323,-0.0733913405017383,0.013019776194356,0.00706277207509499
42,3,0.0177827941003892,1e-07,-0.0869037762486456,-0.058011296011731,-0.00804614885022664,0.0261038666546806
43,3,0.0177827941003892,1e-07,-0.0786407822574807,-0.056052416198608,0.00527019003345429,0.0159233934581153
44,3,0.0177827941003892,1e-07,-0.081577800719626,-0.0562044198870966,0.00461746708260878,0.0224881977590677
45,3,0.0177827941003892,1e-07,-0.0687122751782605,-0.0624165972218454,0.0224272191173035,0.0111967964897255
46,3,0.0177827941003892,1e-07,-0.0678406003603898,-0.0621527985705185,0.0100102442864258,0.0177206215754484
47,3,0.0177827941003892,1e-07,-0.0691138801977083,-0.0654798949429579,0.0176189135568271,0.0103487541336626
48,3,0.0177827941003892,1e-07,-0.0610802851228128,-0.0713834681324995,0.0210635536193204,0.0143181551345925
49,3,0.0177827941003892,1e-07,-0.0726263674090074,-0.0618815392474841,0.014516678943341,0.0134824874543786
50,3,0.0177827941003892,1e-07,-0.070565522274591,-0.0628639917481964,0.00676122089122083,0.0237056358459611
51,3,0.0177827941003892,1e-07,-0.0676382598560057,-0.0615287362993294,0.00878520165493936,0.0147530833371129
52,3,0.0177827941003892,1e-07,-0.0713728287996375,-0.0620194735773065,0.00232059598448781,0.0261259429518441
53,3,0.0177827941003892,1e-07,-0.064805156363358,-0.0663338724036391,0.0118847352794444,0.0178308556087418
54,3,0.0177827941003892,1e-07,-0.0748330750300594,-0.0616665025509139,0.00685408798223158,0.0240844451004305
55,3,0.0177827941003892,1e-07,-0.0671896090483318,-0.062458344651238,0.0234775774817144,0.0109853693329577
56,3,0.0177827941003892,1e-07,-0.0592618344897134,-0.0703666127660007,0.0202642211443045,0.0188665827674688
57,3,0.0177827941003892,1e-07,-0.0659199541643632,-0.0649661228697588,0.0201560883636962,0.0078317991521197
58,3,0.0177827941003892,1e-07,-0.0587789813937008,-0.0693811411040289,0.0221029810686724,0.0160749071525586
59,3,0.0177827941003892,1e-07,-0.0748351293537621,-0.0562444398043404,0.00202930474392142,0.0220567216362705
60,3,0.0177827941003892,1e-07,-0.0679174104709145,-0.0721668890727236,0.0218413932613674,0.0103430902622912
61,3,0.0177827941003892,1e-07,-0.0705122849532244,-0.0644111013526853,0.0183533356548896,0.0215663631685782
62,3,0.0177827941003892,1e-07,-0.056878870295238,-0.088238417060669,0.0153373052255566,-0.00960214552548227
63,3,0.0177827941003892,1e-07,-0.0655184011829054,-0.0657933655249964,0.0122489291011146,0.0275613533202855
64,3,0.0177827941003892,1e-07,-0.0754758022379707,-0.0556446878729954,-0.00614986798198707,0.0174139680150812
65,3,0.0177827941003892,1e-07,-0.0711170288414532,-0.0584964222319148,0.0170607276459667,0.0304606613667207
66,3,0.0177827941003892,1e-07,-0.073023498384573,-0.0635575199514694,0.0197115877228035,0.0138593841329562
67,3,0.0177827941003892,1e-07,-0.077079579558126,-0.0588529115481037,0.00511458652196523,0.0159620595647914
68,3,0.0177827941003892,1e-07,-0.0862412096972709,-0.0547827075245109,0.02442555688295,0.012815808339865
69,3,0.0177827941003892,1e-07,-0.0616430669420954,-0.0638409519575783,0.0160047903809458,0.011878949867069
70,3,0.0177827941003892,1e-07,-0.0683504840098758,-0.0647286052740532,0.00998277249329222,0.00842255221935026
71,3,0.0177827941003892,1e-07,-0.0678033488818935,-0.0642221752126338,-0.00306113132002098,0.0313219904197482
72,3,0.0177827941003892,1e-07,-0.0798696266881704,-0.0563336148998076,0.00607477785148268,0.0249185386701935
73,3,0.0177827941003892,1e-07,-0.0636434950272874,-0.0750610593270158,0.00668945230433444,-0.00231578602279585
74,3,0.0177827941003892,1e-07,-0.0702228123055185,-0.0581416298035053,0.0230919321342791,0.0232855056390517
75,3,0.0177827941003892,1e-07,-0.0685269410023742,-0.0642277990180707,0.0162426353135281,0.0144168694933851
76,3,0.0177827941003892,1e-07,-0.0816182341826925,-0.0551535534400825,0.0139490332935658,0.01716199622073
77,3,0.0177827941003892,1e-07,-0.0677580355120657,-0.0717835899801915,0.0507871164265471,0.0158040758220492
78,3,0.0177827941003892,1e-07,-0.0769412098063184,-0.0601137417399292,0.00833149830761703,0.00931298834734344
79,3,0.0177827941003892,1e-07,-0.0737026562726794,-0.0673079014360002,0.0234577715292822,0.00315019142573319
80,3,0.0177827941003892,1e-07,-0.0767947840501653,-0.0507217308776716,0.00603545925075924,0.0245493255072357
81,3,0.0177827941003892,1e-07,-0.0615058367427976,-0.0810816885367747,0.00242420145497649,0.00674817006522044
82,3,0.0177827941003892,1e-07,-0.061929172778938,-0.0668983001060726,0.0138789288040297,0.00925389374822584
83,3,0.0177827941003892,1e-07,-0.063071075112661,-0.0670658961456193,0.0229045254282376,0.0222370867189081
84,3,0.0177827941003892,1e-07,-0.0646718551740366,-0.0644494088923069,0.0167355904635336,0.020640467668441
85,3,0.0177827941003892,1e-07,-0.0807497627937897,-0.0558660745846488,0.0112204318109127,0.0119998409198305
86,3,0.0177827941003892,1e-07,-0.0659851338654607,-0.0704146491140803,0.0146437592682244,0.0129545489676992
87,3,0.0177827941003892,1e-07,-0.0631149620030131,-0.0688667875432421,0.0193155895472247,0.0175918276062855
88,3,0.0177827941003892,1e-07,-0.0584737338241151,-0.0716118536468667,0.0171711806565775,0.00985580394158125
89,3,0.0177827941003892,1e-07,-0.0739694447419264,-0.0634038454006531,0.0255439110971754,0.00918365052128529
90,3,0.0177827941003892,1e-07,-0.0611757710872812,-0.0690272152485966,0.0101733524880546,0.0157920876008399
91,3,0.0177827941003892,1e-07,-0.0686921767437707,-0.0631759089885605,0.0155042179089027,0.00581461575039636
92,3,0.0177827941003892,1e-07,-0.0576906965740229,-0.0775562278345736,0.0164796749996008,0.0096157466518423
93,3,0.0177827941003892,1e-07,-0.0708842403045684,-0.0667213176415949,0.0186622347021863,0.0216429354374624
94,3,0.0177827941003892,1e-07,-0.0675205249210763,-0.0653731072401886,0.021138999988724,0.0159228844051857
95,3,0.0177827941003892,1e-07,-0.0617807016476899,-0.0715092330990249,0.0178791656153607,0.0138697544514488
96,3,0.0177827941003892,1e-07,-0.0781694125348738,-0.0573596532684084,0.00690520006950342,0.0140759984775978
97,3,0.0177827941003892,1e-07,-0.062904406889871,-0.0683748988746195,0.022113369168548,0.0211291018988812
98,3,0.0177827941003892,1e-07,-0.075111583683632,-0.0620919863825373,-0.00116089147411592,0.00646098450235417
99,3,0.0177827941003892,1e-07,-0.0711073224155152,-0.0579528318031804,0.0227549053359185,0.0198705508933237
100,3,0.0177827941003892,1e-07,-0.0642439231247621,-0.0676349283485628,0.0128313301163408,0.00353827026521471
1,3,0.0316227766016838,1e-07,-0.0773773733549247,-0.0586760672450672,0.0120563489767425,0.0117191896733737
2,3,0.0316227766016838,1e-07,-0.0601559377605788,-0.0691993686172031,0.00421128672383192,0.00823504038705967
3,3,0.0316227766016838,1e-07,-0.0636558877572747,-0.0642204137651635,0.0144077275002719,0.0153179132969921
4,3,0.0316227766016838,1e-07,-0.0713667369964236,-0.0641550208128411,0.0068351916187347,0.00974478349390889
5,3,0.0316227766016838,1e-07,-0.0631933393736247,-0.0753865994777514,0.0305694545575396,0.00781169970350485
6,3,0.0316227766016838,1e-07,-0.0575493421810992,-0.0753477566736786,0.0223489822605882,0.00334558364893904
7,3,0.0316227766016838,1e-07,-0.0716824570547848,-0.0607524832412928,0.00266526257971981,0.00949038295902084
8,3,0.0316227766016838,1e-07,-0.0707276879188267,-0.0590814646764432,0.0164057748668928,0.0167600805680494
9,3,0.0316227766016838,1e-07,-0.0637592655573719,-0.069011764297059,0.025209367490287,0.0104333672659805
10,3,0.0316227766016838,1e-07,-0.056028155689742,-0.0702224963359529,0.0165728777865795,0.00846226718197942
11,3,0.0316227766016838,1e-07,-0.0652859995463611,-0.0671046716877822,0.00596628565513255,0.0280342716368435
12,3,0.0316227766016838,1e-07,-0.0639602943400625,-0.0676776067384406,0.0205481871156995,0.00734745174448281
13,3,0.0316227766016838,1e-07,-0.0567335127162768,-0.0761457552983552,0.00603772749783606,0.00580795746317439
14,3,0.0316227766016838,1e-07,-0.057228858048645,-0.077048614112943,0.0231334973237854,0.00282640216941254
15,3,0.0316227766016838,1e-07,-0.065197963264012,-0.068993469261945,0.0255699818648246,0.00134071842447335
16,3,0.0316227766016838,1e-07,-0.0680150265571567,-0.0700083656888129,0.00559938013606448,0.0254813299218727
17,3,0.0316227766016838,1e-07,-0.0678949323756694,-0.0677146420822699,0.0238002022407952,0.0161242070196024
18,3,0.0316227766016838,1e-07,-0.0596305564598584,-0.073165637217651,0.0231453889073758,0.0128890653271747
19,3,0.0316227766016838,1e-07,-0.0778791965364576,-0.0533839208063396,0.00694481248323048,0.0111531168491495
20,3,0.0316227766016838,1e-07,-0.0804863353851977,-0.0686271928901827,0.0281644369443982,0.011451341688445
21,3,0.0316227766016838,1e-07,-0.0548200297202039,-0.082015442853381,0.0252316265025439,-7.7307921663554e-05
22,3,0.0316227766016838,1e-07,-0.0705825636263162,-0.0647637255974145,0.0156425637048365,0.0252042441510287
23,3,0.0316227766016838,1e-07,-0.0745102621161642,-0.0587383420062075,0.0122853480558787,0.00868102746045051
24,3,0.0316227766016838,1e-07,-0.0845981736764945,-0.059604074959686,0.0115849508940586,0.0262227171762953
25,3,0.0316227766016838,1e-07,-0.074277548108613,-0.0589249324736003,0.00860434856040936,0.0178461343774009
26,3,0.0316227766016838,1e-07,-0.0639035757662213,-0.0686023129566544,0.0252100758825675,0.0229734781101251
27,3,0.0316227766016838,1e-07,-0.0691025727080551,-0.06926571342694,0.0139200060044687,0.0234465122499886
28,3,0.0316227766016838,1e-07,-0.0593180345322308,-0.0745214987084133,0.0258911204226188,0.0172242133864128
29,3,0.0316227766016838,1e-07,-0.0652093505887329,-0.0691322431694326,0.00740525502259007,0.01539160895313
30,3,0.0316227766016838,1e-07,-0.0754887841656178,-0.0553233768252668,0.0109856425920552,0.0117023327397546
31,3,0.0316227766016838,1e-07,-0.0698254140922097,-0.0643717301242944,0.0144659165117509,0.0155947654206454
32,3,0.0316227766016838,1e-07,-0.0740978962857384,-0.059810949517877,0.0209564778095168,0.0115233092465869
33,3,0.0316227766016838,1e-07,-0.0676074801066203,-0.0723938540689631,0.0110134320341699,0.0145434956044485
34,3,0.0316227766016838,1e-07,-0.0575609610245944,-0.0722151953844718,0.00532935230163852,0.00968956012883746
35,3,0.0316227766016838,1e-07,-0.070536769838285,-0.0632502064078222,0.00841227274393994,0.0234310654478498
36,3,0.0316227766016838,1e-07,-0.0554739096223196,-0.0737941929696886,0.0293036594019359,0.00415634438718648
37,3,0.0316227766016838,1e-07,-0.0515134101687196,-0.0827015192771856,0.0224796696332307,0.01090608993311
38,3,0.0316227766016838,1e-07,-0.0652643787232331,-0.0767223696892969,0.0224444884935452,0.00637561895177934
39,3,0.0316227766016838,1e-07,-0.0583473763676274,-0.0860904616400148,0.030917100729934,-0.00185735302855567
40,3,0.0316227766016838,1e-07,-0.0509003020377199,-0.0869135940201493,0.019401741104014,0.0111946409037806
41,3,0.0316227766016838,1e-07,-0.0631830514628299,-0.0733907091678421,0.0133253455681276,-0.00656995954487923
42,3,0.0316227766016838,1e-07,-0.0868989527903455,-0.0580109282919321,-0.0153001710580007,0.0292037906538679
43,3,0.0316227766016838,1e-07,-0.078644472174653,-0.0560579464763841,0.0127421981402223,0.0205603498009688
44,3,0.0316227766016838,1e-07,-0.0815757392500911,-0.0562023392168048,-0.000867975743780121,0.0328542259433529
45,3,0.0316227766016838,1e-07,-0.0687208069661394,-0.06241694386785,0.0209749459790538,0.0150063661340055
46,3,0.0316227766016838,1e-07,-0.0678344146713933,-0.0621596944710146,0.00546170256161386,0.0158096999167603
47,3,0.0316227766016838,1e-07,-0.0691134927402647,-0.0654797763709547,0.0189768280679759,0.0122083725558926
48,3,0.0316227766016838,1e-07,-0.0610811466525606,-0.0713813961681184,0.0222781266055555,0.0241973719057395
49,3,0.0316227766016838,1e-07,-0.0726254531740028,-0.0618818028449303,0.00548281135847607,0.0179998659958662
50,3,0.0316227766016838,1e-07,-0.0705683155113217,-0.0628636468653636,0.0173963961572822,0.0179134180921648
51,3,0.0316227766016838,1e-07,-0.0676393561215838,-0.0615295291516594,0.000249125431868868,0.0165292800365134
52,3,0.0316227766016838,1e-07,-0.0713761585272492,-0.0620225099028272,-0.00272413325298253,0.0362446216957989
53,3,0.0316227766016838,1e-07,-0.0648144110216233,-0.0663341911653111,0.0139565796546759,0.00862483754696165
54,3,0.0316227766016838,1e-07,-0.0748395864080579,-0.0616654628855249,0.00730193777851914,0.0256219084123564
55,3,0.0316227766016838,1e-07,-0.0671896838602961,-0.0624530019368584,0.0173601835513664,0.020179708934706
56,3,0.0316227766016838,1e-07,-0.0592579734461497,-0.0703626304052539,0.0228652528740845,0.01457057930221
57,3,0.0316227766016838,1e-07,-0.065915563161054,-0.0649673937985037,0.0145316351507116,0.00449773925470189
58,3,0.0316227766016838,1e-07,-0.0587755390814845,-0.0693836378297618,0.0163590623609766,0.0121796393223802
