"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
21,3,0.01,1e-07,-0.0846214235742401,-0.11123282958447,-0.00542739793244026,-0.03771716566635
22,3,0.01,1e-07,-0.100331791641288,-0.0951444253854318,-0.0184581552455074,-0.0115857992810109
23,3,0.01,1e-07,-0.103783815481282,-0.0878145268505695,-0.00295342679645116,-0.0169207502453206
24,3,0.01,1e-07,-0.115568719104996,-0.0891281562803264,-0.0262561420393516,-0.0162148659683302
25,3,0.01,1e-07,-0.103651305451931,-0.0894126242318464,-0.0211676244312606,-0.0114421359850103
26,3,0.01,1e-07,-0.0941979420482897,-0.0996083372369708,-0.0144981294070058,-0.0193831478969093
27,3,0.01,1e-07,-0.0990353391016904,-0.0984795704733847,-0.0257843717827175,-0.00668886971889633
28,3,0.01,1e-07,-0.0909022147701787,-0.103675845877741,-0.0223990339984443,-0.0231337621289444
29,3,0.01,1e-07,-0.0947022449523964,-0.0986706633070603,-0.0213106008751677,-0.000130923875886841
30,3,0.01,1e-07,-0.10505685029208,-0.0858157478608323,-0.0239262236390732,-0.0169134763799064
31,3,0.01,1e-07,-0.100546605994055,-0.0918789527955277,-0.0147948497757531,-0.0229795248872546
32,3,0.01,1e-07,-0.104166003149183,-0.0888321547352148,-0.0222986175894924,-0.021820039739438
33,3,0.01,1e-07,-0.0969861184864294,-0.102154222803849,-0.0174530797789241,-0.016952510554202
34,3,0.01,1e-07,-0.0879389799142205,-0.100685992668037,-0.0209979695439358,-0.0216050048715876
35,3,0.01,1e-07,-0.0993421175610123,-0.0937467915792934,-0.0198227404286477,-0.010763192432677
36,3,0.01,1e-07,-0.0863941392066963,-0.104079844516737,-0.0144620875140567,-0.0259240894584452
37,3,0.01,1e-07,-0.0818133168729787,-0.111740877610757,-0.0054586070754692,-0.0215290492572931
38,3,0.01,1e-07,-0.094808828707382,-0.10613031511015,-0.00983552558428778,-0.0405142119274743
39,3,0.01,1e-07,-0.0885429794438869,-0.11564829999507,-0.000758804269761939,-0.0229458994599584
40,3,0.01,1e-07,-0.0804629345856978,-0.116853925310281,-0.00990416457332221,-0.0238289212515604
41,3,0.01,1e-07,-0.0929700290378642,-0.102335140455952,-0.0256476179332604,-0.0219793238379972
42,3,0.01,1e-07,-0.115735190014326,-0.0893177343057153,-0.0416470143425023,0.00641336925549489
43,3,0.01,1e-07,-0.107737018998462,-0.0854401734117672,-0.00685746795524901,-0.00679714519548571
44,3,0.01,1e-07,-0.111423110197495,-0.0856659437110083,-0.0378120854418992,-0.00147165030861232
45,3,0.01,1e-07,-0.0974978205905212,-0.0930050071126662,-0.00973307443684436,-0.0162818997697402
46,3,0.01,1e-07,-0.0994659599355246,-0.0912151934345274,-0.029324790923178,-0.0225110874507078
47,3,0.01,1e-07,-0.0994851924871905,-0.0954950392936262,-0.00639671165348092,-0.0189365124140727
48,3,0.01,1e-07,-0.088870373998298,-0.101637675598743,-0.0133236910230693,-0.019448200954652
49,3,0.01,1e-07,-0.102019209388676,-0.091444608865335,-0.0214534087331145,-0.0141199974988345
50,3,0.01,1e-07,-0.10008353634541,-0.0922163243202829,-0.0200693768770601,-0.0177942108097649
51,3,0.01,1e-07,-0.0969132893076776,-0.0925094853279834,-0.0285413549661588,-0.0143794700349321
52,3,0.01,1e-07,-0.102032303459217,-0.0910362440335576,-0.0375166549387629,-0.00659027868104162
53,3,0.01,1e-07,-0.0951789508087489,-0.09532465206279,-0.00984580597710168,-0.0267259593840099
54,3,0.01,1e-07,-0.102739758808799,-0.0917842629174437,-0.0204987995605352,-0.00807860145050356
55,3,0.01,1e-07,-0.0959647948938792,-0.093955306656519,-0.00937832758013853,-0.0125180159805386
56,3,0.01,1e-07,-0.0913513111160924,-0.099680959885949,-0.00881639561972281,-0.0284808055242045
57,3,0.01,1e-07,-0.0957329434176721,-0.0969070362218672,-0.0107930660506291,-0.0133952308451846
58,3,0.01,1e-07,-0.0881481729680085,-0.10074137957356,-0.0193670722102284,-0.0176700945476713
59,3,0.01,1e-07,-0.105867830902297,-0.084430611462018,-0.0237053959884076,-0.0145692213745365
60,3,0.01,1e-07,-0.0965953455190573,-0.101781152376323,-0.0131281701157818,-0.00870511005792112
61,3,0.01,1e-07,-0.1001868341205,-0.0945238852028795,-0.0242654914960668,-0.0174058713685142
62,3,0.01,1e-07,-0.0874390901949302,-0.117516606878194,-0.0154056794324344,-0.0252696926683783
63,3,0.01,1e-07,-0.0956284727446003,-0.0944758986762484,-0.019594242349656,-0.00935337632846811
64,3,0.01,1e-07,-0.103950569312295,-0.0884329913055445,-0.0311198095666355,-0.0137362563436076
65,3,0.01,1e-07,-0.100249076283236,-0.0869494659842761,-0.00899389767149791,-0.00947449040753825
66,3,0.01,1e-07,-0.102310743897583,-0.0935453675828744,-0.0155661535775836,-0.0155803438789923
67,3,0.01,1e-07,-0.10660567634916,-0.08875559946871,-0.034175222694608,-0.00948512026033829
68,3,0.01,1e-07,-0.115544888564025,-0.085212834643048,-0.0181380041908893,-0.00932435024744262
69,3,0.01,1e-07,-0.0910144213982736,-0.0946054409052636,-0.0170196016602155,-0.0171284448329302
70,3,0.01,1e-07,-0.0983267754974046,-0.0921827402921191,-0.0164542028790245,-0.025415875493896
71,3,0.01,1e-07,-0.0963845152280386,-0.0953910275792773,-0.0353652649301696,4.50638245648416e-05
72,3,0.01,1e-07,-0.110402141340483,-0.0871757340301424,-0.00555710348411862,-0.0133068531488755
73,3,0.01,1e-07,-0.0935895908655638,-0.10510431612446,-0.0108189888214517,-0.0216270082842874
74,3,0.01,1e-07,-0.104751808283395,-0.0880077026638027,-0.0126354551014672,-0.0130709128489351
75,3,0.01,1e-07,-0.0977862783986761,-0.0931165049557958,-0.0197304691519505,-0.0229799145013712
76,3,0.01,1e-07,-0.111266209680492,-0.0847394356337868,-0.0282314068018404,-0.0167623850816163
77,3,0.01,1e-07,-0.0975628467769066,-0.100693765134778,-0.000898193098222481,-0.0323430796698921
78,3,0.01,1e-07,-0.104767801936102,-0.092014356586073,-0.028268247519197,-0.0158907723497556
79,3,0.01,1e-07,-0.10472448001918,-0.094507094182375,-0.0205730143113468,-0.0249789387346193
80,3,0.01,1e-07,-0.105133431218742,-0.0809568409108558,-0.0198356343781528,-0.00345831438175117
81,3,0.01,1e-07,-0.090335119197852,-0.108665257662898,-0.0115632262530182,-0.0263665209530514
82,3,0.01,1e-07,-0.092020768855751,-0.0981967338463911,-0.0108024448176336,-0.0255040479016393
83,3,0.01,1e-07,-0.0920631192005273,-0.0989119379791841,-0.0136052577456062,-0.0209491020539088
84,3,0.01,1e-07,-0.0955511733175822,-0.0954554055179874,-0.0228859824998449,-0.00851509603560562
85,3,0.01,1e-07,-0.110013184299347,-0.0860081962341179,-0.0209068060267666,-0.0181217975501897
86,3,0.01,1e-07,-0.0950538731239261,-0.0999793189998238,-0.0144112194783825,-0.0225634362149518
87,3,0.01,1e-07,-0.0935923252986619,-0.0990246588102461,-0.00926150088680667,-0.0206841171697656
88,3,0.01,1e-07,-0.088264658201803,-0.102031523721923,-0.0196682891634829,-0.0231825587087425
89,3,0.01,1e-07,-0.103836665981738,-0.0932557298854755,-0.0221964546307692,-0.00757151990713137
90,3,0.01,1e-07,-0.090399332821451,-0.0993210282882674,-0.00942679928139768,-0.0244776809645795
91,3,0.01,1e-07,-0.0984160434822173,-0.0926060823315763,-0.0045930542567931,-0.0198665544279774
92,3,0.01,1e-07,-0.0867098253723504,-0.108138437305102,-0.00302222597296466,-0.0293299490555029
93,3,0.01,1e-07,-0.0999922231217895,-0.09732259494585,-0.0202244215768398,-0.0188555583325402
94,3,0.01,1e-07,-0.0970931015449968,-0.0947033072818093,-0.018858819540136,-0.0176346495682807
95,3,0.01,1e-07,-0.0900507322934242,-0.101666947601799,-0.0168754459415607,-0.00179782007353096
96,3,0.01,1e-07,-0.106617904806732,-0.0865624418314599,-0.0291430008027389,-0.00943475850549472
97,3,0.01,1e-07,-0.0922983374397262,-0.0967710757075746,-0.012688336840477,-0.02581077832029
98,3,0.01,1e-07,-0.102807646063911,-0.0927463857579596,-0.00633432268051257,-0.0253506670687602
99,3,0.01,1e-07,-0.101230929953909,-0.0882452336286567,-0.0127446415036542,-0.0105435287268714
100,3,0.01,1e-07,-0.0944498494916163,-0.0971166862493398,-0.0255603648354006,-0.015233560014979
1,3,0.0177827941003892,1e-07,-0.105360866338899,-0.0884578996151264,-0.0189439323557842,-0.0173259191414662
2,3,0.0177827941003892,1e-07,-0.0894502357436427,-0.100084684969759,-0.00886548473204363,-0.0282058229697545
3,3,0.0177827941003892,1e-07,-0.0949117632349475,-0.092873839188276,-0.0194467810229628,-0.0180890931865944
4,3,0.0177827941003892,1e-07,-0.101031402602983,-0.0934849285869939,-0.0329678290781487,-0.0226960938809459
5,3,0.0177827941003892,1e-07,-0.0933027613399451,-0.104720470903224,-0.0124071968265531,-0.0255591560347814
6,3,0.0177827941003892,1e-07,-0.0874151925093119,-0.103986631783207,-0.00767526663018068,-0.0205405108263775
7,3,0.0177827941003892,1e-07,-0.102390688621458,-0.0892975731734551,-0.0268279851611085,-0.0187959589138843
8,3,0.0177827941003892,1e-07,-0.09998899934547,-0.0913309068350082,-0.01338592133182,-0.023061855826481
9,3,0.0177827941003892,1e-07,-0.0945138269187918,-0.0970196419213226,-0.0176856454325114,-0.0223492634272535
10,3,0.0177827941003892,1e-07,-0.0880665193278022,-0.101837725817351,0.0033134736364108,-0.0305866911774336
11,3,0.0177827941003892,1e-07,-0.0949924458573135,-0.095096404482062,-0.0181978804463648,-0.0050846393572125
12,3,0.0177827941003892,1e-07,-0.0953102640176354,-0.0963716155161822,-0.023076921200888,-0.0143845228033908
13,3,0.0177827941003892,1e-07,-0.0872988253369058,-0.106352633670862,-0.0109080813220131,-0.0225353004675743
14,3,0.0177827941003892,1e-07,-0.0857679986581295,-0.108372222259679,-0.0057603247379041,-0.0166338464390638
15,3,0.0177827941003892,1e-07,-0.0945799906188631,-0.0962146589016829,-0.0141241695461576,-0.0314187518447979
16,3,0.0177827941003892,1e-07,-0.0989745631004359,-0.100851809322405,-0.0144121448380507,-0.00179734577953015
17,3,0.0177827941003892,1e-07,-0.0971431057875873,-0.0979249325697225,-0.0286672396193492,-0.018797733420151
18,3,0.0177827941003892,1e-07,-0.0883154687076309,-0.104876041390438,-0.0131281111533784,-0.0170000021763437
19,3,0.0177827941003892,1e-07,-0.106076510694365,-0.083397477717561,-0.0263415484396099,-0.000599564116544909
20,3,0.0177827941003892,1e-07,-0.110381590985605,-0.0982450336583561,-0.00650513445875673,-0.0322151954872945
21,3,0.0177827941003892,1e-07,-0.0846185391796,-0.11123601119073,-0.00788671878517527,-0.0232419384712462
22,3,0.0177827941003892,1e-07,-0.100329504353799,-0.0951408218451052,-0.0236707906430743,0.00560462718199144
23,3,0.0177827941003892,1e-07,-0.10378164601369,-0.0878180109231903,-0.00506751431118741,-0.0223674549160632
24,3,0.0177827941003892,1e-07,-0.115559178750868,-0.0891207468980766,-0.0262924461041713,-0.0111884143743019
25,3,0.0177827941003892,1e-07,-0.103653955890197,-0.0894138238058147,-0.0335466762521534,-0.0103097689411925
26,3,0.0177827941003892,1e-07,-0.0941941209212628,-0.0996025126788683,-0.00835773404687091,-0.0176599124400636
27,3,0.0177827941003892,1e-07,-0.0990414696585092,-0.0984839700284301,-0.0244998775580084,-0.0115572020709664
28,3,0.0177827941003892,1e-07,-0.0908886349677946,-0.103674627975016,-0.0152467113986592,-0.0239284303670408
29,3,0.0177827941003892,1e-07,-0.0946896125133075,-0.0986725349703078,-0.0288513873724127,-0.0150065246517067
30,3,0.0177827941003892,1e-07,-0.10505105003998,-0.0858176794119608,-0.0228069593264743,-0.0131568037487874
31,3,0.0177827941003892,1e-07,-0.100555475052904,-0.0918807093606726,-0.0228477356893081,-0.0240337960315615
32,3,0.0177827941003892,1e-07,-0.104162953716723,-0.0888310430272588,-0.0213714576122336,-0.0186541636415062
33,3,0.0177827941003892,1e-07,-0.0969863040763403,-0.102156740728803,-0.0130579628394561,-0.0201526245709972
34,3,0.0177827941003892,1e-07,-0.0879299846834499,-0.100686012199952,-0.0188917581562194,-0.007022438492818
35,3,0.0177827941003892,1e-07,-0.099339040922095,-0.0937500476541049,-0.0211303296594894,-0.0147745215532265
36,3,0.0177827941003892,1e-07,-0.0863861578561896,-0.104080708113781,0.00122261447097833,-0.0309119006006935
37,3,0.0177827941003892,1e-07,-0.0818088208078444,-0.111737222642293,-0.0094257380324394,-0.0125895146597274
38,3,0.0177827941003892,1e-07,-0.0948097831497321,-0.106138769871505,-0.0157344162681666,-0.0400069487667668
39,3,0.0177827941003892,1e-07,-0.0885411954761779,-0.115650953483106,-0.00545776625210453,-0.0409137221589928
40,3,0.0177827941003892,1e-07,-0.0804627771393979,-0.116856745644868,-0.0136634162838627,-0.012496965902031
41,3,0.0177827941003892,1e-07,-0.0929680452407536,-0.102337030875863,-0.0244163217515776,-0.0140573813989909
42,3,0.0177827941003892,1e-07,-0.115733126588948,-0.0893163459700774,-0.0339940686413289,0.00775652415889285
43,3,0.0177827941003892,1e-07,-0.107737292887651,-0.0854373729195899,-0.00987176639474806,-0.0122961514637994
44,3,0.0177827941003892,1e-07,-0.111424411878421,-0.0856632972741068,-0.0355820351566589,0.000272830472104347
45,3,0.0177827941003892,1e-07,-0.0974948808026588,-0.0930073964757681,-0.0166089855941684,-0.0127578625126947
46,3,0.0177827941003892,1e-07,-0.099465804111775,-0.0912112175546108,-0.0295110146323742,-0.0214069374143256
47,3,0.0177827941003892,1e-07,-0.0994830513513254,-0.095497213014929,-0.0136895483899579,-0.0164717309006854
48,3,0.0177827941003892,1e-07,-0.0888683744019958,-0.101636448074675,-0.00832729085444577,-0.0163523179949856
49,3,0.0177827941003892,1e-07,-0.10201853394545,-0.0914393030340905,-0.0221712223414781,-0.0143670906618509
50,3,0.0177827941003892,1e-07,-0.10007889060834,-0.0922155619659218,-0.0181094537288761,-0.00903188823266483
51,3,0.0177827941003892,1e-07,-0.0969012714809107,-0.0925066819666581,-0.0255962073257528,-0.0139092517131981
52,3,0.0177827941003892,1e-07,-0.102041027688333,-0.0910405832998732,-0.0330198047004213,-0.0049454935489723
53,3,0.0177827941003892,1e-07,-0.0951766934709307,-0.0953209972135744,-0.0166960763628842,-0.0203733538129069
54,3,0.0177827941003892,1e-07,-0.10273969555302,-0.0917872826233753,-0.0178412139455503,-0.00452665726903061
55,3,0.0177827941003892,1e-07,-0.0959685159470877,-0.0939583692812206,-0.0182154846820837,-0.00849770005282139
56,3,0.0177827941003892,1e-07,-0.0913490011849385,-0.0996833431525821,-0.00478964501798926,-0.0237757332134271
57,3,0.0177827941003892,1e-07,-0.0957320736286673,-0.0969050140353246,-0.0137475956464726,-0.020089116260574
58,3,0.0177827941003892,1e-07,-0.0881519638561533,-0.100749178974745,-0.0188902757861359,-0.019452286112673
59,3,0.0177827941003892,1e-07,-0.105864171418924,-0.0844317049379693,-0.0196408000176846,-0.00685492020307211
60,3,0.0177827941003892,1e-07,-0.0965856609783125,-0.101774891544376,-0.008324414423641,-0.0268880625809618
61,3,0.0177827941003892,1e-07,-0.100178051231813,-0.0945290113264065,-0.0167339543091163,-0.0126667924335441
62,3,0.0177827941003892,1e-07,-0.0874440017270904,-0.11751327037981,-0.0137415983260834,-0.0205966471228579
63,3,0.0177827941003892,1e-07,-0.0956277362348309,-0.0944813231520488,-0.0237977736517667,-0.00460553318414728
64,3,0.0177827941003892,1e-07,-0.103944939846838,-0.0884307926039755,-0.0302036811653953,-0.00344977199685618
65,3,0.0177827941003892,1e-07,-0.100250570289882,-0.0869476787982849,-0.0283764666915975,-0.00936711734292872
66,3,0.0177827941003892,1e-07,-0.102307033153927,-0.0935461985515664,-0.0161205195311625,-0.0123702983011263
67,3,0.0177827941003892,1e-07,-0.106619377525463,-0.088754630742897,-0.0321117435971953,-0.0126644707836288
68,3,0.0177827941003892,1e-07,-0.115538112722276,-0.0852133709867636,-0.0137349643525683,-0.00682835953375571
69,3,0.0177827941003892,1e-07,-0.0910173933542702,-0.0946059113718301,-0.0175735010127919,-0.0229495385052555
70,3,0.0177827941003892,1e-07,-0.0983331619893843,-0.0921845345778926,-0.0245694705836947,-0.0258187998450368
71,3,0.0177827941003892,1e-07,-0.0963850215742281,-0.0953925652235068,-0.0321630023597301,-0.000767428857415279
72,3,0.0177827941003892,1e-07,-0.110396134387129,-0.0871779982669745,-0.0117350145956852,-0.0158544492137115
73,3,0.0177827941003892,1e-07,-0.0935844090258713,-0.105098986187649,-0.0258441179767158,-0.0244845002059174
74,3,0.0177827941003892,1e-07,-0.104752113261279,-0.0880042035042835,-0.0278651556791131,-0.0116205615215902
75,3,0.0177827941003892,1e-07,-0.0977876686007027,-0.0931191180302716,-0.0173530956823593,-0.0184471445992629
76,3,0.0177827941003892,1e-07,-0.111262377963445,-0.0847351627486268,-0.0336621040485398,-0.0169015136489788
77,3,0.0177827941003892,1e-07,-0.0975716305771317,-0.100687343812912,-0.00862249120654663,-0.0306774953938931
78,3,0.0177827941003892,1e-07,-0.104768089098701,-0.0920135198174149,-0.034981366678916,-0.0114977239517158
79,3,0.0177827941003892,1e-07,-0.104729270762169,-0.094504833065395,-0.0268028294335428,-0.0308574899692697
80,3,0.0177827941003892,1e-07,-0.105125527376987,-0.0809547127493685,-0.0318119663195696,-0.00236993171864954
81,3,0.0177827941003892,1e-07,-0.0903438766397334,-0.108662247742528,-0.0132693626769212,-0.0249647685339391
82,3,0.0177827941003892,1e-07,-0.0920283877563115,-0.0982027151553093,-0.0151675245377368,-0.0297744624923566
83,3,0.0177827941003892,1e-07,-0.0920644974875598,-0.098915121052122,-0.0125385130259848,-0.0141212529183036
84,3,0.0177827941003892,1e-07,-0.0955447171769329,-0.0954551160056615,-0.0215720916538074,-0.0165583527431021
85,3,0.0177827941003892,1e-07,-0.110009514579137,-0.0860097466068859,-0.0285884448168651,-0.0130371840984601
86,3,0.0177827941003892,1e-07,-0.09504162886217,-0.0999808289612363,-0.0240863733337713,-0.0202408167955083
87,3,0.0177827941003892,1e-07,-0.0935973110028771,-0.0990267387451375,-0.016593310456075,-0.0186243754228702
88,3,0.0177827941003892,1e-07,-0.0882634466434524,-0.102030373780279,-0.0128113716509508,-0.0202886486732782
89,3,0.0177827941003892,1e-07,-0.103833566974951,-0.0932584084886314,-0.016964950051848,-0.01012249958457
90,3,0.0177827941003892,1e-07,-0.0904037377440746,-0.0993232182439797,-0.0102123951878191,-0.0238423466351743
91,3,0.0177827941003892,1e-07,-0.0984247542427763,-0.0926060104883493,-0.0105951385039136,-0.0147977290815889
92,3,0.0177827941003892,1e-07,-0.0867138486814437,-0.108146391117464,-0.0148344997970281,-0.0228659913565322
93,3,0.0177827941003892,1e-07,-0.0999897279539269,-0.0973272917897918,-0.01556554451226,-0.0274806257197567
94,3,0.0177827941003892,1e-07,-0.0971018225105685,-0.0947068519574828,-0.0196104369554864,-0.00844994472182439
95,3,0.0177827941003892,1e-07,-0.0900481124452504,-0.101659271789114,-0.00939983674685289,-0.0146767587890469
96,3,0.0177827941003892,1e-07,-0.10662279778424,-0.0865637174639992,-0.0255787793679033,-0.0187437777361737
97,3,0.0177827941003892,1e-07,-0.092297180646195,-0.0967779280584155,-0.0200326760220304,-0.0166080225968611
98,3,0.0177827941003892,1e-07,-0.102813081350161,-0.0927451861423948,-0.0157729212280209,-0.0173374010384891
99,3,0.0177827941003892,1e-07,-0.101234851725371,-0.088249643514291,-0.0189588634864079,-0.0244497916304314
100,3,0.0177827941003892,1e-07,-0.0944451749924638,-0.0971133277574204,-0.0288390640273631,-0.0165001740971709
1,3,0.0316227766016838,1e-07,-0.105360869691747,-0.088461109343783,-0.0214678758585466,-0.00746825176123501
2,3,0.0316227766016838,1e-07,-0.0894429463099026,-0.100084440651495,-0.0184109202993204,-0.033391432555087
3,3,0.0316227766016838,1e-07,-0.0949116616023671,-0.092873200537961,-0.0349566720328363,-0.0178928494179984
4,3,0.0316227766016838,1e-07,-0.101024215092742,-0.0934873017778668,-0.0137501107362716,-0.0214444827668148
5,3,0.0316227766016838,1e-07,-0.0933032307455737,-0.104724707840623,-0.0164388367593016,-0.0215550329147799
6,3,0.0316227766016838,1e-07,-0.0874230026508163,-0.103990716854663,-0.0179806129292779,-0.0259509952534532
7,3,0.0316227766016838,1e-07,-0.102395235199285,-0.0892992103056714,-0.0239747972334361,-0.0162529673769325
8,3,0.0316227766016838,1e-07,-0.0999949231848025,-0.0913310724847232,-0.0208178142280592,-0.0255549943507279
9,3,0.0316227766016838,1e-07,-0.0945115306496943,-0.0970209044663455,-0.0134971117394641,-0.0233873931728636
10,3,0.0316227766016838,1e-07,-0.0880651372764827,-0.101837264112003,-0.00341678606414131,-0.0144127562280429
11,3,0.0316227766016838,1e-07,-0.0949930325928231,-0.0950967168641839,-0.0229287104104115,-0.0113803792940192
12,3,0.0316227766016838,1e-07,-0.0953070152599871,-0.0963658237064571,-0.0215703816460703,-0.0232320188350384
13,3,0.0316227766016838,1e-07,-0.0873037060844304,-0.106354280815502,-0.0140738867742368,-0.0225869894019351
14,3,0.0316227766016838,1e-07,-0.0857706348102873,-0.108377279329247,-0.00926542522266061,-0.0247660234167276
15,3,0.0316227766016838,1e-07,-0.0945699848135406,-0.0962132259438052,-0.0229060040144393,-0.0260518967961885
16,3,0.0316227766016838,1e-07,-0.0989727306033162,-0.100851101624826,-0.0181798888891886,-0.0102218496786843
17,3,0.0316227766016838,1e-07,-0.0971458869565805,-0.097922926610968,-0.0230384916209176,-0.0249666722849617
18,3,0.0316227766016838,1e-07,-0.0883171443845545,-0.104873337044201,-0.0138165542469601,-0.0199438664393144
19,3,0.0316227766016838,1e-07,-0.106084059486325,-0.0833944724777683,-0.0398429540845371,-0.00522617744140578
20,3,0.0316227766016838,1e-07,-0.110384073363227,-0.0982468561232324,-0.0105910910142135,-0.0205860925420068
21,3,0.0316227766016838,1e-07,-0.0846097214565771,-0.111228733019685,-0.0180438878262022,-0.040662274518366
22,3,0.0316227766016838,1e-07,-0.100333214207898,-0.095145628384875,-0.0270884737873793,-0.00141766237450554
23,3,0.0316227766016838,1e-07,-0.103789326952583,-0.0878214865547669,-0.00380388114975453,-0.0175161239727886
24,3,0.0316227766016838,1e-07,-0.115555195209336,-0.0891269176011341,-0.0367228593892355,-0.0145607448737103
25,3,0.0316227766016838,1e-07,-0.103663227621626,-0.0894137358844126,-0.0264286303478296,-0.0120922639155887
26,3,0.0316227766016838,1e-07,-0.0941980136073109,-0.0996064270210195,-0.00527690408320386,-0.0199538177804667
27,3,0.0316227766016838,1e-07,-0.0990380139548037,-0.0984784865955053,-0.0194741512599976,-0.00954645415453902
28,3,0.0316227766016838,1e-07,-0.0909011322153379,-0.103676611759115,-0.00811798859642675,-0.0219266335818324
29,3,0.0316227766016838,1e-07,-0.0946904026130619,-0.0986710125407039,-0.0294438045245623,-0.00604498527962326
30,3,0.0316227766016838,1e-07,-0.105044197532044,-0.0858143259296719,-0.0313048723740162,-0.0118800026634185
31,3,0.0316227766016838,1e-07,-0.100547967007733,-0.0918779444318946,-0.0221621363854806,-0.0205134586442011
32,3,0.0316227766016838,1e-07,-0.104160985009978,-0.0888317073728884,-0.0313712599208048,-0.0210174582593765
33,3,0.0316227766016838,1e-07,-0.096992862590943,-0.102161123224677,-0.0151182529107597,-0.0236046653355046
34,3,0.0316227766016838,1e-07,-0.0879451731131833,-0.100687111543573,-0.0158518199161957,-0.0168858086491329
35,3,0.0316227766016838,1e-07,-0.0993293321999193,-0.0937411396097796,-0.0142271318105684,-0.012960105418212
36,3,0.0316227766016838,1e-07,-0.0863897067661624,-0.104083136114084,-0.000442953450887019,-0.0270447413262268
37,3,0.0316227766016838,1e-07,-0.0818150043947105,-0.111741164786898,-0.00785766423384879,-0.0212238739669413
38,3,0.0316227766016838,1e-07,-0.0948069333851021,-0.10613699325488,-0.0221394805527012,-0.0324077434890214
39,3,0.0316227766016838,1e-07,-0.0885429687573317,-0.115650292685667,-0.0114647367832905,-0.0410685305973199
40,3,0.0316227766016838,1e-07,-0.08046765515079,-0.116853416698078,-0.0175031329949189,-0.0256883966907685
41,3,0.0316227766016838,1e-07,-0.0929737325316583,-0.102345534229469,-0.0179774211835549,-0.0136594902829868
42,3,0.0316227766016838,1e-07,-0.115728487599328,-0.0893136289976122,-0.045479190895278,0.00531900126048006
43,3,0.0316227766016838,1e-07,-0.107741148032776,-0.0854347044750213,-0.0163703438389383,-0.0174185254828065
44,3,0.0316227766016838,1e-07,-0.111414864929025,-0.0856647472971047,-0.0402311857228954,-0.00871485892540097
45,3,0.0316227766016838,1e-07,-0.0974985010398859,-0.093007663178886,-0.0177776167177851,-0.0149632772046663
46,3,0.0316227766016838,1e-07,-0.0994644691642681,-0.0912092251286747,-0.0262906758595813,-0.00608596840005691
47,3,0.0316227766016838,1e-07,-0.0994972360859734,-0.0954958803268482,-0.0112366524752474,-0.0209231597499762
48,3,0.0316227766016838,1e-07,-0.0888682099217986,-0.101635185357308,-0.0213575697235284,-0.0120284566048298
49,3,0.0316227766016838,1e-07,-0.102027747671022,-0.0914453243120618,-0.0361783986485785,-0.00459255976826864
50,3,0.0316227766016838,1e-07,-0.10008327411628,-0.092217332168537,-0.0172069746819927,-0.0152377753015324
51,3,0.0316227766016838,1e-07,-0.0969129904199008,-0.0925056820989946,-0.0290201605592224,-0.020859052326269
52,3,0.0316227766016838,1e-07,-0.102031711875717,-0.0910340464153229,-0.0307969714197238,-0.00958352089604423
