"SS.No","Type","gamma","lambda","Train1.Adj","Train2.Adj","Test1.Adj","Test2.Adj"
60,3,1,1e-07,-0.0913802465827493,-0.096370643693355,-0.0157342702890302,-0.0276948570554116
61,3,1,1e-07,-0.0947789000389737,-0.0893660442296442,-0.0310813266704393,-0.00518877415769608
62,3,1,1e-07,-0.0818739058247339,-0.112252732464089,-0.013206094332978,-0.0384393956754783
63,3,1,1e-07,-0.0903751307144801,-0.0891899299518871,-0.0215188894913966,-0.00929884874081198
64,3,1,1e-07,-0.0987121843802147,-0.0826100314704774,-0.0329838101135717,-0.0101259239066921
65,3,1,1e-07,-0.0950502339529148,-0.0818307416753323,-0.0284743958285834,-0.013470598709447
66,3,1,1e-07,-0.0970918662968648,-0.0883206087119589,-0.0292222840414508,-0.0119764060940066
67,3,1,1e-07,-0.101299483993105,-0.0833191037435068,-0.029529558755031,-0.0120046975888002
68,3,1,1e-07,-0.110498801873443,-0.0797613676135347,-0.0249273872401021,-0.015562983587456
69,3,1,1e-07,-0.085603655806638,-0.0892113770901672,-0.0169787946669549,-0.0208827109545468
70,3,1,1e-07,-0.0929249575062609,-0.0871490143210457,-0.0223365591771415,-0.0120377741699913
71,3,1,1e-07,-0.0912248211245669,-0.0898670041250734,-0.0323904723661969,-0.00558646626097346
72,3,1,1e-07,-0.10511827436026,-0.0815354217611576,-0.0145446152372536,-0.0191016560456302
73,3,1,1e-07,-0.0881270554160148,-0.0998685238258331,-0.01694119033839,-0.0288261433036636
74,3,1,1e-07,-0.0985676960960719,-0.0825844859929753,-0.0231698733852911,-0.0165520607929175
75,3,1,1e-07,-0.0926175422910563,-0.0880179871692493,-0.0231492503607009,-0.0193384978511999
76,3,1,1e-07,-0.106153225676381,-0.079258675043572,-0.0321702537337113,-0.0121701017851348
77,3,1,1e-07,-0.0921455900508421,-0.0954895508805318,-0.002974626469428,-0.0298756613292507
78,3,1,1e-07,-0.0997992007382802,-0.0864160534324232,-0.0324187687400543,-0.0165070300579556
79,3,1,1e-07,-0.0992238847036623,-0.0897657353755492,-0.0191222627093283,-0.0272745215169794
80,3,1,1e-07,-0.100013640556249,-0.0754457149937504,-0.0368015196462423,0.00179414275143338
81,3,1,1e-07,-0.0849659872108019,-0.103760129981975,-0.0189531989315865,-0.0279264324513912
82,3,1,1e-07,-0.0865893326018454,-0.0925389837127394,-0.0225415024538936,-0.01825213379656
83,3,1,1e-07,-0.0867870868136024,-0.0935919861933351,-0.0202860357190834,-0.0134599692916416
84,3,1,1e-07,-0.0900072390907942,-0.0898831119266863,-0.0172135135768203,-0.00853648288289348
85,3,1,1e-07,-0.104765591736562,-0.0805205677049847,-0.0249726789823228,-0.0151187749703354
86,3,1,1e-07,-0.0894742678416612,-0.0947051248380984,-0.0223966824147729,-0.0191855543119468
87,3,1,1e-07,-0.0881503808327517,-0.0933508935295263,-0.0116912448904923,-0.0259419868386698
88,3,1,1e-07,-0.0829515950289568,-0.0963610230759342,-0.0166651066798278,-0.0227299461961083
89,3,1,1e-07,-0.0985115612687815,-0.0879215873381019,-0.0218310262582726,-0.0196096797415219
90,3,1,1e-07,-0.085337824106319,-0.0939329959766618,-0.0197088543841582,-0.0183434948574465
91,3,1,1e-07,-0.0930791441832607,-0.0872460495732143,-0.0183376755929961,-0.0147925234742178
92,3,1,1e-07,-0.081327529810915,-0.102733927003022,-0.0203467223867323,-0.0195349754420312
93,3,1,1e-07,-0.0946064047612961,-0.0918675607649755,-0.0190595591490981,-0.0272657692399756
94,3,1,1e-07,-0.0917974454287498,-0.0894651400109789,-0.0187186496021975,-0.0207501613798294
95,3,1,1e-07,-0.0848219210375852,-0.0963912426092506,-0.0240602697676296,-0.0188435311457805
96,3,1,1e-07,-0.101654422624756,-0.0813451185125529,-0.0283249639690119,-0.0188203334120072
97,3,1,1e-07,-0.0870166217679153,-0.0917272098911968,-0.0203982199552423,-0.0224189002644562
98,3,1,1e-07,-0.0978059715434224,-0.0873743923765665,-0.0295852805025542,-0.0121844974069439
99,3,1,1e-07,-0.0957702803670536,-0.0828674064237116,-0.0229111806100739,-0.0154398678217081
100,3,1,1e-07,-0.0890837257488587,-0.0919348045341212,-0.0270577902398768,-0.0100888257902438
1,3,1.77827941003892,1e-07,-0.100414728131999,-0.0828893523200938,-0.0214436043377792,-0.0116575504674581
2,3,1.77827941003892,1e-07,-0.0840743208337777,-0.094736333665764,-0.0168588379882848,-0.0211657827662867
3,3,1.77827941003892,1e-07,-0.089320252753415,-0.0877254307314234,-0.020522457528646,-0.0151584325451596
4,3,1.77827941003892,1e-07,-0.0956061601904043,-0.0881886400170584,-0.0121361986473621,-0.017961873658757
5,3,1.77827941003892,1e-07,-0.087994057560634,-0.0995921544275866,-0.00878301050831485,-0.0269993191437258
6,3,1.77827941003892,1e-07,-0.0820511274128633,-0.0987861299416275,-0.00674673140820868,-0.0296786422064411
7,3,1.77827941003892,1e-07,-0.0971267261406416,-0.0837580877073023,-0.0203207361551557,-0.0168823864954883
8,3,1.77827941003892,1e-07,-0.0946571908639084,-0.0854598435102674,-0.0197149642477513,-0.0149863406488274
9,3,1.77827941003892,1e-07,-0.0890080652322729,-0.0918391618559065,-0.00998609559128125,-0.0177366429321418
10,3,1.77827941003892,1e-07,-0.0823286649922491,-0.0962054625941765,-0.00423431848900741,-0.0238324019795997
11,3,1.77827941003892,1e-07,-0.0896869707587681,-0.0900780418330659,-0.0206406256305908,-0.00602600413302838
12,3,1.77827941003892,1e-07,-0.0898451440196917,-0.0911356580612999,-0.0187377006909889,-0.0166457372188508
13,3,1.77827941003892,1e-07,-0.0818205250281641,-0.100989279482158,-0.00323554550618554,-0.0278317526014669
14,3,1.77827941003892,1e-07,-0.0806458178528154,-0.102866896110432,-0.0111938892945845,-0.0193110073574704
15,3,1.77827941003892,1e-07,-0.0894747775522871,-0.0913379923851027,-0.0098075923275435,-0.0287595726857091
16,3,1.77827941003892,1e-07,-0.0934919111763948,-0.0955670688246719,-0.0208445230117101,-0.0115729614454075
17,3,1.77827941003892,1e-07,-0.0919403479762185,-0.0923754130055049,-0.0132227702959013,-0.0256345341615413
18,3,1.77827941003892,1e-07,-0.0832964239112874,-0.0992356606154928,-0.00939242749442028,-0.0227372925224351
19,3,1.77827941003892,1e-07,-0.100926804219765,-0.0779304035166173,-0.0343226740797807,-0.00459838141309732
20,3,1.77827941003892,1e-07,-0.104955284543287,-0.0930360995655418,-0.00323001082119728,-0.0298325068887805
21,3,1.77827941003892,1e-07,-0.079369210846532,-0.106129206537761,-0.0114139292169453,-0.0285357798215577
22,3,1.77827941003892,1e-07,-0.095139824823323,-0.089546661474786,-0.0248197571977522,-0.0072487590753678
23,3,1.77827941003892,1e-07,-0.0987779974630015,-0.0824635899689547,-0.0261482874179129,-0.0152556673711219
24,3,1.77827941003892,1e-07,-0.110040067318586,-0.0836362674181728,-0.0374552350751606,-0.00595696136476909
25,3,1.77827941003892,1e-07,-0.0983729859122706,-0.0840883955337095,-0.0221152772570246,-0.0104999393551929
26,3,1.77827941003892,1e-07,-0.0887206750480924,-0.0942567356258782,-0.00670246412350388,-0.024447063874753
27,3,1.77827941003892,1e-07,-0.0937035216662395,-0.093270121933072,-0.0164126660227381,-0.0206425253912952
28,3,1.77827941003892,1e-07,-0.0851951278196778,-0.0983260174720418,-0.0129941408266443,-0.021816929220242
29,3,1.77827941003892,1e-07,-0.0894353514778809,-0.0935338626593858,-0.0209585754864116,-0.012370548709106
30,3,1.77827941003892,1e-07,-0.0998186632318709,-0.0802359001095016,-0.017547973206789,-0.0155600720887312
31,3,1.77827941003892,1e-07,-0.0950345089637783,-0.0868781831690353,-0.0205847288032403,-0.0145845998093628
32,3,1.77827941003892,1e-07,-0.0986964513672999,-0.0837299384266856,-0.0185951362741944,-0.0122043949101385
33,3,1.77827941003892,1e-07,-0.0917424876371446,-0.0967157920888428,-0.00781637368395397,-0.0315443629733365
34,3,1.77827941003892,1e-07,-0.0824229472476628,-0.095445636869087,-0.0212749006035748,-0.0146202001600319
35,3,1.77827941003892,1e-07,-0.0942067802095071,-0.0882052906943077,-0.0212701927452486,-0.00824950709895962
36,3,1.77827941003892,1e-07,-0.0806380213827405,-0.0987045884067591,-0.00414496850576101,-0.0281477307294474
37,3,1.77827941003892,1e-07,-0.0761655494370876,-0.10659325791411,-0.0100268623783095,-0.0286584990363235
38,3,1.77827941003892,1e-07,-0.0898570283471453,-0.100855797994465,-0.00528185791613653,-0.0383189183646827
39,3,1.77827941003892,1e-07,-0.0829376690513927,-0.11044383442124,-0.00205335817686923,-0.0406338667129778
40,3,1.77827941003892,1e-07,-0.0751041683460555,-0.111715116101315,-0.0131669458922158,-0.0181419854453079
41,3,1.77827941003892,1e-07,-0.0874954682114115,-0.0971027215330913,-0.0181557623170591,-0.0185537727851981
42,3,1.77827941003892,1e-07,-0.110650344753631,-0.0837051173934853,-0.0422968915791922,0.00123860160914132
43,3,1.77827941003892,1e-07,-0.102521893107629,-0.0801084253664209,-0.0236129045052663,-0.0127966924696425
44,3,1.77827941003892,1e-07,-0.10610354802134,-0.080415613085632,-0.0371498871017199,-0.000801780101095722
45,3,1.77827941003892,1e-07,-0.0922272755335652,-0.0876192357036185,-0.0171868323265628,-0.0185164610742532
46,3,1.77827941003892,1e-07,-0.0936998520178947,-0.0860236349333224,-0.0280916740064477,-0.0144207721124115
47,3,1.77827941003892,1e-07,-0.0941595429777569,-0.0900419472417069,-0.0129454079849283,-0.0223529364012392
48,3,1.77827941003892,1e-07,-0.0836437816624545,-0.0964551503061176,-0.0125609074426383,-0.0242227049244223
49,3,1.77827941003892,1e-07,-0.0967211897078099,-0.0861306534671869,-0.025615014929992,-0.0117752643682508
50,3,1.77827941003892,1e-07,-0.094713247072427,-0.0868798265697346,-0.0234868582459122,-0.00943323751646785
51,3,1.77827941003892,1e-07,-0.0915012481872259,-0.0869546573811059,-0.0186594140251732,-0.0119737021471188
52,3,1.77827941003892,1e-07,-0.0965518659915152,-0.0859180102663341,-0.0289985475208967,-0.00981854059209316
53,3,1.77827941003892,1e-07,-0.0897098543285974,-0.0900521623519296,-0.016012828565927,-0.021053237824356
54,3,1.77827941003892,1e-07,-0.0977253369412615,-0.0863900353429497,-0.0271924225593226,-0.00606487677209153
55,3,1.77827941003892,1e-07,-0.0905424996488572,-0.0884339722180028,-0.016468279475235,-0.0100042194064826
56,3,1.77827941003892,1e-07,-0.0856943596568472,-0.0943786294615623,-0.0211102792455299,-0.0141645710551476
57,3,1.77827941003892,1e-07,-0.0905207465429941,-0.0913012979934751,-0.0109359682354269,-0.0150550204335096
58,3,1.77827941003892,1e-07,-0.0827107124397435,-0.0950374789626264,-0.00922071846694092,-0.0247347832918958
59,3,1.77827941003892,1e-07,-0.100397791056634,-0.0792761378211639,-0.0313756041288917,-0.00101967107344838
60,3,1.77827941003892,1e-07,-0.0913793222954483,-0.0963727511953955,-0.0143831070941044,-0.0242298309868645
61,3,1.77827941003892,1e-07,-0.0947763490968399,-0.0893682568564897,-0.0314043951375098,-0.00393901211813366
62,3,1.77827941003892,1e-07,-0.0818689326374163,-0.112251980770773,-0.00985691903190686,-0.036110290039648
63,3,1.77827941003892,1e-07,-0.0903833599302413,-0.0891880546045594,-0.0220243806040307,-0.00969098957391965
64,3,1.77827941003892,1e-07,-0.0987029830402907,-0.0826111417774278,-0.0283120015656185,-0.00775632781120306
65,3,1.77827941003892,1e-07,-0.0950477698587356,-0.0818322452787347,-0.0240985976616179,-0.0104731740324695
66,3,1.77827941003892,1e-07,-0.097097718749006,-0.0883173607677604,-0.0309314659080934,-0.0101270443240803
67,3,1.77827941003892,1e-07,-0.101302008265119,-0.0833176034260782,-0.0252854926300152,-0.0117864798329382
68,3,1.77827941003892,1e-07,-0.11050261722685,-0.0797590915605506,-0.0188344813703121,-0.0107444843965559
69,3,1.77827941003892,1e-07,-0.0856034390585545,-0.0892111210667102,-0.0146788244730518,-0.0176605035654607
70,3,1.77827941003892,1e-07,-0.0929402688970466,-0.087142501312303,-0.0244941957126366,-0.00834979118595638
71,3,1.77827941003892,1e-07,-0.091216985911512,-0.0898673442335513,-0.0304838859950602,-0.00296824816274236
72,3,1.77827941003892,1e-07,-0.105110250696143,-0.0815359404382228,-0.0176836516098295,-0.0176591193284301
73,3,1.77827941003892,1e-07,-0.0881259679304088,-0.0998651253569269,-0.0138211535171041,-0.0267751988779627
74,3,1.77827941003892,1e-07,-0.0985708339160564,-0.0825828136542256,-0.0199716561470247,-0.0150668781044279
75,3,1.77827941003892,1e-07,-0.0926127531017387,-0.0880152885960255,-0.0191559147892315,-0.017466876845703
76,3,1.77827941003892,1e-07,-0.106144768833228,-0.0792615784515593,-0.027973084015146,-0.00967919220323278
77,3,1.77827941003892,1e-07,-0.0921453783623472,-0.0954879492533441,-0.00086451696878398,-0.0267744520355187
78,3,1.77827941003892,1e-07,-0.0997969122882793,-0.0864155034359808,-0.0263820433669532,-0.0152272327518624
79,3,1.77827941003892,1e-07,-0.0992241670574129,-0.0897681302172737,-0.015948652193061,-0.025768563711104
80,3,1.77827941003892,1e-07,-0.100015859847767,-0.0754444797251988,-0.0351950841837357,0.00203811601302754
81,3,1.77827941003892,1e-07,-0.0849650876943775,-0.10376586607213,-0.017806405144053,-0.0272117703975285
82,3,1.77827941003892,1e-07,-0.0865871875000822,-0.0925350980708609,-0.0187121903522414,-0.0139136713271411
83,3,1.77827941003892,1e-07,-0.0867943671767853,-0.0935893025442842,-0.0159539707076971,-0.00870754626770034
84,3,1.77827941003892,1e-07,-0.0900094986073683,-0.0898837222133079,-0.0162131047427405,-0.0057218322183485
85,3,1.77827941003892,1e-07,-0.10476295902519,-0.0805245288563172,-0.0229364663917877,-0.0127808282032641
86,3,1.77827941003892,1e-07,-0.0894767908042617,-0.094698140661254,-0.0211864785884381,-0.0171841428693135
87,3,1.77827941003892,1e-07,-0.0881536320388379,-0.0933564177979671,-0.0105659973426744,-0.0235959912712176
88,3,1.77827941003892,1e-07,-0.0829471969461014,-0.0963565680859591,-0.0134633834264613,-0.0224467676124586
89,3,1.77827941003892,1e-07,-0.0985120372171231,-0.0879182802740982,-0.0149159184464453,-0.0185499364634147
90,3,1.77827941003892,1e-07,-0.0853376968385088,-0.0939321011731278,-0.0161361287483998,-0.0162180690278127
91,3,1.77827941003892,1e-07,-0.0930785386246602,-0.0872418332215595,-0.0153615141732579,-0.0161542044472136
92,3,1.77827941003892,1e-07,-0.0813359772159402,-0.102734734720538,-0.0180297770191998,-0.021422641209998
93,3,1.77827941003892,1e-07,-0.0946015372826986,-0.0918676954153116,-0.0192797205212517,-0.0183657438985901
94,3,1.77827941003892,1e-07,-0.0917878362840987,-0.089464121973934,-0.0196554981951491,-0.0194127413150707
95,3,1.77827941003892,1e-07,-0.0848276294571859,-0.0963945657205066,-0.0199312339767007,-0.015763420115661
96,3,1.77827941003892,1e-07,-0.101653106297233,-0.0813497477534871,-0.0260627652686673,-0.0126674984599251
97,3,1.77827941003892,1e-07,-0.0870119461434304,-0.091735290257495,-0.0178183460394669,-0.0197832924777243
98,3,1.77827941003892,1e-07,-0.0978113237734545,-0.0873773249046057,-0.0257399534176264,-0.00795359249499236
99,3,1.77827941003892,1e-07,-0.0957736393518303,-0.082865820596032,-0.017151447803556,-0.0147140669363521
100,3,1.77827941003892,1e-07,-0.0890920582941098,-0.091935153282494,-0.0258257059117807,-0.00844370276710751
1,3,3.16227766016838,1e-07,-0.100413705249149,-0.08289201854698,-0.0188999446622529,-0.00902956099581843
2,3,3.16227766016838,1e-07,-0.0840771326962261,-0.0947333109043221,-0.0139099066552392,-0.0180209823770633
3,3,3.16227766016838,1e-07,-0.0893156575283557,-0.0877269653291535,-0.0174881965030347,-0.0123285961845076
4,3,3.16227766016838,1e-07,-0.0956137422386014,-0.0881900022065244,-0.00858317180636708,-0.0161519798784132
5,3,3.16227766016838,1e-07,-0.0879913951072001,-0.0995965467566148,-0.00902332367362073,-0.0231521456886771
6,3,3.16227766016838,1e-07,-0.0820604826610735,-0.0987856445171519,-0.00284522878140965,-0.0277409214847977
7,3,3.16227766016838,1e-07,-0.0971240891788796,-0.083757752909411,-0.0155904891723853,-0.0163781230964297
8,3,3.16227766016838,1e-07,-0.0946603196073437,-0.0854574339569399,-0.0170389922422273,-0.0121522746105768
9,3,3.16227766016838,1e-07,-0.089016635083391,-0.0918395424959726,-0.00831109908356678,-0.0172085682168973
10,3,3.16227766016838,1e-07,-0.0823276483010226,-0.0962070392996419,-0.00247157256202793,-0.0214693948943889
11,3,3.16227766016838,1e-07,-0.0896862706273085,-0.0900738786913682,-0.0168974773944495,-0.00438935606594904
12,3,3.16227766016838,1e-07,-0.0898432649966372,-0.0911316853702543,-0.0177955544366567,-0.0132911130408159
13,3,3.16227766016838,1e-07,-0.0818224204501568,-0.10099197596108,-0.00589664542573697,-0.0233704619868318
14,3,3.16227766016838,1e-07,-0.0806470943358613,-0.102861613798373,-0.0114457802529315,-0.0173132211274188
15,3,3.16227766016838,1e-07,-0.0894831135455674,-0.0913382472711623,-0.00651488514158365,-0.0260876083575724
16,3,3.16227766016838,1e-07,-0.0934987870532308,-0.0955623871920326,-0.0186352175349555,-0.00917542028288665
17,3,3.16227766016838,1e-07,-0.091940270214837,-0.0923716074709338,-0.0108004676901389,-0.023088389062799
18,3,3.16227766016838,1e-07,-0.0833085175708979,-0.0992291199452488,-0.011140650836842,-0.0211640801195694
19,3,3.16227766016838,1e-07,-0.100928195504889,-0.0779285450062374,-0.0295812891619469,-0.00202191567646203
20,3,3.16227766016838,1e-07,-0.104947126127155,-0.0930409579068035,-0.00272516838835274,-0.0254866212147308
21,3,3.16227766016838,1e-07,-0.0793727490298851,-0.106131838229296,-0.00762184580253815,-0.0277567075641645
22,3,3.16227766016838,1e-07,-0.0951397363435562,-0.0895412859878086,-0.0215614271848963,-0.00658185640625284
23,3,3.16227766016838,1e-07,-0.098777817631033,-0.0824635355200414,-0.0209601597418014,-0.0115452813478503
24,3,3.16227766016838,1e-07,-0.110032764280209,-0.0836378395404917,-0.0304476200717584,-0.00149095353683919
25,3,3.16227766016838,1e-07,-0.0983680329890926,-0.0840859819018604,-0.0210180703182611,-0.0102009903214477
26,3,3.16227766016838,1e-07,-0.0887226817286205,-0.0942538951389523,-0.00741352825473909,-0.0226108425772041
27,3,3.16227766016838,1e-07,-0.0937047746780139,-0.0932659959915312,-0.0140132603186367,-0.0178763221201981
28,3,3.16227766016838,1e-07,-0.0851939216267688,-0.0983279468393584,-0.00996874080592882,-0.020215357278186
29,3,3.16227766016838,1e-07,-0.0894330127496536,-0.0935382337486705,-0.0193621133917648,-0.010559310273543
30,3,3.16227766016838,1e-07,-0.0998166050324815,-0.0802364409951754,-0.0157034871844018,-0.0160334146052766
31,3,3.16227766016838,1e-07,-0.0950375491668734,-0.0868793323957868,-0.0187166474766707,-0.0113687803259382
32,3,3.16227766016838,1e-07,-0.0986841193404782,-0.0837298653881827,-0.0175332895420095,-0.0106872682221141
33,3,3.16227766016838,1e-07,-0.0917382935733285,-0.0967222745969438,-0.00835475998369506,-0.0255422024777966
34,3,3.16227766016838,1e-07,-0.082428360383051,-0.0954451904954776,-0.0192898065556616,-0.0105311531333582
35,3,3.16227766016838,1e-07,-0.0942060338331053,-0.0882064998063896,-0.0211035861064935,-0.00264927844147773
36,3,3.16227766016838,1e-07,-0.0806398936141134,-0.0986984240515641,-0.00335005004775315,-0.0231463756779717
37,3,3.16227766016838,1e-07,-0.0761712369791644,-0.106592490327925,-0.0064382500682694,-0.0268759937815014
38,3,3.16227766016838,1e-07,-0.089852512630685,-0.100861038377374,-0.00403899735316161,-0.033027504997107
39,3,3.16227766016838,1e-07,-0.082941531381502,-0.110438119194435,0.00188902553905215,-0.0373087593842589
40,3,3.16227766016838,1e-07,-0.0751052875379587,-0.111719863836282,-0.0114387871516127,-0.0180712382368052
41,3,3.16227766016838,1e-07,-0.0874887670859125,-0.0970996464061539,-0.0164990025768562,-0.0145545990214411
42,3,3.16227766016838,1e-07,-0.110641834437403,-0.0837104909728693,-0.0414718519339233,0.00702549127344785
43,3,3.16227766016838,1e-07,-0.102520665888798,-0.0801049348758305,-0.0234781641960292,-0.00814592591969004
44,3,3.16227766016838,1e-07,-0.106097995452877,-0.0804223347817269,-0.0338561773844105,-3.75496448206327e-05
45,3,3.16227766016838,1e-07,-0.0922319239456347,-0.0876143412338407,-0.0117145104723467,-0.0169019844607447
46,3,3.16227766016838,1e-07,-0.09369693515856,-0.0860237675915401,-0.0223705119748102,-0.0122194174387165
47,3,3.16227766016838,1e-07,-0.0941549364108715,-0.0900386798463837,-0.0116437254378384,-0.0179758346968409
48,3,3.16227766016838,1e-07,-0.0836423844940217,-0.0964498095221523,-0.00932317647521511,-0.0214288404604087
49,3,3.16227766016838,1e-07,-0.09672165769256,-0.0861286613668681,-0.0258883034663831,-0.0108549320411956
50,3,3.16227766016838,1e-07,-0.0947136286417535,-0.0868827092968704,-0.0238542607247138,-0.00556229697623076
51,3,3.16227766016838,1e-07,-0.091502163830459,-0.0869593258339328,-0.013173802203718,-0.0111577744536203
52,3,3.16227766016838,1e-07,-0.0965491241641046,-0.0859181098453787,-0.0254577241879559,-0.00750021052566174
53,3,3.16227766016838,1e-07,-0.0897081324136307,-0.0900492704848758,-0.0137241618448508,-0.0172234915387157
54,3,3.16227766016838,1e-07,-0.0977268149096703,-0.0863895709680254,-0.0234461265879122,-0.00732122999204548
55,3,3.16227766016838,1e-07,-0.09054359322066,-0.0884378601035321,-0.0158814996594164,-0.00934457035982778
56,3,3.16227766016838,1e-07,-0.0856990308422346,-0.0943791372942648,-0.0192615007922073,-0.00967000940020742
57,3,3.16227766016838,1e-07,-0.0905194210062366,-0.0913012956217501,-0.0107067528756657,-0.0140943402120327
58,3,3.16227766016838,1e-07,-0.0827104877542537,-0.0950397069430215,-0.00520309513760093,-0.0235437263773831
59,3,3.16227766016838,1e-07,-0.100390442040746,-0.0792758702468344,-0.0284015488049626,0.00118397117431209
60,3,3.16227766016838,1e-07,-0.0913826634384961,-0.0963732076349851,-0.00991357529375584,-0.0230733375320543
61,3,3.16227766016838,1e-07,-0.0947670507125323,-0.0893663626129634,-0.0275134103373936,-0.00182237033839155
62,3,3.16227766016838,1e-07,-0.0818664494535685,-0.112247478158673,-0.00846612486081326,-0.0337428230295428
63,3,3.16227766016838,1e-07,-0.0903810517118439,-0.0891877927114504,-0.01899478002902,-0.00771319614135523
64,3,3.16227766016838,1e-07,-0.0987110256219793,-0.0826085220700685,-0.0245071436431788,-0.00639067062272401
65,3,3.16227766016838,1e-07,-0.095044901233522,-0.0818297839785732,-0.0184657963134929,-0.0080641699748666
66,3,3.16227766016838,1e-07,-0.097097919330036,-0.0883212286653631,-0.0291673964415671,-0.00775428232011839
67,3,3.16227766016838,1e-07,-0.101302626114349,-0.083322392885567,-0.0225501717507345,-0.00823536280878436
68,3,3.16227766016838,1e-07,-0.110500820850385,-0.0797614284482759,-0.017308723649618,-0.0127236982227525
69,3,3.16227766016838,1e-07,-0.0856014021658361,-0.0892064974793718,-0.0127754692709016,-0.0136104038452893
70,3,3.16227766016838,1e-07,-0.0929350253873814,-0.0871478497054236,-0.0231948123865884,-0.00626317151699322
71,3,3.16227766016838,1e-07,-0.0912116139175793,-0.0898707046330057,-0.0248127957563075,-0.00184518036739718
72,3,3.16227766016838,1e-07,-0.10510527496551,-0.0815378180891661,-0.0154806121224585,-0.0171833162830497
73,3,3.16227766016838,1e-07,-0.0881261692642226,-0.0998625219016707,-0.0124972049616751,-0.021841052822689
74,3,3.16227766016838,1e-07,-0.0985701985636444,-0.0825815017646974,-0.0172538258084687,-0.0135195679970731
75,3,3.16227766016838,1e-07,-0.0926156298797391,-0.0880171370655802,-0.016204705025857,-0.0150728574699148
76,3,3.16227766016838,1e-07,-0.106148875699084,-0.079260700258888,-0.025635869413619,-0.00630496010960369
77,3,3.16227766016838,1e-07,-0.0921476636465557,-0.0954945571105002,0.00122355235596118,-0.0230822482722445
78,3,3.16227766016838,1e-07,-0.0997911175850918,-0.0864147676214396,-0.0220798054241033,-0.0136653174348732
79,3,3.16227766016838,1e-07,-0.0992197675590105,-0.0897668082404915,-0.00982204733274013,-0.0237457544202306
80,3,3.16227766016838,1e-07,-0.100012500607428,-0.0754410621762198,-0.0318301861740467,0.00453896827071639
81,3,3.16227766016838,1e-07,-0.0849602358971272,-0.103764705824087,-0.0153554608721721,-0.0195765307951261
82,3,3.16227766016838,1e-07,-0.086590975042776,-0.0925375129317038,-0.0174968886042192,-0.00911639195879154
83,3,3.16227766016838,1e-07,-0.0867911922111645,-0.0935907150238059,-0.015206801299057,-0.00620756603105341
84,3,3.16227766016838,1e-07,-0.0900130046027091,-0.0898816716553605,-0.0153233800369554,-0.00177849374611557
85,3,3.16227766016838,1e-07,-0.104767606437052,-0.0805251343852741,-0.0233205600509996,-0.0120716499548443
86,3,3.16227766016838,1e-07,-0.0894809627952755,-0.0947008225420266,-0.0146850765692203,-0.0173052764468837
87,3,3.16227766016838,1e-07,-0.0881497861677956,-0.0933499635624319,-0.00755119681330086,-0.0217189738502134
88,3,3.16227766016838,1e-07,-0.0829460794091082,-0.0963635496212822,-0.00783091784523329,-0.019389054227632
89,3,3.16227766016838,1e-07,-0.0985115880686525,-0.0879171197248479,-0.0114123906743427,-0.0137751371911855
90,3,3.16227766016838,1e-07,-0.0853382616234555,-0.0939323395085378,-0.0150524511111076,-0.012819009006304
91,3,3.16227766016838,1e-07,-0.0930753715662913,-0.0872412745262651,-0.0103202486382184,-0.0146109541231466
92,3,3.16227766016838,1e-07,-0.08133163030896,-0.102737790748601,-0.0135133530990708,-0.0180725830766041
93,3,3.16227766016838,1e-07,-0.0946012051440451,-0.0918660324669163,-0.0156848327020427,-0.0161342305367611
94,3,3.16227766016838,1e-07,-0.0917919878560591,-0.0894645401268115,-0.0177127933351612,-0.0144919555392217
95,3,3.16227766016838,1e-07,-0.0848292523398766,-0.0963909947966747,-0.0160864472119591,-0.0134125487014517
96,3,3.16227766016838,1e-07,-0.101649447364256,-0.081346387088433,-0.0202294855842325,-0.0114365646411872
97,3,3.16227766016838,1e-07,-0.0870091363564257,-0.0917344687465121,-0.0154198750648835,-0.0176727892962479
98,3,3.16227766016838,1e-07,-0.0978064010202666,-0.0873755369373229,-0.0272494131939975,-0.00365951475033342
99,3,3.16227766016838,1e-07,-0.0957722745647207,-0.0828662687599978,-0.0152523517195834,-0.0111433711765753
100,3,3.16227766016838,1e-07,-0.0890913303201657,-0.0919392162939994,-0.0220857191617697,-0.00415018129165655
1,3,0.01,0.001,-0.100417897879701,-0.0828939955333702,-0.0255608638036035,-0.00928991005172898
2,3,0.01,0.001,-0.0840788956431821,-0.094730090427028,0.002637042403662,-0.0193549253031798
3,3,0.01,0.001,-0.0893170329681689,-0.0877289084043133,-0.0115511640036065,-0.00407985023536985
4,3,0.01,0.001,-0.0956191571448115,-0.0881935757337322,-0.0156532324977597,-0.0176654104422725
5,3,0.01,0.001,-0.0879862453837283,-0.0995933135841065,-0.00672292025447985,-0.0149031344848438
6,3,0.01,0.001,-0.0820556958710554,-0.0987886930621334,-0.0123006042986089,-0.0146087057523889
7,3,0.01,0.001,-0.0971174349864966,-0.0837628892890113,-0.0160487155343698,-0.0112292917813903
8,3,0.01,0.001,-0.0946635289337643,-0.0854569277186358,-0.00650707933822183,-0.0145041666299981
9,3,0.01,0.001,-0.0890145853503823,-0.0918384575336499,-0.00345005951346391,-0.0133779526387444
10,3,0.01,0.001,-0.0823275047595029,-0.0962027675187611,-0.00213189446267678,-0.00981172627293827
11,3,0.01,0.001,-0.0896831217341677,-0.0900705404402687,-0.0140804197609686,0.000812555246780109
